n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,total_timesteps
12,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.895461718241375,1.5968775846225,0.0,0.0,0.6851916313171387,0.10288665914548215,1.0,0.0,0.3999999761581421,0.0,0.0,0.0,0.1636954229325056,0.03382616136235675,0.0,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.001597444089456869,0.001668475935677615,0.5,0.5222329678670935,0.0,0.0,0.5,0.5222329678670935,0.5,0.5222329678670935,0.5,0.5222329678670935,2.7838119479352927e-06,-25.48162078857422,1.9871621061099571,0.0,0.0,0.6595892061789831,0.12326395308103646,1.5,0.5222329678670935,0.3105827705003321,0.26143711050428126,0.0,0.0,0.1615767516195774,0.033088553282164306,0.01,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.0013312034078807242,0.0016451394586084256,0.4166666666666667,0.5149286505444373,0.0,0.0,0.4166666666666667,0.5149286505444373,0.4166666666666667,0.5149286505444373,0.4166666666666667,0.5149286505444373,2.7064838382704236e-06,-24.195497353871662,0.945333612786633,0.0024999999441206455,0.006215815466146305,0.5830303157369295,0.05537791911119053,2.25,0.45226701686664544,0.2874302249401808,0.16818132300695068,0.0,0.0,0.15857279300689697,0.03477981404270404,0.02,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.002928647497337593,0.0016451394586084256,0.8333333333333334,0.38924947208076144,0.0,0.0,0.8333333333333334,0.38924947208076144,0.9166666666666666,0.5149286505444373,0.9166666666666666,0.5149286505444373,2.7064838382704236e-06,-24.14204692840576,0.7140028841680108,0.0008333333147068819,0.0028867512814242076,0.5602183391650518,0.061237979236108624,3.5,1.0,0.3078284977624814,0.18207757502928418,0.0,0.0,0.15528801828622818,0.03187877205242322,0.03,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.005324813631522897,0.002487217073998476,1.0,0.0,0.16666666666666666,0.38924947208076144,0.8333333333333334,0.38924947208076144,1.6666666666666667,0.7784989441615229,1.6666666666666667,0.7784989441615229,6.1862487731895405e-06,-23.576152483622234,0.9785106978077978,0.0033333332588275275,0.00492365952912094,0.5263237530986468,0.037992280242789,5.0,1.5374122295716148,0.25491779452810687,0.1417610640874913,0.0,0.0,0.15202833525836468,0.028970393092221963,0.04,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.007987220447284345,0.0028898850917996512,1.0,0.0,0.4166666666666667,0.5149286505444373,0.5833333333333334,0.5149286505444373,2.5,0.9045340337332909,2.5,0.9045340337332909,8.351435843805879e-06,-23.848227500915527,0.9935211525632873,0.0016666666294137638,0.0038924946338035784,0.5462202752629916,0.07135680121640155,7.0,2.256304299271065,0.22945069956282774,0.19198590841986224,0.0,0.0,0.15560039194921652,0.029019424153848266,0.05,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.010649627263045794,0.0028358637846600467,1.0,0.0,0.75,0.45226701686664544,0.25,0.45226701686664544,3.3333333333333335,0.8876253645985945,3.3333333333333335,0.8876253645985945,8.042123405146403e-06,-24.0726416905721,1.4774153334118272,0.0024999999441206455,0.004522670067576898,0.5263489286104838,0.07467692855426622,9.416666666666666,2.6097137890209456,0.38692396879196167,0.15764627029064424,0.0,0.0,0.17437362919251123,0.029023752298147413,0.06,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.01730564430244941,0.002876474879803578,1.0,0.0,1.0,0.0,0.0,0.0,5.416666666666667,0.90033663737852,4.0,0.0,8.27410773414101e-06,-23.793418407440186,0.5914229817601931,0.0033333332588275275,0.00492365952912094,0.5074319044748942,0.03658857137577661,15.0,3.6431754380934325,0.353591366050144,0.16235367716465327,0.0,0.0,0.3570206326742967,0.1532367856766539,0.08,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.024494142705005325,0.0020809551031275705,1.0,0.0,1.0,0.0,0.0,0.0,7.666666666666667,0.6513389472789296,4.0,0.0,4.330374141232677e-06,-23.565285364786785,0.5902459520268944,0.004999999888241291,0.0067419984739370085,0.4887918184200923,0.019519917115204555,21.25,3.7203372281164366,0.3349007779421906,0.19437752172400916,0.0,0.0,0.8043023869395256,0.39155427476194643,0.1,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
12,313,0.032215122470713516,0.0031827633223502293,1.0,0.0,1.0,0.0,0.0,0.0,10.083333333333334,0.996204919895622,4.0,0.0,1.0129982366097869e-05,-23.372058868408203,0.7334319705308406,0.0041666665735344095,0.006685579084780873,0.4992995609839757,0.022333991075584356,28.916666666666668,3.91868097783688,0.27769358921796083,0.2080881598888195,0.0,0.0,1.7903320044279099,0.5625012568982993,0.12,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,4000000
