alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.085,30,19.334710652008653,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.560739517211914,26.0,0.0,0.4851621389389038,0.4399999976158142,4.0,104.0,0.18224076926708221,15.0,0.14365246891975403,0.14365246891975403,0.08500000089406967,0.0,-24.950157165527344,0.33369165658950806
0.085,31,9.484516868018545,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.665571212768555,26.0,0.009999999776482582,0.4871256351470947,0.4399999976158142,4.0,104.0,0.01758382096886635,17.0,0.13963583111763,0.13963583111763,0.08500000089406967,0.0,-25.68461036682129,0.3035225570201874
0.085,32,9.501367626013234,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.247045516967773,26.0,0.019999999552965164,0.4760968089103699,0.44999998807907104,4.0,104.0,0.4842417240142822,21.0,0.14847500622272491,0.14847500622272491,0.08500000089406967,0.0,-24.226835250854492,0.7098556756973267
0.085,33,9.490972880041227,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.463590621948242,26.0,0.0,0.5360464453697205,0.3400000035762787,4.0,104.0,0.06857775896787643,22.0,0.15999630093574524,0.15999630093574524,0.08500000089406967,0.0,-24.132244110107422,0.8313134908676147
0.085,34,9.49310980096925,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.585840225219727,26.0,0.0,0.5129883289337158,0.3499999940395355,4.0,104.0,0.3218564987182617,16.0,0.1396995335817337,0.1396995335817337,0.08500000089406967,0.0,-24.34015655517578,0.32388776540756226
0.085,35,9.481502772076055,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.167404174804688,26.0,0.0,0.497759073972702,0.38999998569488525,4.0,104.0,0.2613854706287384,18.0,0.1550406962633133,0.1550406962633133,0.08500000089406967,0.0,-24.884387969970703,0.48443350195884705
0.085,36,9.50739208701998,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.507307052612305,26.0,0.019999999552965164,0.4910235106945038,0.41999998688697815,4.0,104.0,0.06884574890136719,16.0,0.14020854234695435,0.14020854234695435,0.08500000089406967,0.0,-25.402633666992188,0.3520410656929016
0.085,37,9.507112461025827,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.557897567749023,26.0,0.0,0.5581628084182739,0.3999999761581421,4.0,104.0,0.5533570051193237,22.0,0.1549384891986847,0.1549384891986847,0.08500000089406967,0.0,-24.64285659790039,0.8363369107246399
0.085,38,9.484080397989601,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-21.985443115234375,26.0,0.009999999776482582,0.4551531970500946,0.4399999976158142,4.0,104.0,0.274008184671402,11.0,0.1280498057603836,0.1280498057603836,0.08500000089406967,0.0,-26.253711700439453,0.2271449863910675
0.085,39,9.498712472966872,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.25521469116211,26.0,0.019999999552965164,0.5421268939971924,0.32999998331069946,4.0,104.0,0.38848578929901123,16.0,0.13457807898521423,0.13457807898521423,0.08500000089406967,0.0,-24.714597702026367,0.3346599042415619
0.085,40,9.492484065936878,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.9517822265625,26.0,0.0,0.4978676438331604,0.44999998807907104,4.0,104.0,0.26394692063331604,18.0,0.13729044795036316,0.13729044795036316,0.08500000089406967,0.0,-25.2376708984375,0.43098729848861694
0.085,41,9.502128196996637,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.04311752319336,26.0,0.009999999776482582,0.46158963441848755,0.3999999761581421,4.0,104.0,0.3625962734222412,21.0,0.15560045838356018,0.15560045838356018,0.08500000089406967,0.0,-24.811948776245117,0.7663294672966003
0.085,42,9.493455820018426,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.853437423706055,26.0,0.0,0.473360151052475,0.44999998807907104,4.0,104.0,0.5120224952697754,17.0,0.15447309613227844,0.15447309613227844,0.08500000089406967,0.0,-25.024335861206055,0.38472339510917664
0.085,43,9.50116399792023,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.288909912109375,26.0,0.009999999776482582,0.5454333424568176,0.3400000035762787,4.0,104.0,0.5302754044532776,16.0,0.15404392778873444,0.15404392778873444,0.08500000089406967,0.0,-24.10503578186035,0.3250320553779602
0.085,44,9.499548995983787,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.655563354492188,26.0,0.0,0.503697395324707,0.3100000023841858,4.0,104.0,0.4310317933559418,21.0,0.14891526103019714,0.14891526103019714,0.08500000089406967,0.0,-24.18782615661621,0.6748358011245728
0.085,45,9.505662698997185,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.23225212097168,26.0,0.0,0.47920703887939453,0.29999998211860657,4.0,104.0,0.448779821395874,21.0,0.1785452663898468,0.1785452663898468,0.08500000089406967,0.0,-23.596450805664062,0.7594619393348694
0.085,46,9.497171693015844,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.154430389404297,26.0,0.0,0.5210016965866089,0.26999998092651367,4.0,104.0,0.5491205453872681,19.0,0.1543966829776764,0.1543966829776764,0.08500000089406967,0.0,-24.683940887451172,0.5438789129257202
0.085,47,9.504602654953487,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.38579559326172,26.0,0.0,0.4672761559486389,0.4699999988079071,4.0,104.0,0.21802334487438202,22.0,0.1509920209646225,0.1509920209646225,0.08500000089406967,0.0,-24.844375610351562,0.8444706201553345
0.085,48,9.497582757030614,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.85679054260254,26.0,0.0,0.5193837881088257,0.3199999928474426,4.0,104.0,0.3931928873062134,17.0,0.1377696990966797,0.1377696990966797,0.08500000089406967,0.0,-25.190773010253906,0.39346054196357727
