seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.022364217252396165,1,7.0,4,1,0,-0.3084116271916933,-0.246443,0.0,0.0,0.15118108233226835,0.16813809,-24.557625575079875,-23.99087,17.712460063897762,21.0,0.081,borrow
31,313,0.022364217252396165,1,7.0,4,1,0,-0.29382786777635783,-0.533015,0.0,0.0,0.16124086811501598,0.16891472,-24.165379047923324,-24.280697,20.0,24.0,0.081,borrow
32,313,0.022364217252396165,1,7.0,4,1,0,-0.3096769876453674,-0.2525172,0.0,0.0,0.1513861878594249,0.1581309,-24.538418361022362,-23.602093,19.757188498402556,23.0,0.081,borrow
33,313,0.022364217252396165,1,7.0,4,1,0,-0.2968212827795528,-0.3356277,0.0,0.0,0.15774369392971244,0.17058045,-24.255854265175717,-23.652079,22.48562300319489,26.0,0.081,borrow
34,313,0.022364217252396165,1,7.0,4,1,0,-0.3034708436996805,-0.32771868,0.0,0.0,0.16856785217252393,0.18737291,-23.98070379552716,-23.051651,21.19488817891374,25.0,0.081,borrow
35,313,0.025559105431309903,1,8.0,4,1,0,-0.300329669913738,-0.40745032,0.0,0.0,0.16902636974440893,0.1625852,-23.90454376996805,-24.4877,22.11182108626198,26.0,0.081,borrow
36,313,0.019169329073482427,1,6.0,4,1,0,-0.2980072344904154,-0.046818726,0.0,0.0,0.1573342503194888,0.15832452,-24.33331706070287,-24.653955,18.955271565495206,22.0,0.081,borrow
37,313,0.025559105431309903,1,8.0,4,1,0,-0.29357557341533547,-0.508651,0.0,0.0,0.17005984099041532,0.17150329,-23.862585012779554,-23.867058,20.856230031948883,25.0,0.081,borrow
38,313,0.019169329073482427,1,6.0,4,1,0,-0.3060613771821086,-0.2468211,0.0,0.0,0.14919384830670923,0.16805227,-24.723734846645367,-24.386192,17.776357827476037,21.0,0.081,borrow
39,313,0.025559105431309903,1,8.0,4,1,0,-0.3048796790111821,-0.4274202,0.0,0.0,0.16657436706070286,0.16348068,-23.8747669456869,-23.458748,22.159744408945688,26.0,0.081,borrow
40,313,0.025559105431309903,1,8.0,4,1,0,-0.28862312462619805,-0.5516324,0.0,0.0,0.16907105031948882,0.16689782,-23.939649584664537,-24.333473,20.824281150159745,25.0,0.081,borrow
41,313,0.022364217252396165,1,7.0,4,1,0,-0.29612203341214055,-0.44000825,0.0,0.0,0.1594167852396166,0.16984029,-24.27847480830671,-24.445097,21.20447284345048,25.0,0.081,borrow
