seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.15124512317307692,0.15124512317307692,0.012250854977019231,0.0,0.012250854977019231,0.0,0.0,1.0,0.3075132352916667,0.019230769230769232,1.0,312
31,0.161273276025641,0.161273276025641,0.013063135358076922,0.0,0.013063135358076922,0.0,0.0,1.0,0.2930109272884615,0.022435897435897436,1.0,312
32,0.15144027166666665,0.15144027166666665,0.012266662005,0.0,0.012266662005,0.0,0.0,1.0,0.31060635005448717,0.022435897435897436,1.0,312
33,0.1577468258974359,0.1577468258974359,0.012777492897692309,0.0,0.012777492897692309,0.0,0.0,1.0,0.2969322308653846,0.022435897435897436,1.0,312
34,0.16861257253205128,0.16861257253205128,0.013657618375096154,0.0,0.013657618375096154,0.0,0.0,1.0,0.3027483280064102,0.022435897435897436,1.0,312
35,0.16905185115384616,0.16905185115384616,0.01369319994346154,0.0,0.01369319994346154,0.0,0.0,1.0,0.3011649295352564,0.02564102564102564,1.0,312
36,0.1573190493269231,0.1573190493269231,0.01274284299548077,0.0,0.01274284299548077,0.0,0.0,1.0,0.2972233275496795,0.019230769230769232,1.0,312
37,0.17010046413461538,0.17010046413461538,0.013778137594903846,0.0,0.013778137594903846,0.0,0.0,1.0,0.293979886599359,0.02564102564102564,1.0,312
38,0.14921339307692308,0.14921339307692308,0.01208628483923077,0.0,0.01208628483923077,0.0,0.0,1.0,0.30531881063461536,0.019230769230769232,1.0,312
39,0.16657759282051282,0.16657759282051282,0.01349278501846154,0.0,0.01349278501846154,0.0,0.0,1.0,0.30400695586698717,0.022435897435897436,1.0,312
40,0.1691084310897436,0.1691084310897436,0.013697782918269232,0.0,0.013697782918269232,0.0,0.0,1.0,0.2889541571089744,0.02564102564102564,1.0,312
41,0.15942556782051284,0.15942556782051284,0.01291347099346154,0.0,0.01291347099346154,0.0,0.0,1.0,0.2957602086474359,0.022435897435897436,1.0,312
