condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,0,1.0,1,16,1.0,0.028303917,0.028303917,1.0482217,0.08949077,0.028303917,0.019354839,0.0,0.0,0.0,-26.494814,26.0,2.3061337,0.76871127,0.11,0.0,100,0.15574835,-0.0005911146,51.19335,1.6093247,25.57999,1.0,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,1,0.0,1,16,0.028303917,0.056899212,0.056899212,1.0343066,0.092404544,0.028595295,0.019354839,0.0,0.0,0.0,-26.970423,26.000002,2.27552,0.7585067,0.18400002,0.0,125,0.16650149,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,2,0.0,1,16,0.056899212,0.08431372,0.08431372,1.0936826,0.08059671,0.02741451,0.019354839,0.0,0.0,0.0,-28.688002,26.000002,2.4061499,0.80205,0.136,0.0,125,0.20997947,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,3,0.0,1,16,0.08431372,0.11324404,0.11324404,1.0188394,0.09575481,0.028930321,0.019354839,0.0,0.0,0.0,-26.959772,26.000002,2.2414913,0.7471638,0.14400001,0.0,125,0.15430741,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,4,0.0,1,16,0.11324404,0.1411685,0.1411685,1.0670379,0.085696295,0.027924469,0.019354839,0.0,0.0,0.0,-27.87251,26.000002,2.3475304,0.78251016,0.16000001,0.0,125,0.17965671,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,5,0.0,1,16,0.1411685,0.16849613,0.16849613,1.0983895,0.07972793,0.027327633,0.019354839,0.0,0.0,0.0,-27.555756,26.000002,2.416505,0.8055017,0.120000005,0.0,125,0.15802386,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,6,0.0,1,16,0.16849613,0.19838956,0.19838956,0.9772175,0.10538591,0.02989343,0.019354839,0.0,0.0,0.0,-25.8424,26.000002,2.1499214,0.7166405,0.15200001,0.0,125,0.12921625,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,7,0.0,1,16,0.19838956,0.22710852,0.22710852,1.028533,0.09364121,0.02871896,0.019354839,0.0,0.0,0.0,-27.34872,26.000002,2.2628176,0.7542726,0.208,0.0,125,0.18962903,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,8,0.0,1,16,0.22710852,0.25512314,0.25512314,1.0624942,0.08659761,0.0280146,0.019354839,0.0,0.0,0.0,-27.867018,26.000002,2.337534,0.779178,0.192,0.0,125,0.16490579,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,9,0.0,1,16,0.25512314,0.28502986,0.28502986,0.97667015,0.1055188,0.02990672,0.019354839,0.0,0.0,0.0,-26.144321,26.000002,2.1487172,0.7162391,0.224,0.0,125,0.15388748,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,10,0.0,1,16,0.28502986,0.31393874,0.31393874,1.019813,0.095540404,0.028908879,0.019354839,0.0,0.0,0.0,-27.04423,26.000002,2.2436333,0.7478778,0.128,0.0,125,0.16058394,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,11,0.0,1,16,0.31393874,0.3428033,0.3428033,1.0218316,0.09509734,0.028864574,0.019354839,0.0,0.0,0.0,-27.996874,26.000002,2.2480745,0.7493582,0.16800001,0.0,125,0.14754035,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,12,0.0,1,16,0.3428033,0.37129828,0.37129828,1.0390468,0.09140147,0.028494988,0.019354839,0.0,0.0,0.0,-27.20797,26.000002,2.2859485,0.76198286,0.15200001,0.0,125,0.15615217,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,13,0.0,1,16,0.37129828,0.4010803,0.4010803,0.9818331,0.10427179,0.02978202,0.019354839,0.0,0.0,0.0,-26.480095,26.0,2.160076,0.7200253,0.24,0.0,100,0.14524052,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,14,0.0,1,16,0.4010803,0.4294921,0.4294921,1.0430186,0.09056939,0.02841178,0.019354839,0.0,0.0,0.0,-27.7186,26.000002,2.2946868,0.7648956,0.128,0.0,125,0.175077,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,15,0.0,1,16,0.4294921,0.45732707,0.45732707,1.0715961,0.084801555,0.027834995,0.019354839,0.0,0.0,0.0,-27.39996,26.000002,2.3575585,0.78585285,0.136,0.0,125,0.14822738,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,16,0.0,1,16,0.45732707,0.4859209,0.4859209,1.034375,0.09239002,0.028593842,0.019354839,0.0,0.0,0.0,-26.97853,26.000002,2.2756703,0.7585568,0.112,0.0,125,0.1580812,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,17,0.0,1,16,0.4859209,0.51441103,0.51441103,1.0392772,0.091353,0.02849014,0.019354839,0.0,0.0,0.0,-27.44083,26.000002,2.2864554,0.76215184,0.17600001,0.0,125,0.16698477,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,18,0.0,1,16,0.51441103,0.54250187,0.54250187,1.0586878,0.087359905,0.02809083,0.019354839,0.0,0.0,0.0,-27.66459,26.000002,2.3291597,0.7763866,0.128,0.0,125,0.14404458,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,19,0.0,1,16,0.54250187,0.5704544,0.5704544,1.0656164,0.085977264,0.027952567,0.019354839,0.0,0.0,0.0,-27.532866,26.000002,2.3444028,0.7814676,0.136,0.0,125,0.15866618,,,,,,-35.292194,0.0,1.1814406,1
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,20,0.0,1,16,0.5704544,0.59758365,0.59758365,1.1093336,0.0777439,0.02712923,0.019354839,0.0,0.0,0.0,-28.983164,26.000002,2.4405828,0.8135276,0.136,0.0,125,0.2172489,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,21,0.0,1,16,0.59758365,0.6253093,0.6253093,1.0772336,0.083707884,0.027725628,0.019354839,0.0,0.0,0.0,-27.545536,26.000002,2.369961,0.789987,0.120000005,0.0,125,0.18735148,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,60,22,0.0,1,16,0.6253093,0.6535319,0.6535319,1.0521848,0.088677846,0.028222624,0.019354839,0.0,0.0,0.0,-29.217375,26.000002,2.314853,0.77161765,0.14400001,0.0,125,0.16078281,,,,,,,,,0
