alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.089,30,19.166015528026037,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.76704978942871,26.0,0.009999999776482582,0.48182663321495056,0.4699999988079071,4.0,104.0,0.34722504019737244,16.0,0.13717500865459442,0.13717500865459442,0.08900000154972076,0.0,-25.35855484008789,0.4032908082008362
0.089,31,9.491758655989543,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.541006088256836,26.0,0.0,0.49532872438430786,0.3199999928474426,4.0,104.0,0.10637964308261871,18.0,0.16228526830673218,0.16228526830673218,0.08900000154972076,0.0,-24.555513381958008,0.45106202363967896
0.089,32,9.506303005036898,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.826879501342773,26.0,0.0,0.4804295301437378,0.41999998688697815,4.0,104.0,0.47552597522735596,23.0,0.155059352517128,0.155059352517128,0.08900000154972076,0.0,-23.758678436279297,0.8867388963699341
0.089,33,9.509761849069037,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.196237564086914,26.0,0.0,0.49943241477012634,0.3700000047683716,4.0,104.0,0.06860913336277008,24.0,0.16329745948314667,0.16329745948314667,0.08900000154972076,0.0,-23.676834106445312,0.9953705072402954
0.089,34,9.484732039039955,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.7803897857666,26.0,0.0,0.5158432126045227,0.32999998331069946,4.0,104.0,0.29661184549331665,20.0,0.16964992880821228,0.16964992880821228,0.08900000154972076,0.0,-23.463886260986328,0.6250112652778625
0.089,35,9.497323470073752,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.86255645751953,26.0,0.009999999776482582,0.4923139214515686,0.429999977350235,4.0,104.0,0.042411334812641144,19.0,0.1521003693342209,0.1521003693342209,0.08900000154972076,0.0,-24.89602279663086,0.5586544871330261
0.089,36,9.474926196970046,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.204030990600586,26.0,0.009999999776482582,0.503513514995575,0.3700000047683716,4.0,104.0,0.5178846716880798,10.0,0.1074298694729805,0.1074298694729805,0.08900000154972076,0.0,-26.99710464477539,0.17594483494758606
0.089,37,9.513769256998785,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.576501846313477,26.0,0.0,0.49268993735313416,0.35999998450279236,4.0,104.0,0.17624512314796448,23.0,0.15766873955726624,0.15766873955726624,0.08900000154972076,0.0,-24.374473571777344,0.9497886300086975
0.089,38,9.493148202891462,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.553314208984375,26.0,0.0,0.5004667043685913,0.3499999940395355,4.0,104.0,0.19566623866558075,18.0,0.16338835656642914,0.16338835656642914,0.08900000154972076,0.0,-24.70833969116211,0.5039862394332886
0.089,39,9.500606443034485,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.319494247436523,26.0,0.009999999776482582,0.5144038200378418,0.3499999940395355,4.0,104.0,0.08302079886198044,19.0,0.13256165385246277,0.13256165385246277,0.08900000154972076,0.0,-25.012353897094727,0.5771145224571228
