condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
disabled_short,short,0.0,0.6,50,0,1.0,1,16,1.0,0.39999998,1.0360979,0.092024215,0.0,-28.294155,26.0,2.279461,0.75982034,0.21,0.0,100,0.15945224,-0.0004438661,57.225216,1.6093473,28.596071,1.0
disabled_short,short,0.0,0.6,50,1,0.0,1,16,0.39999998,0.39999998,1.0268317,0.094008744,0.0,-27.483755,26.000002,2.259075,0.753025,0.096,0.0,125,0.13363579,,,,,
disabled_short,short,0.0,0.6,50,2,0.0,1,16,0.39999998,0.39999998,0.9893611,0.10247996,0.0,-27.279575,26.000002,2.176638,0.725546,0.192,0.0,125,0.14953654,,,,,
disabled_short,short,0.0,0.6,50,3,0.0,1,16,0.39999998,0.39999998,1.0888194,0.08150431,0.0,-28.0258,26.000002,2.3954504,0.7984835,0.120000005,0.0,125,0.17448701,,,,,
disabled_short,short,0.0,0.6,50,4,0.0,1,16,0.39999998,0.39999998,1.0335363,0.09256859,0.0,-27.443027,26.000002,2.2738252,0.7579417,0.120000005,0.0,125,0.15068412,,,,,
disabled_short,short,0.0,0.6,50,5,0.0,1,16,0.39999998,0.39999998,1.0759106,0.08396328,0.0,-27.522799,26.000002,2.3670504,0.78901684,0.080000006,0.0,125,0.15035701,,,,,
disabled_short,short,0.0,0.6,50,6,0.0,1,16,0.39999998,0.39999998,1.0471344,0.08971511,0.0,-27.389145,26.000002,2.3037417,0.76791394,0.136,0.0,125,0.15165454,,,,,
disabled_short,short,0.0,0.6,50,7,0.0,1,16,0.39999998,0.39999998,1.0475897,0.089621104,0.0,-27.269594,26.000002,2.3047433,0.7682478,0.096,0.0,125,0.16551225,,,,,
disabled_short,short,0.0,0.6,50,8,0.0,1,16,0.39999998,0.39999998,1.0673282,0.08563902,0.0,-28.137634,26.000002,2.348169,0.78272307,0.128,0.0,125,0.1720703,,,,,
disabled_short,short,0.0,0.6,50,9,0.0,1,16,0.39999998,0.39999998,1.0193907,0.09563334,0.0,-27.095493,26.000002,2.2427044,0.74756813,0.136,0.0,125,0.1533457,,,,,
disabled_short,short,0.0,0.6,50,10,0.0,1,16,0.39999998,0.39999998,1.1122292,0.07722728,0.0,-28.340338,26.000002,2.446953,0.81565106,0.15200001,0.0,125,0.17763165,,,,,
disabled_short,short,0.0,0.6,50,11,0.0,1,16,0.39999998,0.39999998,1.0887413,0.08151896,0.0,-27.67218,26.000002,2.3952787,0.7984263,0.120000005,0.0,125,0.1749316,,,,,
disabled_short,short,0.0,0.6,50,12,0.0,1,16,0.39999998,0.39999998,1.0942948,0.08048319,0.0,-28.550869,26.000002,2.4074967,0.80249894,0.128,0.0,125,0.17273575,,,,,
disabled_short,short,0.0,0.6,50,13,0.0,1,16,0.39999998,0.39999998,1.0505353,0.089015305,0.0,-27.487389,26.0,2.3112237,0.7704079,0.089999996,0.0,100,0.13870718,,,,,
disabled_short,short,0.0,0.6,50,14,0.0,1,16,0.39999998,0.39999998,1.0964204,0.08009025,0.0,-28.15692,26.000002,2.412173,0.8040577,0.14400001,0.0,125,0.1582382,,,,,
disabled_short,short,0.0,0.6,50,15,0.0,1,16,0.39999998,0.39999998,1.0253799,0.09432355,0.0,-27.603838,26.000002,2.2558808,0.7519603,0.16800001,0.0,125,0.16469546,,,,,
