alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,22.849904546048492,none,0.0,0.3,0.0,100.0,-23.038408279418945,26.0,0.0,0.4672474265098572,0.4699999988079071,4.0,104.0,0.018400000408291817,23.0,0.08428122848272324,0.0,1.0243511199951172,0.0,0.0,0.29128676652908325
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.587580868974328,none,0.0,0.3,0.0,100.0,-24.243276596069336,26.0,0.0,0.4812220335006714,0.4099999964237213,4.0,104.0,0.018400000408291817,23.0,0.23816342651844025,0.0,0.8833524584770203,0.0,0.0,0.2988075017929077
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.612024686997756,none,0.0,0.3,0.0,100.0,-23.08308219909668,26.0,0.019999999552965164,0.4887182116508484,0.429999977350235,4.0,104.0,0.02160000056028366,27.0,-0.08460159599781036,0.0,1.4999706745147705,0.0,0.0,0.29612404108047485
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.589466628967784,none,0.0,0.3,0.0,100.0,-24.468170166015625,26.0,0.009999999776482582,0.5209598541259766,0.3400000035762787,4.0,104.0,0.019200000911951065,24.0,0.055835165083408356,0.0,1.1077479124069214,0.0,0.0,0.299295574426651
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.615087874000892,none,0.0,0.3,0.0,100.0,-23.573373794555664,26.0,0.009999999776482582,0.48864513635635376,0.3799999952316284,4.0,104.0,0.019999999552965164,25.0,0.057257696986198425,0.0,1.180821180343628,0.0,0.0,0.29983413219451904
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.588326278026216,none,0.0,0.3,0.0,100.0,-23.294879913330078,26.0,0.0,0.47132229804992676,0.44999998807907104,4.0,104.0,0.018400000408291817,23.0,0.018185194581747055,0.0,1.0270689725875854,0.0,0.0,0.29780280590057373
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.595909303985536,none,0.0,0.3,0.0,100.0,-23.39088249206543,26.0,0.0,0.494249165058136,0.3499999940395355,4.0,104.0,0.01679999940097332,21.0,-0.11940565705299377,0.0,0.7290173172950745,0.0,0.0,0.29067596793174744
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.57112725393381,none,0.0,0.3,0.0,100.0,-24.457998275756836,26.0,0.0,0.5010501742362976,0.4099999964237213,4.0,104.0,0.018400000408291817,23.0,0.1189655214548111,0.0,0.9310042262077332,0.0,0.0,0.2981205880641937
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.586466248030774,none,0.0,0.3,0.0,100.0,-22.43895149230957,26.0,0.009999999776482582,0.495309054851532,0.3400000035762787,4.0,104.0,0.015200000256299973,19.0,0.05152098461985588,0.0,0.6021069288253784,0.0,0.0,0.29587221145629883
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.601119122002274,none,0.0,0.3,0.0,100.0,-23.34884262084961,26.0,0.0,0.5176326632499695,0.2800000011920929,4.0,104.0,0.01759999990463257,22.0,-0.16764016449451447,0.0,0.8684570789337158,0.0,0.0,0.2930094003677368
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,40,10.589164737029932,none,0.0,0.3,0.0,100.0,-23.58835792541504,26.0,0.009999999776482582,0.48580896854400635,0.3400000035762787,4.0,104.0,0.01759999990463257,22.0,-0.26061752438545227,0.0,0.7982749342918396,0.0,0.0,0.29731032252311707
0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,41,10.595020237960853,none,0.0,0.3,0.0,100.0,-24.536561965942383,26.0,0.0,0.5035131573677063,0.47999998927116394,4.0,104.0,0.018400000408291817,23.0,0.1561393141746521,0.0,1.0415672063827515,0.0,0.0,0.2927651107311249
