alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.01,30,19.324563525995472,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-22.6954288482666,26.0,0.0,0.5275309085845947,0.3400000035762787,4.0,104.0,0.04600334167480469,2.0,0.0,0.09542018175125122,0.009999999776482582,0.0,-27.342247009277344,0.19072160124778748
0.01,31,9.567241782991914,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-28.074459075927734,26.0,0.0,0.7787419557571411,0.17000000178813934,4.0,104.0,0.5593944787979126,1.0,0.0,0.08741680532693863,0.009999999776482582,0.0,-28.243717193603516,0.12513065338134766
0.01,32,9.5740655179834,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-23.241859436035156,26.0,0.0,0.5226109027862549,0.429999977350235,4.0,104.0,0.05913602188229561,2.0,0.0,0.09901770949363708,0.009999999776482582,0.0,-26.289697647094727,0.13784293830394745
0.01,33,9.597919879015535,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-23.492895126342773,26.0,0.0,0.515418529510498,0.3400000035762787,4.0,104.0,0.09791012108325958,2.0,0.10993445664644241,0.10993445664644241,0.009999999776482582,0.0,-26.82619285583496,0.12202627211809158
0.01,34,9.604088530992158,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-25.09524154663086,26.0,0.0,0.6352347731590271,0.25999999046325684,4.0,104.0,0.5953141450881958,1.0,0.0,0.09044039994478226,0.009999999776482582,0.0,-26.623798370361328,0.12436751276254654
0.01,35,9.591971794026904,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-24.591787338256836,26.0,0.0,0.5598567128181458,0.3700000047683716,4.0,104.0,0.1027640700340271,2.0,0.10234468430280685,0.10234468430280685,0.009999999776482582,0.0,-27.462230682373047,0.14413121342658997
0.01,36,9.587330542010022,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-29.639108657836914,26.0,0.0,0.9431816935539246,0.11999999731779099,4.0,104.0,0.517612636089325,1.0,0.0,0.06990774720907211,0.009999999776482582,0.0,-29.332767486572266,0.1815364807844162
0.01,37,9.5912249830144,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-26.27837371826172,26.0,0.0,0.6623308658599854,0.28999999165534973,4.0,104.0,0.02904387377202511,2.0,0.0,0.09530548006296158,0.009999999776482582,0.0,-27.084997177124023,0.19479164481163025
0.01,38,9.598274315998424,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-24.877288818359375,26.0,0.0,0.6845898628234863,0.1899999976158142,4.0,104.0,0.5192850232124329,1.0,0.0,0.08699900656938553,0.009999999776482582,0.0,-28.268869400024414,0.22033630311489105
0.01,39,9.596729548997246,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-25.976640701293945,26.0,0.0,0.7065731883049011,0.25,4.0,104.0,0.5720413327217102,1.0,0.0,0.089688241481781,0.009999999776482582,0.0,-26.97374725341797,0.14593753218650818
0.01,40,9.585357951000333,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-26.177370071411133,26.0,0.0,0.7028269171714783,0.19999998807907104,4.0,104.0,0.5909643769264221,1.0,0.0,0.08558963239192963,0.009999999776482582,0.0,-28.267641067504883,0.19073650240898132
0.01,41,9.583746424003039,hardzero_only,hardzero_only__c0p60__z1p00__lam0p000__nu0p50__psi0p00,0.6,1.0,0.0,0.5,0.0,100.0,-25.638996124267578,26.0,0.0,0.6761741638183594,0.20999999344348907,4.0,104.0,0.03752382472157478,2.0,0.0,0.0945422351360321,0.009999999776482582,0.0,-27.863252639770508,0.16136236488819122
