mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,0,1.0,1,1.0,0.46385708,1.0157976,0.096427836,0.096427836,1.0,0.0038571134,0.04,-27.423994,2.2347994,0.7449331,0.19999999,0.0,0.15954061,0.0,0.0,3200
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,1,0.0,1,0.46385708,0.46747208,1.0439509,0.090375155,0.090375155,1.0,0.003615006,0.04,-27.942667,2.296738,0.76557934,0.17600001,0.0,0.1457079,0.0,0.02,6400
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,2,0.0,1,0.46747208,0.47110343,1.0354754,0.09215621,0.09215621,1.0,0.0036313673,0.039404478,-27.160028,2.2780914,0.75936383,0.112,0.0,0.16250852,0.02,0.04,9600
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,3,0.0,1,0.47110343,0.47496754,1.0019817,0.09954473,0.09954473,1.0,0.0038641095,0.038817823,-27.186563,2.2044039,0.7348013,0.17600001,0.0,0.17438948,0.04,0.06,12800
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,4,0.0,1,0.47496754,0.47496754,1.1055894,0.0,0.07841707,0.0,0.0,0.0382399,-28.573126,2.4323452,0.8107817,0.14400001,0.0,0.17196593,0.06,0.08,16000
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,5,0.0,1,0.47496754,0.47803286,1.089527,0.08137162,0.08137162,1.0,0.0030653162,0.037670583,-28.569685,2.3970072,0.7990024,0.14400001,0.0,0.19502284,0.08,0.099999994,19200
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,6,0.0,1,0.47803286,0.4815494,1.0233694,0.0947612,0.0947612,1.0,0.0035165634,0.03710974,-27.411627,2.2514577,0.7504859,0.096,0.0,0.16113259,0.099999994,0.11999999,22400
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,7,0.0,1,0.4815494,0.48478872,1.052521,0.08860924,0.08860924,1.0,0.00323931,0.03655725,-27.87015,2.3155925,0.7718642,0.2,0.0,0.18065763,0.11999999,0.13999999,25600
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,8,0.0,1,0.48478872,0.48811552,1.0344305,0.09237819,0.09237819,1.0,0.0033268142,0.03601298,-27.482212,2.2757926,0.75859755,0.15200001,0.0,0.15585855,0.13999999,0.15999998,28800
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,9,0.0,1,0.48811552,0.4911907,1.0620744,0.08668132,0.08668132,1.0,0.0030751775,0.03547682,-27.517317,2.3366103,0.7788701,0.120000005,0.0,0.20588,0.15999998,0.17999998,32000
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,10,0.0,1,0.4911907,0.49450552,1.0229708,0.094848216,0.094848216,1.0,0.0033148157,0.034948636,-26.852594,2.2505808,0.7501936,0.208,0.0,0.13274714,0.17999998,0.19999997,35200
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,11,0.0,1,0.49450552,0.49765188,1.0391104,0.09138809,0.09138809,1.0,0.0031463385,0.03442832,-27.872744,2.2860885,0.7620295,0.15200001,0.0,0.205776,0.19999997,0.21999997,38400
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,12,0.0,1,0.49765188,0.5009586,1.0110022,0.09749848,0.09749848,1.0,0.003306734,0.03391575,-26.53994,2.2242491,0.7414164,0.16800001,0.0,0.14868143,0.21999997,0.23999996,41600
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,13,0.0,1,0.5009586,0.5040279,1.0368544,0.09186406,0.09186406,1.0,0.0030692525,0.03341081,-27.921701,2.281125,0.760375,0.13,0.0,0.16520788,0.23999996,0.25999996,44800
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,14,0.0,1,0.5040279,0.5070017,1.0440638,0.09035167,0.09035167,1.0,0.0029737796,0.032913387,-27.599255,2.2969863,0.76566213,0.14400001,0.0,0.16310889,0.25999996,0.27999997,48000
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,15,0.0,1,0.5070017,0.50995064,1.041195,0.09095047,0.09095047,1.0,0.0029489207,0.03242337,-27.159983,2.290675,0.7635583,0.112,0.0,0.17048699,0.27999997,0.29999998,51200
hardzero_plus_depr__c0p54__z1p10__lam0p020__nu0p50__psi0p75,hardzero_plus_depr,0.04,41,16,0.0,1,0.50995064,0.51308316,1.0084528,0.098072484,0.098072484,1.0,0.0031324986,0.031940646,-26.95045,2.2186403,0.7395468,0.128,0.0,0.14278246,0.29999998,0.32,54400
