seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.2989680141853035,-0.3,0.0,0.0,0.030512381063897764,0.0,-27.15520047923323,-27.305449,2.0,2.0,0.082,borrow
31,313,0.0,0,0.0,0,0,0,-0.29856003587859425,-0.3,0.0,0.0,0.029189513309904155,0.0,-27.126944658146968,-28.137232,2.0,2.0,0.082,borrow
32,313,0.0,0,0.0,0,0,0,-0.285659125399361,-0.29756728,0.0,0.0,0.06098182119808307,0.1028384,-26.856976623003195,-26.072973,3.0,3.0,0.082,borrow
33,313,0.019169329073482427,1,6.0,4,1,0,-0.018385499602651758,-0.26953962,0.0,0.0,0.14559678354632588,0.17274393,-24.780479242811502,-23.827213,15.773162939297125,19.0,0.082,borrow
34,313,0.019169329073482427,1,6.0,4,1,0,-0.03754949578493611,-0.0830836,0.0,0.0,0.14546390769648562,0.160243,-24.91312645367412,-23.669813,14.124600638977636,17.0,0.082,borrow
35,313,0.01597444089456869,1,5.0,4,1,0,-0.03293143109769968,-0.19265419,0.0,0.0,0.1260624433226837,0.13019717,-25.673359607028758,-25.858479,10.46964856230032,13.0,0.082,borrow
36,313,0.0,0,0.0,0,0,0,-0.29906169341853034,-0.3,0.0,0.0,0.027660857801916933,0.0,-27.185618463258784,-29.064949,2.0,2.0,0.082,borrow
37,313,0.0,0,0.0,0,0,0,-0.2965709075718849,-0.3,0.0,0.0,0.051810895552715654,0.0,-26.96661921405751,-26.756556,3.0,3.0,0.082,borrow
38,313,0.0,0,0.0,0,0,0,-0.29937158399361025,-0.3,0.0,0.0,0.02197250208626198,0.0,-27.284598338658142,-27.9971,2.0,2.0,0.082,borrow
39,313,0.0,0,0.0,0,0,0,-0.2974035460702875,-0.3,0.0,0.0,0.04662303400958466,0.0,-26.87557453035144,-26.568123,3.0,3.0,0.082,borrow
40,313,0.0,0,0.0,0,0,0,-0.2987288580830671,-0.2983628,0.0,0.0,0.03422096050159744,0.0,-27.13882673162939,-27.863241,2.0,2.0,0.082,borrow
41,313,0.0,0,0.0,0,0,0,-0.29812379354632584,-0.29486316,0.0,0.0,0.039478832936102236,0.0,-27.105253361022363,-27.90858,2.0,2.0,0.082,borrow
