condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
disabled_short,short,0.0,0.6,42,0,1.0,1,16,1.0,0.39999998,1.1185987,0.076102905,0.0,-28.865114,26.0,2.4609663,0.82032216,0.13,0.0,100,0.1813161,-0.00051698054,61.336998,1.6093359,30.651888,1.0
disabled_short,short,0.0,0.6,42,1,0.0,1,16,0.39999998,0.39999998,1.0850607,0.082212776,0.0,-28.300093,26.000002,2.3871813,0.79572713,0.080000006,0.0,125,0.17557372,,,,,
disabled_short,short,0.0,0.6,42,2,0.0,1,16,0.39999998,0.39999998,1.0469788,0.089747265,0.0,-28.190872,26.000002,2.3033993,0.7677998,0.16800001,0.0,125,0.18354681,,,,,
disabled_short,short,0.0,0.6,42,3,0.0,1,16,0.39999998,0.39999998,1.0231769,0.09480321,0.0,-27.187923,26.000002,2.251034,0.7503447,0.120000005,0.0,125,0.15564507,,,,,
disabled_short,short,0.0,0.6,42,4,0.0,1,16,0.39999998,0.39999998,1.0186011,0.09580738,0.0,-27.521912,26.000002,2.240967,0.746989,0.2,0.0,125,0.17236328,,,,,
disabled_short,short,0.0,0.6,42,5,0.0,1,16,0.39999998,0.39999998,0.99819154,0.100417286,0.0,-27.12863,26.000002,2.1960652,0.73202175,0.2,0.0,125,0.16443609,,,,,
disabled_short,short,0.0,0.6,42,6,0.0,1,16,0.39999998,0.39999998,1.1000717,0.07941972,0.0,-28.229038,26.000002,2.420206,0.8067354,0.128,0.0,125,0.15572487,,,,,
disabled_short,short,0.0,0.6,42,7,0.0,1,16,0.39999998,0.39999998,1.045389,0.09007638,0.0,-28.118492,26.000002,2.299902,0.766634,0.2,0.0,125,0.18766563,,,,,
disabled_short,short,0.0,0.6,42,8,0.0,1,16,0.39999998,0.39999998,1.0920371,0.08090269,0.0,-28.453276,26.000002,2.4025295,0.8008432,0.120000005,0.0,125,0.16324893,,,,,
disabled_short,short,0.0,0.6,42,9,0.0,1,16,0.39999998,0.39999998,1.0721287,0.08469764,0.0,-27.888388,26.000002,2.35873,0.7862434,0.16800001,0.0,125,0.15438427,,,,,
disabled_short,short,0.0,0.6,42,10,0.0,1,16,0.39999998,0.39999998,1.0525194,0.088609554,0.0,-27.546486,26.000002,2.315589,0.771863,0.192,0.0,125,0.17645432,,,,,
disabled_short,short,0.0,0.6,42,11,0.0,1,16,0.39999998,0.39999998,0.9812804,0.10440458,0.0,-26.117155,26.000002,2.15886,0.71962,0.2,0.008,125,0.14108571,,,,,
disabled_short,short,0.0,0.6,42,12,0.0,1,16,0.39999998,0.39999998,0.96695876,0.10790492,0.0,-25.962015,26.000002,2.1273518,0.7091173,0.16000001,0.0,125,0.1256603,,,,,
disabled_short,short,0.0,0.6,42,13,0.0,1,16,0.39999998,0.39999998,0.986708,0.103107914,0.0,-27.330517,26.0,2.170801,0.7236003,0.12,0.0,100,0.1546261,,,,,
disabled_short,short,0.0,0.6,42,14,0.0,1,16,0.39999998,0.39999998,0.99967957,0.100073814,0.0,-27.07282,26.000002,2.199339,0.733113,0.17600001,0.0,125,0.1811585,,,,,
disabled_short,short,0.0,0.6,42,15,0.0,1,16,0.39999998,0.39999998,1.0280384,0.09374792,0.0,-26.743961,26.000002,2.2617297,0.75390995,0.224,0.0,125,0.15037353,,,,,
disabled_short,short,0.0,0.6,42,16,0.0,1,16,0.39999998,0.39999998,1.0105424,0.09760174,0.0,-26.522709,26.000002,2.2232378,0.7410793,0.16800001,0.0,125,0.15772882,,,,,
disabled_short,short,0.0,0.6,42,17,0.0,1,16,0.39999998,0.39999998,1.0232546,0.09478626,0.0,-27.177364,26.000002,2.2512052,0.75040174,0.16800001,0.0,125,0.15588073,,,,,
disabled_short,short,0.0,0.6,42,18,0.0,1,16,0.39999998,0.39999998,1.0312799,0.0930508,0.0,-27.616049,26.000002,2.268861,0.75628704,0.136,0.0,125,0.19558896,,,,,
disabled_short,short,0.0,0.6,42,19,0.0,1,16,0.39999998,0.39999998,1.0580316,0.08749201,0.0,-27.469608,26.000002,2.3277159,0.7759053,0.208,0.008,125,0.16465706,,,,,
disabled_short,short,0.0,0.6,42,20,0.0,1,16,0.39999998,0.39999998,1.0442507,0.090312794,0.0,-28.536158,26.000002,2.2973974,0.76579916,0.08800001,0.0,125,0.17215146,,,,,
disabled_short,short,0.0,0.6,42,21,0.0,1,16,0.39999998,0.39999998,1.0031928,0.099267535,0.0,-26.974962,26.000002,2.2070682,0.7356894,0.136,0.0,125,0.14634676,,,,,
disabled_short,short,0.0,0.6,42,22,0.0,1,16,0.39999998,0.39999998,0.99560374,0.101017416,0.0,-26.49341,26.000002,2.190372,0.730124,0.136,0.0,125,0.16678087,,,,,
