seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.019169329073482427,1,6.0,4,1,0,0.0017304854233226841,0.25482264,0.0,0.0,0.14058253565175718,0.14911617,-25.05709803833866,-24.767927,16.396166134185304,19.0,0.079,borrow
31,313,0.022364217252396165,1,7.0,4,1,0,0.009774961095207669,-0.25760913,0.0,0.0,0.15030295841853036,0.15064786,-24.579129939297122,-25.340162,17.3482428115016,21.0,0.079,borrow
32,313,0.019169329073482427,1,6.0,4,1,0,0.001264070102619808,-0.022822235,0.0,0.0,0.1419886189776358,0.14013736,-24.928375514376995,-24.449875,17.926517571884983,21.0,0.079,borrow
33,313,0.019169329073482427,1,6.0,4,1,0,-0.00422547263786901,0.100289635,0.0,0.0,0.15447952364217254,0.1638946,-24.436192795527155,-23.786901,19.84664536741214,23.0,0.079,borrow
34,313,0.019169329073482427,1,6.0,4,1,0,0.005568168403514379,0.22028084,0.0,0.0,0.15718477623003194,0.17728126,-24.39603413738019,-23.244806,18.91373801916933,22.0,0.079,borrow
35,313,0.022364217252396165,1,7.0,4,1,0,0.0008488646907667724,-0.011849084,0.0,0.0,0.1606789017252396,0.16195127,-24.225400779552718,-24.69884,18.501597444089455,22.0,0.079,borrow
36,313,0.019169329073482427,1,6.0,4,1,0,-0.0004726923853035168,-0.22163753,0.0,0.0,0.14343378795207665,0.13488007,-24.905705408945686,-25.582235,16.55591054313099,20.0,0.079,borrow
37,313,0.019169329073482427,1,6.0,4,1,0,0.011557408920958467,0.26999652,0.0,0.0,0.14689846025559103,0.14453498,-24.717138242811505,-24.585424,18.28115015974441,21.0,0.079,borrow
38,313,0.019169329073482427,1,6.0,4,1,0,-0.006418858008306712,0.013269986,0.0,0.0,0.1320983003290735,0.14712493,-25.435872763578274,-25.188335,13.146964856230031,16.0,0.079,borrow
39,313,0.019169329073482427,1,6.0,4,1,0,-0.005083224509265178,-0.062088665,0.0,0.0,0.14815138063897762,0.14891309,-24.62337515015974,-24.324818,15.686900958466454,19.0,0.079,borrow
40,313,0.01597444089456869,1,5.0,4,1,0,7.695230447284473e-05,0.26434126,0.0,0.0,0.13853742087859425,0.13713263,-25.111219795527155,-25.36581,15.434504792332268,18.0,0.079,borrow
41,313,0.019169329073482427,1,6.0,4,1,0,-0.007782420734504792,-0.1247984,0.0,0.0,0.14717904928115014,0.15697092,-24.77243787859425,-24.756998,16.61341853035144,20.0,0.079,borrow
