seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.003194888178913738,1,1.0,1,0,1,0.25719997825559104,0.37891507,1.1040305788242812,1.339999,0.03445923526517572,0.0,-27.12357513738019,-27.409178,2.8594249201277955,3.0,0.058
31,313,0.009584664536741214,1,3.0,3,1,0,0.2918509697501598,0.12503022,0.23801906120766775,0.08,0.11483000439616613,0.11364557,-26.105209987220444,-26.697914,6.092651757188499,8.0,0.058
32,313,0.009584664536741214,1,3.0,3,1,0,0.3192048359054313,0.55646664,0.22220438311821086,0.38499978,0.12980493821405753,0.13713108,-25.51213607348243,-24.725197,8.562300319488818,10.0,0.058
33,313,0.006389776357827476,1,2.0,2,0,1,0.35689404539297126,0.16004376,0.7290729553801917,0.15999998,0.060463076894568694,0.11242691,-26.84417595846645,-26.47994,3.8210862619808306,5.0,0.058
34,313,0.006389776357827476,1,2.0,2,0,1,0.30916197632396164,0.35733888,0.3312458283003195,0.27999988,0.09097240526517571,0.11725544,-26.543205210862617,-25.503496,4.7507987220447285,6.0,0.058
35,313,0.012779552715654952,1,4.0,4,1,0,0.3080569401683706,0.36747485,0.1998721290031949,0.21499993,0.13916208473801917,0.15034506,-25.14021630990415,-25.113825,9.060702875399361,11.0,0.058
36,313,0.0,0,0.0,0,0,0,0.32945161150159746,0.38829353,2.055003622683706,2.8350174,0.019634072249201277,0.0,-27.26965685303514,-29.130884,2.0,2.0,0.058
37,313,0.009584664536741214,1,3.0,3,1,0,0.3186894666086262,0.4892196,0.24099030851757186,0.3549998,0.12039788431948882,0.12182882,-25.874317348242815,-25.766108,8.568690095846645,10.0,0.058
38,313,0.0,0,0.0,0,0,0,0.4177002862939297,0.5085425,1.90000197571885,2.680014,0.02779329562939297,0.0,-27.203937357827478,-27.973793,2.0,2.0,0.058
39,313,0.009584664536741214,1,3.0,3,1,0,0.29089429188338656,0.2173517,0.32638959679233226,0.16499998,0.08879152399041533,0.11186649,-26.508435316293934,-25.85862,4.5814696485623,6.0,0.058
40,313,0.006389776357827476,1,2.0,2,0,1,0.3378903336364217,0.4604483,0.4527313452523961,0.39999977,0.08761745313418529,0.115742885,-26.613250686900955,-26.538013,3.8977635782747604,5.0,0.058
41,313,0.009584664536741214,1,3.0,3,1,0,0.3068562012603833,0.24751851,0.33311483292651756,0.20499994,0.09113972187220445,0.11045656,-26.63293058785943,-26.935076,4.578274760383387,6.0,0.058
42,313,0.009584664536741214,1,3.0,3,1,0,0.3057984058370607,0.077161945,0.2514535573514377,0.049999993,0.11062128038338657,0.11643053,-26.29002928434505,-26.532219,6.05111821086262,8.0,0.058
43,313,0.0,0,0.0,0,0,0,0.5298346225239616,0.5540455,4.290050581469648,5.0700684,0.025819696172523963,0.0,-27.23743703514377,-26.815466,2.0,2.0,0.058
44,313,0.009584664536741214,1,3.0,3,1,0,0.3089111226434505,0.47506168,0.21896157415335465,0.32499984,0.12705732333226835,0.13517933,-25.67117640255591,-24.863653,9.472843450479234,11.0,0.058
45,313,0.012779552715654952,1,4.0,4,1,0,0.31246231309169326,0.15084542,0.21843441325239615,0.09,0.1304317329456869,0.15339197,-25.49549945686901,-24.475075,8.840255591054314,11.0,0.058
46,313,0.006389776357827476,1,2.0,2,0,1,0.3360245716728435,0.19355676,0.5816609463386582,0.2499999,0.058406854364217255,0.0,-26.87796974760383,-27.13753,4.02555910543131,5.0,0.058
47,313,0.012779552715654952,1,4.0,4,1,0,0.32020631429616614,0.028235627,0.2487059550990415,0.015,0.11886582999041534,0.11460992,-25.968796952076673,-26.891735,6.827476038338658,9.0,0.058
