n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,total_timesteps
12,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.895461718241375,1.5968775846225,0.0,0.0,0.6851916313171387,0.10288665914548215,1.0,0.0,0.42000001668930054,0.0,0.0,0.0,0.1636954229325056,0.03382616136235675,0.0,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.0013312034078807242,0.0016451394586084256,0.4166666666666667,0.5149286505444373,0.0,0.0,0.4166666666666667,0.5149286505444373,0.4166666666666667,0.5149286505444373,0.4166666666666667,0.5149286505444373,2.706483838270424e-06,-23.874515215555828,0.6655865735331647,0.0024999999441206455,0.004522670067576898,0.5498017817735672,0.04729229143348573,3.0,0.0,0.32627640292048454,0.07342992456416832,0.0,0.0,0.1571490882585446,0.032311083882249396,0.01,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.003993610223642172,0.0014449425458998256,1.0,0.0,0.0,0.0,1.0,0.0,1.25,0.45226701686664544,1.25,0.45226701686664544,2.0878589609514697e-06,-23.84673849741618,1.28600108157966,0.0024999999441206455,0.004522670067576898,0.5384009083112081,0.044880997841715786,5.25,0.45226701686664544,0.3287678509950638,0.19736572574345831,0.0,0.0,0.1468716605256001,0.027251326990432256,0.02,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.005857294994675186,0.0012436085369992378,1.0,0.0,0.0,0.0,1.0,0.0,1.8333333333333333,0.3892494720807615,1.8333333333333333,0.3892494720807615,1.5465621932973847e-06,-23.87869660059611,0.994931144389755,0.0024999999441206455,0.004522670067576898,0.5128274162610372,0.031621499178553135,7.5,0.5222329678670935,0.2978108038660139,0.17911435673860313,0.0,0.0,0.15156157376865545,0.024228206936705125,0.03,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.00825346112886049,0.0016451394586084256,1.0,0.0,0.5833333333333334,0.5149286505444373,0.4166666666666667,0.5149286505444373,2.5833333333333335,0.5149286505444373,2.5833333333333335,0.5149286505444373,2.7064838382704236e-06,-23.917402744293213,0.5112561888949516,0.004999999888241291,0.0067419984739370085,0.5056852400302887,0.020914343109461872,10.333333333333334,0.6513389472789296,0.28508091423039633,0.18439335140712146,0.0,0.0,0.17322460313638052,0.02805834087863951,0.04,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.011448349307774228,0.0016451394586084256,1.0,0.0,1.0,0.0,0.0,0.0,3.5833333333333335,0.5149286505444373,3.5833333333333335,0.5149286505444373,2.7064838382704236e-06,-23.874813715616863,0.8061150542809266,0.0024999999441206455,0.004522670067576898,0.49946371962626773,0.021687099602218693,13.333333333333334,0.6513389472789296,0.2683978561932842,0.15720734308343065,0.0,0.0,0.2380890982846419,0.024702233801341556,0.05,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.015175718849840253,0.0014449425458998256,1.0,0.0,1.0,0.0,0.0,0.0,4.75,0.45226701686664544,4.0,0.0,2.0878589609514697e-06,-23.95881748199463,0.3716941554575383,0.0016666666294137638,0.0038924946338035784,0.5028048033515612,0.02525630576505563,16.416666666666668,0.9003366373785201,0.3293171599507332,0.12552395085711113,0.0,0.0,0.37648701667785645,0.06092500643139183,0.06,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.02156549520766773,0.0014449425458998256,1.0,0.0,1.0,0.0,0.0,0.0,6.75,0.45226701686664544,4.0,0.0,2.0878589609514697e-06,-23.76482327779134,0.5175980198150396,0.0024999999441206455,0.004522670067576898,0.49477315445741016,0.013782046613953589,23.0,1.044465935734187,0.20818505653490624,0.14176598290019662,0.0,0.0,0.9614218423763911,0.12444919777972092,0.08,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.0279552715654952,0.0014449425458998256,1.0,0.0,1.0,0.0,0.0,0.0,8.75,0.45226701686664544,4.0,0.0,2.0878589609514697e-06,-23.622689565022785,0.9106116652504309,0.0033333332588275275,0.004923659529120939,0.5012947420279185,0.023506391107334258,29.25,0.8660254037844386,0.29482859016085666,0.17594952061687377,0.0,0.0,1.7952865958213806,0.12692398372840094,0.1,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
12,313,0.03487752928647497,0.002135967806458535,1.0,0.0,1.0,0.0,0.0,0.0,10.916666666666666,0.6685579234215215,4.0,0.0,4.562358470227285e-06,-23.40642213821411,0.584016506048079,0.004999999888241291,0.0067419984739370085,0.48563332110643387,0.021502438146165082,37.25,1.815338686155987,0.3136364274347822,0.1706474094371805,0.0,0.0,3.141583422819773,0.330915026351692,0.12,hardzero_only,hardzero_only__c0p58__z1p05__lam0p000__nu0p50__psi0p00,0.58,1.05,0.0,0.5,0.0,4000000
