condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,0,1.0,1,16,1.0,0.19691703,0.19691703,1.0136,0.09691701,0.09691701,0.0,0.0,0.0,0.0,-26.759592,26.0,2.2299645,0.74332154,0.21,0.0,100,0.13583107,-0.00044846226,53.010834,1.6093311,26.488874,1.0,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,1,0.0,1,16,0.19691703,0.28280896,0.28280896,1.0660475,0.08589195,0.08589195,0.0,0.0,0.0,0.0,-28.03394,26.000002,2.3453515,0.7817838,0.192,0.0,125,0.1645157,,,,,,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,2,0.0,1,16,0.28280896,0.37128207,0.37128207,1.0531887,0.088473104,0.088473104,0.0,0.0,0.0,0.0,-26.844364,26.000002,2.3170614,0.7723538,0.08800001,0.0,125,0.1282879,,,,,,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,3,1.0,2,32,0.37128207,-0.43841732,-0.43841732,1.0443095,0.09030056,0.09030056,0.0,0.0,0.0,0.43841732,-28.034758,26.000002,2.2975268,0.7658423,0.16000001,0.0,125,0.1552205,-0.00025246094,51.164806,1.6089635,25.56606,1.0,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,4,0.0,2,32,-0.43841732,-0.34518704,-0.34518704,0.9914056,0.10199863,0.10199863,0.0,0.008768346,0.43841732,0.34518704,-25.865137,26.000002,2.181136,0.7270453,0.136,0.0,125,0.15843844,,,,,,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,5,0.0,2,32,-0.34518704,-0.23914272,-0.23914272,0.9471212,0.11294806,0.11294806,0.0,0.0069037406,0.34518704,0.23914272,-25.088943,26.000002,2.0837083,0.69456947,0.216,0.0,125,0.13796148,,,,,,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,6,0.0,2,32,-0.23914272,-0.15622035,-0.15622035,1.0569745,0.087705225,0.087705225,0.0,0.004782854,0.23914272,0.15622035,-27.392544,26.000002,2.3253903,0.77513015,0.136,0.0,125,0.13982363,,,,,,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,7,0.0,2,32,-0.15622035,-0.040518634,-0.040518634,0.9250881,0.11882612,0.11882612,0.0,0.0031244068,0.15622035,0.040518634,-25.017145,26.000002,2.0352345,0.6784115,0.23200001,0.0,125,0.11990892,,,,,,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,8,0.0,2,32,-0.040518634,0.050668444,0.050668444,1.0362242,0.09199745,0.09199745,0.0,0.00081037264,0.040518634,0.0,-26.763395,26.000002,2.279739,0.75991297,0.080000006,0.0,125,0.17235652,,,,,,,,,0
enabled_full__borrow__t4m__a1p00__c0p90,extension_full,borrow,long4m,1.0,0.9,42,9,0.0,2,32,0.050668444,0.13208713,0.13208713,1.089276,0.08141868,0.08141868,0.0,0.0,0.0,0.0,-28.571873,26.000002,2.396455,0.79881835,0.15200001,0.0,125,0.16270968,,,,,,,,,0
