alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.055,30,19.266258919029497,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-22.90748405456543,26.0,0.0,0.5475074052810669,0.29999998211860657,4.0,104.0,0.4274645447731018,4.0,0.0,0.09900960326194763,0.0392453707754612,0.6799995303153992,-27.265981674194336,0.1874832957983017
0.055,31,9.459760063909926,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-25.294452667236328,26.0,0.0,0.5298625826835632,0.3999999761581421,4.0,104.0,0.2518908679485321,3.0,0.0,0.0936509221792221,0.04125751927495003,0.5799996256828308,-27.945404052734375,0.11697617173194885
0.055,32,9.480705058085732,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.843685150146484,26.0,0.009999999776482582,0.4867541491985321,0.3999999761581421,4.0,104.0,0.25316619873046875,10.0,0.13933305442333221,0.13933305442333221,0.050392039120197296,0.1799999624490738,-24.484189987182617,0.13745340704917908
0.055,33,9.472025619004853,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.08326530456543,26.0,0.0,0.49863097071647644,0.35999998450279236,4.0,104.0,0.48275646567344666,9.0,0.14385159313678741,0.14385159313678741,0.045825161039829254,0.36999979615211487,-25.04219627380371,0.12577088177204132
0.055,34,9.47758604795672,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-25.194381713867188,26.0,0.0,0.5072373151779175,0.32999998331069946,4.0,104.0,0.4447450041770935,7.0,0.1188625767827034,0.1188625767827034,0.04605485871434212,0.35999980568885803,-25.337032318115234,0.13132867217063904
0.055,35,9.476689505041577,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.222448348999023,26.0,0.009999999776482582,0.5622341632843018,0.3100000023841858,4.0,104.0,0.023848356679081917,7.0,0.11945036798715591,0.11945036798715591,0.05472568795084953,0.014999999664723873,-26.441429138183594,0.14023780822753906
0.055,36,9.464075900032185,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-26.79996109008789,26.0,0.0,0.7864784002304077,0.09999999403953552,4.0,104.0,0.2574010491371155,2.0,0.0,0.07248003035783768,0.016278237104415894,2.4400084018707275,-29.134061813354492,0.17775411903858185
0.055,37,9.474860253045335,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.605709075927734,26.0,0.029999999329447746,0.501213014125824,0.5,4.0,104.0,0.4446616470813751,7.0,0.11402221769094467,0.11402221769094467,0.046285711228847504,0.3499998152256012,-25.992168426513672,0.1709500104188919
0.055,38,9.468535554944538,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-22.730751037597656,26.0,0.0,0.594817578792572,0.2199999988079071,4.0,104.0,0.3744580149650574,2.0,0.0,0.08881741017103195,0.015876317396759987,2.4900095462799072,-28.066701889038086,0.21539072692394257
0.055,39,9.468268109019846,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-21.926137924194336,26.0,0.009999999776482582,0.4636887311935425,0.429999977350235,4.0,104.0,0.16222217679023743,5.0,0.10508833825588226,0.10508833825588226,0.051538705825805664,0.13500000536441803,-26.352779388427734,0.14255493879318237
0.055,40,9.469047502963804,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.427637100219727,26.0,0.0,0.532690167427063,0.3799999952316284,4.0,104.0,0.4798763692378998,3.0,0.0,0.09868095070123672,0.03742479532957077,0.7749994397163391,-27.301166534423828,0.16508245468139648
0.055,41,9.480709073017351,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-24.331422805786133,26.0,0.0,0.5819979310035706,0.3400000035762787,4.0,104.0,0.31415849924087524,7.0,0.10716162621974945,0.10716162621974945,0.0481746606528759,0.2699998915195465,-27.002918243408203,0.155117467045784
0.055,42,9.462091736029834,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-21.97421646118164,26.0,0.0,0.5454445481300354,0.28999999165534973,4.0,104.0,0.5090715289115906,2.0,0.0,0.0984557718038559,0.004272924270480871,5.115069389343262,-27.855295181274414,0.1430225819349289
0.055,43,9.478759506950155,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-25.868080139160156,26.0,0.0,0.7250629663467407,0.28999999165534973,4.0,104.0,0.4640987813472748,3.0,0.0,0.09914332628250122,0.033442698419094086,0.9999992251396179,-26.440214157104492,0.13517062366008759
0.055,44,9.48455712897703,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-25.18580436706543,26.0,0.009999999776482582,0.5243608951568604,0.3799999952316284,4.0,104.0,0.09512612223625183,10.0,0.1368727833032608,0.1368727833032608,0.053508106619119644,0.059999991208314896,-24.545080184936523,0.15459604561328888
0.055,45,9.484476108918898,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p00__lam0p005__nu1p00__psi0p50,0.58,1.0,0.005,1.0,0.5,100.0,-23.927806854248047,26.0,0.0,0.4963420033454895,0.3199999928474426,4.0,104.0,0.1881321370601654,10.0,0.13768769800662994,0.13768769800662994,0.051538705825805664,0.13500000536441803,-25.234786987304688,0.15806780755519867
