seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.198315219775641,0.198315219775641,0.0594945659326923,0.0025416159080897437,0.05695295002460255,0.012816040599229538,0.0,0.9294871794871795,0.25297787280592954,0.09615384615384616,1.0,312
31,0.17176041814102566,0.17176041814102566,0.0515281254423077,0.0026507388624198718,0.04887738657988783,0.015432769034385183,0.0,0.9487179487179487,0.26452983639487176,0.08333333333333333,1.0,312
32,0.18668314301282052,0.18668314301282052,0.05600494290384615,0.0025900386477532055,0.053414904256092945,0.013873982438657216,0.0,0.9487179487179487,0.25949921962532047,0.09294871794871795,1.0,312
33,0.19193876375,0.19193876375,0.05758162912499999,0.0025904772198878205,0.05499115190511217,0.013496373370737731,0.0,0.9487179487179487,0.2598258022621795,0.09615384615384616,1.0,312
34,0.17213125362179488,0.17213125362179488,0.051639376086538465,0.0026489536235352563,0.04899042246300321,0.015389149662242694,0.0,0.9487179487179487,0.26423827640891023,0.08333333333333333,1.0,312
35,0.18460370134615386,0.18460370134615386,0.055381110403846155,0.0026043593185544876,0.052776751085291666,0.014107839114617776,0.0,0.9326923076923077,0.2597104654708334,0.08974358974358974,1.0,312
36,0.15899893698717948,0.15899893698717948,0.04769968109615384,0.0026869751292243585,0.04501270596692948,0.01689932763161188,0.0,0.9551282051282052,0.2683001940009615,0.07692307692307693,1.0,312
37,0.15934919814102563,0.15934919814102563,0.047804759442307686,0.0026408874167955123,0.045163872025512176,0.016572957050328553,0.0,0.9551282051282052,0.26354025623439103,0.07692307692307693,1.0,312
38,0.18439526464743589,0.18439526464743589,0.055318579394230766,0.0026095425846570514,0.052709036809573714,0.014151895872415715,0.0,0.9391025641025641,0.2602965053349359,0.08974358974358974,1.0,312
39,0.1806377580448718,0.1806377580448718,0.05419132741346154,0.0026037590265096154,0.05158756838695192,0.01441425676830434,0.0,0.9519230769230769,0.26083961873253203,0.08974358974358974,1.0,312
40,0.166617876474359,0.166617876474359,0.049985362942307696,0.002661301409017051,0.04732406153329064,0.015972484257573655,0.0,0.9487179487179487,0.2653495727084359,0.08012820512820513,1.0,312
41,0.1667308469871795,0.1667308469871795,0.05001925409615385,0.0026102403056666667,0.04740901379048718,0.01565541321737169,0.0,0.9391025641025641,0.26194835300961533,0.08333333333333333,1.0,312
42,0.14234870635576924,0.14234870635576924,0.04270461190673077,0.0027570790345192307,0.03994753287221154,0.019368486761154814,0.0,0.9647435897435898,0.2765885609570513,0.07051282051282051,1.0,312
43,0.17792505365384614,0.17792505365384614,0.05337751609615384,0.0026315109797179484,0.05074600511643589,0.014789996831123978,0.0,0.9519230769230769,0.26259740367884615,0.08653846153846154,1.0,312
44,0.18483927615384615,0.18483927615384615,0.055451782846153846,0.0025432292497317307,0.05290855359642212,0.01375913876450663,0.0,0.9358974358974359,0.2553246292000962,0.09294871794871795,1.0,312
45,0.1772667329166667,0.1772667329166667,0.053180019875000005,0.0026257433640929488,0.050554276510907055,0.014812386514323102,0.0,0.9487179487179487,0.2622123699314102,0.08653846153846154,1.0,312
46,0.17426682323717949,0.17426682323717949,0.05228004697115384,0.0025987001838044875,0.049681346787349354,0.014912191176329768,0.0,0.9294871794871795,0.2603809810913461,0.08653846153846154,1.0,312
47,0.13722424583974357,0.13722424583974357,0.04116727375192307,0.002795115937496795,0.03837215781442627,0.020368965559927746,0.0,0.9647435897435898,0.2783189276025641,0.0641025641025641,1.0,312
48,0.1886694187820513,0.1886694187820513,0.05660082563461538,0.002572231517311859,0.05402859411730352,0.01363353708256912,0.0,0.9358974358974359,0.25710481817131414,0.09294871794871795,1.0,312
49,0.16569097538461536,0.16569097538461536,0.049707292615384605,0.0026302118733461536,0.04707708074203845,0.01587420115815416,0.0,0.9455128205128205,0.26427744265993586,0.08333333333333333,1.0,312
50,0.17403961233974358,0.17403961233974358,0.05221188370192307,0.0026089143147423077,0.04960296938718076,0.014990347770077959,0.0,0.9423076923076923,0.26148077217339744,0.08653846153846154,1.0,312
51,0.16467431605769234,0.16467431605769234,0.0494022948173077,0.002678436979394231,0.04672385783791347,0.016265056042229813,0.0,0.9615384615384616,0.2675942007541667,0.08012820512820513,1.0,312
52,0.17851650461538462,0.17851650461538462,0.053554951384615385,0.0026398124382660255,0.05091513894634936,0.01478749790644582,0.0,0.9551282051282052,0.2632584149951923,0.08653846153846154,1.0,312
53,0.1811528023076923,0.1811528023076923,0.05434584069230768,0.002619261190647436,0.05172657950166025,0.014458849972403737,0.0,0.9487179487179487,0.26225082511025644,0.08974358974358974,1.0,312
54,0.16628465208333332,0.16628465208333332,0.049885395624999995,0.0026706499400541662,0.04721474568494583,0.01606071219799512,0.0,0.9487179487179487,0.26632461062083335,0.08012820512820513,1.0,312
55,0.17050349089743588,0.17050349089743588,0.05115104726923076,0.0026052148831153844,0.04854583238611537,0.015279539846386588,0.0,0.9391025641025641,0.2603918816258013,0.08333333333333333,1.0,312
56,0.16776373400641026,0.16776373400641026,0.050329120201923074,0.002672778644057692,0.047656341557865384,0.015931802304516927,0.0,0.9551282051282052,0.26795485746826925,0.08333333333333333,1.0,312
