condition,horizon_label,alpha,c_upd,seed,runtime_sec,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,final_funding_z,final_funding_g,final_vartd,train_final_return_end_mean,train_final_min_dists_end_mean,train_final_occupied_end_mean,train_final_CSR_train,train_final_dbar_end
fragile_full,full,0.0,0.58,50,2.38802103701164,100.0,-35.27628707885742,26.0,0.0,0.0,1.1021366119384766,1.0991495847702026,0.09999999403953552,0.07000000029802322,1.5191160440444946,1.5168997049331665,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0529934167861938,0.08851289749145508,0.15913963317871094,-26.914281845092773,2.31663179397583,0.1120000034570694,0.0,0.7722105979919434
fragile_full,full,0.0,0.58,51,2.3801322810177226,100.0,-26.383329391479492,26.0,0.0,0.0,0.7152173519134521,0.7133554220199585,0.1899999976158142,0.19999998807907104,1.029421329498291,1.0263257026672363,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0658611059188843,0.08592881262302399,0.15590105950832367,-27.7463321685791,2.3449413776397705,0.1120000034570694,0.0,0.7816471457481384
fragile_full,full,0.0,0.58,52,2.3793695300118998,100.0,-24.347646713256836,26.0,0.0,0.0,0.6196885108947754,0.6145979166030884,0.3700000047683716,0.3499999940395355,0.9437630772590637,0.9380981922149658,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,0.9790596961975098,0.10493981093168259,0.15716306865215302,-26.622283935546875,2.1539742946624756,0.18400001525878906,0.0,0.7179914712905884
fragile_full,full,0.0,0.58,53,2.3813643860048614,100.0,-27.798458099365234,26.0,0.0,0.0,0.7791838645935059,0.7755285501480103,0.17000000178813934,0.19999998807907104,1.1686639785766602,1.1727280616760254,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.004158616065979,0.09904701262712479,0.11755529046058655,-26.41341781616211,2.209192991256714,0.18400001525878906,0.0,0.7363976836204529
fragile_full,full,0.0,0.58,54,2.382847013999708,100.0,-24.898271560668945,26.0,0.0,0.0,0.6521340608596802,0.647182047367096,0.19999998807907104,0.19999998807907104,0.9350491166114807,0.9272568821907043,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0997874736785889,0.07947169244289398,0.20133092999458313,-29.094911575317383,2.4195806980133057,0.15200001001358032,0.0,0.8065268993377686
fragile_full,full,0.0,0.58,55,2.3776577829848975,100.0,-24.95185661315918,26.0,0.0,0.009999999776482582,0.5965869426727295,0.5875489711761475,0.3199999928474426,0.3499999940395355,0.891627848148346,0.87246173620224,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,0.9794473052024841,0.10484620183706284,0.13541580736637115,-26.34098243713379,2.154827117919922,0.17600001394748688,0.0,0.7182757258415222
fragile_full,full,0.0,0.58,56,2.399677843990503,100.0,-22.77934455871582,26.0,0.0,0.0,0.4831784963607788,0.48689088225364685,0.4599999785423279,0.4699999988079071,0.7066014409065247,0.7103898525238037,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,0.986944317817688,0.1030518114566803,0.16549614071846008,-26.75731086730957,2.171320915222168,0.20800000429153442,0.0,0.7237736582756042
fragile_full,full,0.0,0.58,57,2.3968928639951628,100.0,-24.961164474487305,26.0,0.0,0.0,0.6562889814376831,0.6512355208396912,0.1899999976158142,0.23999999463558197,0.9349647164344788,0.936609148979187,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0522959232330322,0.08865515887737274,0.1363454908132553,-26.876012802124023,2.3150973320007324,0.1600000113248825,0.0,0.7716991305351257
fragile_full,full,0.0,0.58,58,2.4313876240048558,100.0,-24.260860443115234,26.0,0.0,0.0,0.5423255562782288,0.543836236000061,0.3700000047683716,0.4099999964237213,0.8444926142692566,0.8521113991737366,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,0.9889439940452576,0.10257841646671295,0.15184417366981506,-26.789066314697266,2.17572021484375,0.07200000435113907,0.0,0.7252401113510132
fragile_full,full,0.0,0.58,59,2.57076833199244,100.0,-34.16682434082031,26.0,0.0,0.0,1.0930383205413818,1.079988956451416,0.03999999910593033,0.03999999910593033,1.4553269147872925,1.4394713640213013,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.082956314086914,0.08261209726333618,0.15727604925632477,-27.47783660888672,2.382551431655884,0.12000000476837158,0.0,0.7941838502883911
