seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.594061686741214,-0.6,0.0,0.0,0.05582670475079872,0.0,-26.932089051118208,-27.14408,3.0,3.0,0.082,borrow
31,313,0.0,0,0.0,0,0,0,-0.5930902887859425,-0.59815896,0.0,0.0,0.05610572676996805,0.0,-26.886412575079873,-27.7424,3.0,3.0,0.082,borrow
32,313,0.01597444089456869,1,5.0,4,1,0,-0.33371903416293924,-0.23013991,0.0,0.0,0.1481639249520767,0.16467234,-24.730009162939297,-23.679255,12.757188498402556,15.0,0.082,borrow
33,313,0.01597444089456869,1,5.0,4,1,0,-0.3184582281533546,-0.5512718,0.0,0.0,0.14706529779552716,0.16836308,-24.705871568690096,-23.861017,14.182108626198083,17.0,0.082,borrow
34,313,0.009584664536741214,1,3.0,3,1,0,-0.35131095710702875,-0.26967946,0.0,0.0,0.12268122273801917,0.13016309,-25.862750019169326,-24.839905,8.319488817891374,10.0,0.082,borrow
35,313,0.012779552715654952,1,4.0,4,1,0,-0.34101010583226843,-0.29798853,0.0,0.0,0.12616962139936103,0.13211016,-25.71559369648562,-25.823208,7.172523961661342,9.0,0.082,borrow
36,313,0.0,0,0.0,0,0,0,-0.5868985353035143,-0.5821976,0.0,0.0,0.06100347768370608,0.0,-26.864099913738016,-28.452826,3.0,3.0,0.082,borrow
37,313,0.0,0,0.0,0,0,0,-0.597182266198083,-0.6,0.0,0.0,0.04976529792651758,0.0,-26.975591661341852,-26.766066,3.0,3.0,0.082,borrow
38,313,0.0,0,0.0,0,0,0,-0.5976078347284345,-0.6,0.0,0.0,0.04386254545047923,0.0,-27.039217904153354,-27.684055,3.0,3.0,0.082,borrow
39,313,0.0,0,0.0,0,0,0,-0.5917796742811502,-0.57894063,0.0,0.0,0.06216966456549521,0.0,-26.768230894568685,-26.64854,3.0,3.0,0.082,borrow
