alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,23.099016307038255,none,0.0,0.6,0.02,100.0,-24.530590057373047,26.0,0.0,0.6559393405914307,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.18776680529117584,0.0,14.221538543701172,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.801714075962082,none,0.0,0.6,0.02,100.0,-26.52880859375,26.0,0.0,0.6588844060897827,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.12338422238826752,0.0,14.231571197509766,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.806056631030515,none,0.0,0.6,0.02,100.0,-23.964521408081055,26.0,0.0,0.5117874145507812,0.3499999940395355,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.1327962577342987,0.0,13.463521957397461,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.788906233967282,none,0.0,0.6,0.02,100.0,-25.223114013671875,26.0,0.0,0.5451708436012268,0.2800000011920929,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.11123970150947571,0.0,14.161103248596191,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.771267937030643,none,0.0,0.6,0.02,100.0,-25.280658721923828,26.0,0.0,0.6060818433761597,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.12303551286458969,0.0,13.455171585083008,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.771701602032408,none,0.0,0.6,0.02,100.0,-24.672794342041016,26.0,0.0,0.6111329197883606,0.29999998211860657,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1492185890674591,0.0,14.006939888000488,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.782546548987739,none,0.0,0.6,0.02,100.0,-24.77195930480957,26.0,0.009999999776482582,0.6172674298286438,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.17725719511508942,0.0,14.486177444458008,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.756019914988428,none,0.0,0.6,0.02,100.0,-25.33892059326172,26.0,0.0,0.5873555541038513,0.429999977350235,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1995331048965454,0.0,13.781673431396484,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.762635874911211,none,0.0,0.6,0.02,100.0,-22.34294891357422,26.0,0.0,0.5519514083862305,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.2186214178800583,0.0,14.49403190612793,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.749981916043907,none,0.0,0.6,0.02,100.0,-23.469717025756836,26.0,0.0,0.5867339968681335,0.25999999046325684,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1403455138206482,0.0,13.625360488891602,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,40,10.763962393975817,none,0.0,0.6,0.02,100.0,-25.02562141418457,26.0,0.0,0.6312657594680786,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.17097577452659607,0.0,14.267284393310547,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,41,10.77533535193652,none,0.0,0.6,0.02,100.0,-25.229522705078125,26.0,0.0,0.5949341058731079,0.2800000011920929,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.16098706424236298,0.0,14.280655860900879,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,42,10.773031825898215,none,0.0,0.6,0.02,100.0,-23.272518157958984,26.0,0.0,0.5009987354278564,0.3499999940395355,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.13448412716388702,0.0,13.315779685974121,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,43,10.76447744097095,none,0.0,0.6,0.02,100.0,-29.52857780456543,26.0,0.0,0.9080862402915955,0.07999999821186066,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1382390409708023,0.0,14.378593444824219,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,44,10.770147342933342,none,0.0,0.6,0.02,100.0,-24.592016220092773,26.0,0.019999999552965164,0.513091504573822,0.3999999761581421,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.12596245110034943,0.0,13.978784561157227,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,45,10.75664371298626,none,0.0,0.6,0.02,100.0,-24.502531051635742,26.0,0.0,0.5721127986907959,0.23999999463558197,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.11036660522222519,0.0,13.992515563964844,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,46,10.782537719001994,none,0.0,0.6,0.02,100.0,-25.08560562133789,26.0,0.0,0.5697596669197083,0.3100000023841858,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.15299835801124573,0.0,13.733959197998047,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,47,10.772254548966885,none,0.0,0.6,0.02,100.0,-23.464916229248047,26.0,0.019999999552965164,0.5150274634361267,0.4099999964237213,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1543431580066681,0.0,14.180082321166992,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,48,10.787066009012051,none,0.0,0.6,0.02,100.0,-28.748510360717773,26.0,0.0,0.9048564434051514,0.09999999403953552,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.17521484196186066,0.0,14.465862274169922,0.6000000238418579
0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,49,10.793958127032965,none,0.0,0.6,0.02,100.0,-23.19300079345703,26.0,0.0,0.47149360179901123,0.4399999976158142,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.16107849776744843,0.0,14.001884460449219,0.6000000238418579
