condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
fragile_full,full,0.0,0.58,56,0,1.0,1,16,1.0,0.42000002,1.1292915,0.074252054,0.0,-29.049818,26.0,2.4844909,0.8281636,0.13,0.0,100,0.18507472,-0.0007346444,57.817284,1.6092994,28.891811,1.0
fragile_full,full,0.0,0.58,56,1,0.0,1,16,0.42000002,0.42000002,0.9468434,0.11302034,0.0,-25.05293,26.000002,2.083097,0.6943657,0.24800001,0.0,125,0.15255272,,,,,
fragile_full,full,0.0,0.58,56,2,0.0,1,16,0.42000002,0.42000002,1.0339209,0.092486665,0.0,-26.855562,26.000002,2.2746713,0.7582238,0.08800001,0.0,125,0.14806089,,,,,
fragile_full,full,0.0,0.58,56,3,0.0,1,16,0.42000002,0.42000002,1.0248188,0.0944455,0.0,-27.233051,26.000002,2.2546463,0.75154877,0.136,0.0,125,0.17417209,,,,,
fragile_full,full,0.0,0.58,56,4,0.0,1,16,0.42000002,0.42000002,1.0108535,0.09753183,0.0,-25.823572,26.000002,2.2239223,0.74130744,0.208,0.0,125,0.15705572,,,,,
fragile_full,full,0.0,0.58,56,5,0.0,1,16,0.42000002,0.42000002,0.97566545,0.10576319,0.0,-25.867035,26.000002,2.1465068,0.71550226,0.16000001,0.0,125,0.16549508,,,,,
fragile_full,full,0.0,0.58,56,6,0.0,1,16,0.42000002,0.42000002,0.9808429,0.10450981,0.0,-26.993196,26.000002,2.1578975,0.7192992,0.2,0.0,125,0.16276619,,,,,
fragile_full,full,0.0,0.58,56,7,0.0,1,16,0.42000002,0.42000002,1.0137094,0.09689259,0.0,-26.933752,26.000002,2.2302053,0.74340177,0.14400001,0.0,125,0.16006224,,,,,
fragile_full,full,0.0,0.58,56,8,0.0,1,16,0.42000002,0.42000002,1.1021414,0.07904213,0.0,-28.58304,26.000002,2.4247594,0.80825317,0.18400002,0.0,125,0.23371878,,,,,
fragile_full,full,0.0,0.58,56,9,0.0,1,16,0.42000002,0.42000002,0.99428403,0.10132484,0.0,-27.166353,26.000002,2.1874685,0.7291562,0.136,0.0,125,0.14525941,,,,,
fragile_full,full,0.0,0.58,56,10,0.0,1,16,0.42000002,0.42000002,1.0061243,0.09859972,0.0,-27.361864,26.000002,2.2135177,0.7378392,0.17600001,0.0,125,0.17051153,,,,,
