seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.009584664536741214,1,3.0,3,1,0,0.3057375028789137,0.55775905,0.259872082,0.4749997,0.12012809833546327,0.122678,-25.989301725239617,-26.030582,5.942492012779553,7.0,0.052
31,313,0.0,0,0.0,0,0,0,0.5372951035143769,0.56817824,3.6400358028753996,4.4200535,0.02919178239297125,0.0,-27.11904743130991,-28.086552,2.0,2.0,0.052
32,313,0.003194888178913738,1,1.0,1,0,1,0.34959882198936104,0.46099675,0.6734500103578276,0.8349994,0.0608370717571885,0.0,-26.860484897763577,-26.109838,3.536741214057508,4.0,0.052
33,313,0.009584664536741214,1,3.0,3,1,0,0.31066642569520764,0.33092386,0.25773150832587854,0.2499999,0.12389928311821087,0.1423564,-25.797950680511182,-25.000664,7.460063897763578,9.0,0.052
34,313,0.009584664536741214,1,3.0,3,1,0,0.28990275543769967,0.43983942,0.26862606896485625,0.3749998,0.11172209816932906,0.12732068,-26.24275856230032,-24.926727,5.843450479233227,7.0,0.052
35,313,0.003194888178913738,1,1.0,1,0,1,0.3747563354707028,0.37188354,2.1511554003578275,0.7949994,0.04769066723961662,0.10545221,-27.003882907348245,-27.223175,2.511182108626198,3.0,0.052
36,313,0.0,0,0.0,0,0,0,0.17072706087539935,0.27968323,1.004999245942492,1.7849985,0.02362325548881789,0.0,-27.226941453674115,-29.054071,2.0,2.0,0.052
37,313,0.0,0,0.0,0,0,0,0.46034833843450484,0.48159626,4.725060471246007,5.5050783,0.029473735325878592,0.0,-27.178924492012776,-26.942558,2.0,2.0,0.052
38,313,0.0,0,0.0,0,0,0,0.11532965925878594,0.18077478,1.1299991339936102,1.9099984,0.015931521159744406,0.0,-27.364476226837063,-28.132977,2.0,2.0,0.052
39,313,0.0,0,0.0,0,0,0,0.4154133434504793,0.4395942,3.775038871884984,4.5550566,0.02131496943769968,0.0,-27.160907702875395,-26.725441,2.0,2.0,0.052
40,313,0.0,0,0.0,0,0,0,0.5038162527156549,0.5283282,4.0750456916932905,4.8550634,0.026677599258785944,0.0,-27.21910605750799,-28.118532,2.0,2.0,0.052
41,313,0.006389776357827476,1,2.0,2,0,1,0.3279008049808307,0.44162363,0.4090572613226837,0.39999977,0.09845972762939298,0.11236624,-26.48926147603834,-26.896368,3.929712460063898,5.0,0.052
42,313,0.003194888178913738,1,1.0,1,0,1,0.4496785651768051,0.1621541,3.200035531795527,0.34999982,0.03363075572523962,0.0,-27.140664594249206,-27.63849,2.2268370607028753,3.0,0.052
43,313,0.0,0,0.0,0,0,0,0.5319404708945686,0.5595997,4.0850459194888185,4.8650637,0.029560053172523967,0.0,-27.183648853035137,-26.760468,2.0,2.0,0.052
44,313,0.009584664536741214,1,3.0,3,1,0,0.3157922842124601,0.47203693,0.25198071433226843,0.3599998,0.12900860466773162,0.13381816,-25.6089661629393,-24.949451,7.6293929712460065,9.0,0.052
45,313,0.0,0,0.0,0,0,0,0.3464826565335463,0.5357855,1.0249992279233227,1.8049985,0.04423106740255591,0.10881757,-27.072360159744413,-26.461428,3.0,3.0,0.052
46,313,0.003194888178913738,1,1.0,1,0,1,0.3233425039051118,0.37228495,1.6501097832971243,1.0499992,0.03841121147923323,0.0,-27.085343837060705,-27.520302,2.6741214057507987,3.0,0.052
47,313,0.009584664536741214,1,3.0,3,1,0,0.3092223646923323,0.31412998,0.2689934798594249,0.2499999,0.11994364135463259,0.123129256,-25.94461317252396,-26.61142,6.498402555910543,8.0,0.052
48,313,0.006389776357827476,1,2.0,2,0,1,0.3094721123776358,0.4489498,0.6403853294376997,0.4849997,0.07930725017252395,0.107490435,-26.713241565495206,-26.268557,3.2172523961661343,4.0,0.052
49,313,0.006389776357827476,1,2.0,2,0,1,0.3391429496472843,0.550471,0.43910515934185307,0.53499967,0.09215497250159743,0.0,-26.527438252396166,-26.734552,4.185303514376997,5.0,0.052
