alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.043,30,21.665329965064302,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.52784538269043,26.0,0.0,0.48537689447402954,0.5099999904632568,4.0,104.0,0.3867131471633911,8.0,0.1270304173231125,0.1270304173231125,0.0430000014603138,0.0,-25.998136520385742,0.18653304874897003
0.043,31,10.841395613970235,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.64404296875,26.0,0.0,0.5419315695762634,0.26999998092651367,4.0,104.0,0.24507927894592285,7.0,0.11546451598405838,0.11546451598405838,0.0430000014603138,0.0,-26.92837142944336,0.11728546768426895
0.043,32,10.850982182077132,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.975488662719727,26.0,0.0,0.5012696385383606,0.38999998569488525,4.0,104.0,0.46069812774658203,8.0,0.13857834041118622,0.13857834041118622,0.0430000014603138,0.0,-24.76691436767578,0.13575686514377594
0.043,33,10.840523725026287,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.80362892150879,26.0,0.0,0.5156042575836182,0.32999998331069946,4.0,104.0,0.5381907224655151,9.0,0.14602072536945343,0.14602072536945343,0.0430000014603138,0.0,-24.799150466918945,0.13133448362350464
0.043,34,10.854101767065004,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.962324142456055,26.0,0.0,0.49851542711257935,0.3700000047683716,4.0,104.0,0.0217458326369524,7.0,0.11339056491851807,0.11339056491851807,0.0430000014603138,0.0,-25.550947189331055,0.13243019580841064
0.043,35,10.854369411012158,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.717811584472656,26.0,0.009999999776482582,0.5079114437103271,0.3999999761581421,4.0,104.0,0.36716556549072266,7.0,0.13243483006954193,0.13243483006954193,0.0430000014603138,0.0,-26.043643951416016,0.12958025932312012
0.043,36,10.836155227967538,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.955976486206055,26.0,0.0,0.5511135458946228,0.25999999046325684,4.0,104.0,0.5099206566810608,3.0,0.0,0.07963576167821884,0.0430000014603138,0.0,-28.776161193847656,0.17547526955604553
0.043,37,10.824670864036307,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.521442413330078,26.0,0.0,0.5805822610855103,0.3199999928474426,4.0,104.0,0.4409109950065613,4.0,0.0,0.0985761433839798,0.0430000014603138,0.0,-26.843303680419922,0.1940450817346573
0.043,38,10.82461928005796,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-21.93902015686035,26.0,0.009999999776482582,0.551185131072998,0.3199999928474426,4.0,104.0,0.44755494594573975,3.0,0.0,0.09472575038671494,0.0430000014603138,0.0,-27.756938934326172,0.2098575383424759
0.043,39,10.834010255988687,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.671640396118164,26.0,0.0,0.6091901063919067,0.23999999463558197,4.0,104.0,0.23570214211940765,4.0,0.0,0.09867826849222183,0.0430000014603138,0.0,-26.562776565551758,0.1415286362171173
0.043,40,10.839150591986254,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.78266143798828,26.0,0.0,0.5499445796012878,0.3400000035762787,4.0,104.0,0.5520909428596497,5.0,0.10401443392038345,0.10401443392038345,0.0430000014603138,0.0,-27.148950576782227,0.15200257301330566
0.043,41,10.850596713018604,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.31325912475586,26.0,0.009999999776482582,0.47224700450897217,0.41999998688697815,4.0,104.0,0.05828726664185524,7.0,0.1066477820277214,0.1066477820277214,0.0430000014603138,0.0,-27.140565872192383,0.1533973217010498
