condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,0,1.0,1,16,1.0,0.39999998,0.39999998,0.9784316,0.10509168,0.0,0.0,0.0,0.0,0.0,-26.905869,26.0,2.1525924,0.71753085,0.16,0.0,100,0.15309967,-0.0007294551,53.192673,1.609257,26.579514,1.0,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,1,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0386872,0.09147718,0.0,0.0,0.0,0.0,0.0,-28.1786,26.000002,2.2851574,0.76171917,0.136,0.0,125,0.15621023,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,2,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0090334,0.09794144,0.0,0.0,0.0,0.0,0.0,-26.215841,26.000002,2.219918,0.7399727,0.17600001,0.0,125,0.12079641,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,3,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0662324,0.08585538,0.0,0.0,0.0,0.0,0.0,-28.104626,26.000002,2.3457582,0.7819194,0.136,0.0,125,0.17098643,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,4,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0311053,0.09308821,0.0,0.0,0.0,0.0,0.0,-28.326324,26.000002,2.268477,0.756159,0.18400002,0.0,125,0.15111215,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,5,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0306054,0.09319542,0.0,0.0,0.0,0.0,0.0,-27.362053,26.000002,2.2673771,0.7557924,0.15200001,0.0,125,0.14779705,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,6,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0090059,0.09794765,0.0,0.0,0.0,0.0,0.0,-27.41903,26.000002,2.2198572,0.73995245,0.14400001,0.0,125,0.1463013,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,7,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0340996,0.092448615,0.0,0.0,0.0,0.0,0.0,-27.903862,26.000002,2.2750645,0.75835484,0.120000005,0.0,125,0.16957858,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,8,0.0,1,16,0.39999998,0.39999998,0.39999998,0.9850344,0.10350602,0.0,0.0,0.0,0.0,0.0,-26.4604,26.000002,2.167119,0.722373,0.17600001,0.0,125,0.13489191,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,9,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0184686,0.095836595,0.0,0.0,0.0,0.0,0.0,-27.238197,26.000002,2.2406757,0.7468919,0.16800001,0.0,125,0.15351276,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,10,0.0,1,16,0.39999998,0.39999998,0.39999998,1.1009839,0.07925308,0.0,0.0,0.0,0.0,0.0,-28.49234,26.000002,2.4222128,0.8074043,0.08800001,0.0,125,0.15845071,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,11,0.0,1,16,0.39999998,0.39999998,0.39999998,0.97178316,0.10671287,0.0,0.0,0.0,0.0,0.0,-26.190327,26.000002,2.1379657,0.71265525,0.192,0.0,125,0.150642,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,12,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0102209,0.09767402,0.0,0.0,0.0,0.0,0.0,-26.58096,26.000002,2.2225304,0.7408435,0.14400001,0.0,125,0.15337178,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,13,0.0,1,16,0.39999998,0.39999998,0.39999998,0.99218553,0.101815626,0.0,0.0,0.0,0.0,0.0,-27.50394,26.0,2.1828518,0.72761726,0.17999999,0.0,100,0.12987065,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,14,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0599165,0.0871131,0.0,0.0,0.0,0.0,0.0,-27.704178,26.000002,2.331863,0.77728766,0.128,0.0,125,0.14079618,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,15,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0282198,0.093708746,0.0,0.0,0.0,0.0,0.0,-27.354122,26.000002,2.2621288,0.754043,0.120000005,0.0,125,0.15439725,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,16,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0263925,0.09410387,0.0,0.0,0.0,0.0,0.0,-27.24669,26.000002,2.2581084,0.75270283,0.2,0.0,125,0.14867872,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,57,17,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0477202,0.08959419,0.0,0.0,0.0,0.0,0.0,-27.413021,26.000002,2.3050303,0.76834345,0.136,0.0,125,0.14030826,,,,,,,,,0
