seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.003194888178913738,1,1.0,1,0,1,0.3829668306741214,0.023996675,0.0,0.0,0.03149566208306709,0.0,-27.14077726837061,-27.240662,3.0798722044728435,4.0,0.03
31,313,0.003194888178913738,1,1.0,1,0,1,0.3075712560255591,0.06272913,0.0,0.0,0.05444180660063898,0.0,-26.915694827476038,-27.521006,3.086261980830671,4.0,0.03
32,313,0.006389776357827476,1,2.0,2,0,1,0.275527722299361,0.057366624,0.0,0.0,0.11342034503514377,0.11813734,-26.198755214057513,-25.434809,5.603833865814696,7.0,0.03
33,313,0.006389776357827476,1,2.0,2,0,1,0.273735713756869,0.23720412,0.0,0.0,0.12129515547284345,0.14482337,-25.921264038338656,-25.237131,5.862619808306709,7.0,0.03
34,313,0.003194888178913738,1,1.0,1,0,1,0.2850836770255591,0.4573291,0.0,0.0,0.09484007992332269,0.111684576,-26.521022840255593,-25.542013,4.447284345047923,5.0,0.03
35,313,0.006389776357827476,1,2.0,2,0,1,0.2836270232661342,0.20692356,0.0,0.0,0.10508213399361022,0.11932689,-26.375908025559106,-26.383713,4.920127795527157,6.0,0.03
36,313,0.0,0,0.0,0,0,0,0.3778648467092651,0.46192238,0.0,0.0,0.016594146651757187,0.0,-27.32418164217252,-29.219133,2.0,2.0,0.03
37,313,0.006389776357827476,1,2.0,2,0,1,0.2571412322629393,0.30390963,0.0,0.0,0.09600667696166133,0.10639114,-26.469809204472842,-26.467443,5.23961661341853,6.0,0.03
38,313,0.0,0,0.0,0,0,0,0.32978450271565496,0.40446228,0.0,0.0,0.014665002063897764,0.0,-27.401107380191696,-28.147049,2.0,2.0,0.03
39,313,0.003194888178913738,1,1.0,1,0,1,0.3146669188274761,0.18165828,0.0,0.0,0.05253854058466454,0.10231534,-26.845585159744406,-26.302465,3.2268370607028753,4.0,0.03
40,313,0.006389776357827476,1,2.0,2,0,1,0.27829431997412146,0.019384483,0.0,0.0,0.1127374258338658,0.120240964,-26.23343331629393,-26.141668,4.523961661341853,6.0,0.03
41,313,0.0,0,0.0,0,0,0,0.2981414434504792,0.46845776,0.0,0.0,0.0363058722971246,0.0,-27.1371511884984,-27.830732,3.0,3.0,0.03
