alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.046,30,21.655514415935613,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.205951690673828,26.0,0.0,0.5112249851226807,0.4399999976158142,4.0,104.0,0.3278678357601166,6.0,0.10965657979249954,0.10965657979249954,0.04600000008940697,0.0,-26.64212989807129,0.18370117247104645
0.046,31,10.83382704493124,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.750795364379883,26.0,0.0,0.6074897050857544,0.17999999225139618,4.0,104.0,0.43066921830177307,6.0,0.10907638818025589,0.10907638818025589,0.04600000008940697,0.0,-27.014108657836914,0.11431976407766342
0.046,32,10.872717528021894,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.3077392578125,26.0,0.0,0.5065832734107971,0.41999998688697815,4.0,104.0,0.4935244023799896,8.0,0.12060760706663132,0.12060760706663132,0.04600000008940697,0.0,-25.277021408081055,0.130493625998497
0.046,33,10.865985048003495,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.33572769165039,26.0,0.0,0.5419754981994629,0.32999998331069946,4.0,104.0,0.14523911476135254,9.0,0.13647904992103577,0.13647904992103577,0.04600000008940697,0.0,-25.347537994384766,0.12497134506702423
0.046,34,10.85681102995295,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.633047103881836,26.0,0.0,0.4988812804222107,0.35999998450279236,4.0,104.0,0.401944100856781,9.0,0.14250965416431427,0.14250965416431427,0.04600000008940697,0.0,-24.48236083984375,0.14525139331817627
0.046,35,10.85757005691994,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.2607364654541,26.0,0.0,0.5258443355560303,0.3700000047683716,4.0,104.0,0.26768094301223755,8.0,0.11953432112932205,0.11953432112932205,0.04600000008940697,0.0,-26.352113723754883,0.1421896070241928
0.046,36,10.849439125042409,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.94876480102539,26.0,0.009999999776482582,0.4930880665779114,0.35999998450279236,4.0,104.0,0.2800751328468323,4.0,0.0,0.08467094600200653,0.04600000008940697,0.0,-28.41433334350586,0.16850651800632477
0.046,37,10.868869575089775,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.234569549560547,26.0,0.0,0.5135080218315125,0.35999998450279236,4.0,104.0,0.06849045306444168,11.0,0.13516582548618317,0.13516582548618317,0.04600000008940697,0.0,-25.319923400878906,0.18687884509563446
0.046,38,10.842105056974106,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.931589126586914,26.0,0.009999999776482582,0.475589394569397,0.41999998688697815,4.0,104.0,0.048945315182209015,6.0,0.11549782752990723,0.11549782752990723,0.04600000008940697,0.0,-26.678253173828125,0.20021221041679382
0.046,39,10.851900988956913,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.21944808959961,26.0,0.0,0.5327273607254028,0.25,4.0,104.0,0.44884639978408813,6.0,0.11246534436941147,0.11246534436941147,0.04600000008940697,0.0,-25.84065055847168,0.13348473608493805
0.046,40,10.855414849007502,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.0297794342041,26.0,0.0,0.5163814425468445,0.35999998450279236,4.0,104.0,0.5162296295166016,7.0,0.11913947016000748,0.11913947016000748,0.04600000008940697,0.0,-26.079906463623047,0.1366502344608307
0.046,41,10.845402612001635,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.912372589111328,26.0,0.0,0.5010419487953186,0.3700000047683716,4.0,104.0,0.1699535995721817,7.0,0.11106393486261368,0.11106393486261368,0.04600000008940697,0.0,-26.872568130493164,0.14847944676876068
0.046,42,10.868134065996855,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.42753028869629,26.0,0.009999999776482582,0.5204893946647644,0.3400000035762787,4.0,104.0,0.014105583541095257,8.0,0.11818242073059082,0.11818242073059082,0.04600000008940697,0.0,-26.600177764892578,0.12511606514453888
0.046,43,10.868090747040696,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.410560607910156,26.0,0.009999999776482582,0.5183547735214233,0.35999998450279236,4.0,104.0,0.3191816508769989,8.0,0.13487903773784637,0.13487903773784637,0.04600000008940697,0.0,-24.991052627563477,0.13760465383529663
0.046,44,10.863786989008076,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.009185791015625,26.0,0.009999999776482582,0.536790132522583,0.3499999940395355,4.0,104.0,0.009017938748002052,10.0,0.12259496748447418,0.12259496748447418,0.04600000008940697,0.0,-25.222280502319336,0.14048418402671814
0.046,45,10.862378639052622,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.655651092529297,26.0,0.0,0.5109103322029114,0.38999998569488525,4.0,104.0,0.21670468151569366,10.0,0.14193065464496613,0.14193065464496613,0.04600000008940697,0.0,-25.155073165893555,0.15361467003822327
0.046,46,10.852141186012886,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.478561401367188,26.0,0.0,0.5452111959457397,0.26999998092651367,4.0,104.0,0.13520702719688416,7.0,0.10946808755397797,0.10946808755397797,0.04600000008940697,0.0,-26.507156372070312,0.15068738162517548
0.046,47,10.867142834933475,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.36945343017578,26.0,0.0,0.4666842818260193,0.47999998927116394,4.0,104.0,0.02789989486336708,8.0,0.10752030462026596,0.10752030462026596,0.04600000008940697,0.0,-27.338550567626953,0.1522018164396286
0.046,48,10.877100398996845,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-27.064332962036133,26.0,0.0,0.7605413198471069,0.19999998807907104,4.0,104.0,0.1901789754629135,4.0,0.0,0.09934693574905396,0.04600000008940697,0.0,-26.758869171142578,0.1642889529466629
0.046,49,10.8723961339565,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.069440841674805,26.0,0.0,0.6244639158248901,0.2199999988079071,4.0,104.0,0.4465240240097046,7.0,0.0,0.09457773715257645,0.04600000008940697,0.0,-26.74374008178711,0.15966655313968658
0.046,50,10.871561829932034,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.611772537231445,26.0,0.0,0.553218424320221,0.25,4.0,104.0,0.30450424551963806,9.0,0.12781664729118347,0.12781664729118347,0.04600000008940697,0.0,-26.24150848388672,0.14913508296012878
0.046,51,10.859673499013297,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.25615119934082,26.0,0.0,0.4939118027687073,0.3700000047683716,4.0,104.0,0.4959558844566345,7.0,0.1158607006072998,0.1158607006072998,0.04600000008940697,0.0,-26.72917938232422,0.15300430357456207
0.046,52,10.8597010190133,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.86004638671875,26.0,0.0,0.6636080145835876,0.2199999988079071,4.0,104.0,0.03496953472495079,7.0,0.11358963698148727,0.11358963698148727,0.04600000008940697,0.0,-26.500364303588867,0.15415549278259277
0.046,53,10.869050743989646,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.367788314819336,26.0,0.0,0.5214667916297913,0.28999999165534973,4.0,104.0,0.5228952765464783,10.0,0.12138412147760391,0.12138412147760391,0.04600000008940697,0.0,-26.341384887695312,0.18530403077602386
0.046,54,10.857641290058382,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.575239181518555,26.0,0.0,0.5260804295539856,0.3700000047683716,4.0,104.0,0.09274471551179886,6.0,0.1251312643289566,0.1251312643289566,0.04600000008940697,0.0,-26.020423889160156,0.14920389652252197
0.046,55,10.862251105019823,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.868953704833984,26.0,0.0,0.47877249121665955,0.35999998450279236,4.0,104.0,0.06435535848140717,10.0,0.12601400911808014,0.12601400911808014,0.04600000008940697,0.0,-25.694011688232422,0.13158974051475525
0.046,56,10.863499047933146,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.14145851135254,26.0,0.009999999776482582,0.4939590096473694,0.4599999785423279,4.0,104.0,0.30108243227005005,8.0,0.10546103864908218,0.10546103864908218,0.04600000008940697,0.0,-26.687175750732422,0.15288551151752472
0.046,57,10.86869164602831,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.674423217773438,26.0,0.0,0.4841841161251068,0.47999998927116394,4.0,104.0,0.19927307963371277,10.0,0.13897939026355743,0.13897939026355743,0.04600000008940697,0.0,-24.944021224975586,0.14310882985591888
0.046,58,10.854337125900201,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.014638900756836,26.0,0.0,0.49620553851127625,0.429999977350235,4.0,104.0,0.36559584736824036,7.0,0.10778596997261047,0.10778596997261047,0.04600000008940697,0.0,-26.472652435302734,0.16021813452243805
