update,update_u_mean,update_u_q25,update_u_q75,update_u_std,update_counter_mean,update_counter_q25,update_counter_q75,update_counter_std,energy_E_pre_mean,energy_E_pre_q25,energy_E_pre_q75,energy_E_pre_std,energy_E_post_mean,energy_E_post_q25,energy_E_post_q75,energy_E_post_std,energy_E_raw_mean,energy_E_raw_q25,energy_E_raw_q75,energy_E_raw_std,funding_z_mean,funding_z_q25,funding_z_q75,funding_z_std,funding_g_mean,funding_g_q25,funding_g_q75,funding_g_std,funding_g_raw_mean,funding_g_raw_q25,funding_g_raw_q75,funding_g_raw_std,funding_cut_active_mean,funding_cut_active_q25,funding_cut_active_q75,funding_cut_active_std,funding_income_mean,funding_income_q25,funding_income_q75,funding_income_std,funding_alpha_eff_mean,funding_alpha_eff_q25,funding_alpha_eff_q75,funding_alpha_eff_std,support_s_mean,support_s_q25,support_s_q75,support_s_std,debt_charge_mean,debt_charge_q25,debt_charge_q75,debt_charge_std,debt_level_pre_mean,debt_level_pre_q25,debt_level_pre_q75,debt_level_pre_std,debt_level_post_mean,debt_level_post_q25,debt_level_post_q75,debt_level_post_std,episode_return_end_mean_mean,episode_return_end_mean_q25,episode_return_end_mean_q75,episode_return_end_mean_std,terminal_min_dists_end_mean_mean,terminal_min_dists_end_mean_q25,terminal_min_dists_end_mean_q75,terminal_min_dists_end_mean_std,terminal_dbar_end_mean,terminal_dbar_end_q25,terminal_dbar_end_q75,terminal_dbar_end_std,terminal_occupied_end_mean_mean,terminal_occupied_end_mean_q25,terminal_occupied_end_mean_q75,terminal_occupied_end_mean_std,terminal_CSR_train_mean,terminal_CSR_train_q25,terminal_CSR_train_q75,terminal_CSR_train_std,vartd_VarTD_mean,vartd_VarTD_q25,vartd_VarTD_q75,vartd_VarTD_std,depr_F_mean,depr_F_q25,depr_F_q75,depr_F_std,depr_F_post_mean,depr_F_post_q25,depr_F_post_q75,depr_F_post_std
233,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.5838634,-0.6000000238418579,-0.6000000238418579,0.09128256,-0.58391565,-0.6000000238418579,-0.6000000238418579,0.09098689,-0.5914612,-0.612000048160553,-0.6038832664489746,0.09245424,1.0065287,0.9759226739406586,1.0441689789295197,0.0446581,0.053677857,0.0,0.10570123046636581,0.054680955,0.09901197,0.09033087454736233,0.10570123046636581,0.010136535,0.5,0.0,1.0,0.5080005,0.004079517,0.0,0.008033293299376965,0.0041557527,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.011677268,0.012000000104308128,0.012000000104308128,0.0018256512,0.5838634,0.6000000238418579,0.6000000238418579,0.09128256,0.58391565,0.6000000238418579,0.6000000238418579,0.09098689,-27.147625,-27.826377868652344,-26.559818267822266,0.7527454,2.2144074,2.147072732448578,2.297217547893524,0.09824977,0.7381358,0.7156909257173538,0.7657392024993896,0.03274992,0.16000001,0.13600000739097595,0.18400001525878906,0.036744982,0.0,0.0,0.0,0.0,0.15420721,0.1374719850718975,0.16662390902638435,0.022937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.58391565,-0.6000000238418579,-0.6000000238418579,0.09098689,-0.5837204,-0.6000000238418579,-0.6000000238418579,0.09209161,-0.59152544,-0.612000048160553,-0.6039574146270752,0.0936048,1.0036606,0.9763871431350708,1.0308237075805664,0.039597597,0.0535338,0.0,0.10558760911226273,0.054480895,0.09955728,0.09314860962331295,0.10558760911226273,0.008969176,0.5,0.0,1.0,0.5080005,0.0040685683,0.0,0.008024657843634486,0.004140548,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.011678313,0.012000000104308128,0.012000000104308128,0.0018197378,0.58391565,0.6000000238418579,0.6000000238418579,0.09098689,0.5837204,0.6000000238418579,0.6000000238418579,0.09209161,-26.893885,-27.33201503753662,-26.453965663909912,0.8809595,2.2080972,2.148094594478607,2.2678574919700623,0.087116435,0.7360324,0.7160315364599228,0.7559525072574615,0.029038811,0.14406249,0.10749999806284904,0.17999999225139618,0.048183747,0.0,0.0,0.0,0.0,0.14658904,0.13109804317355156,0.16373427584767342,0.01835097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.5837204,-0.6000000238418579,-0.6000000238418579,0.09209161,-0.5835284,-0.6000000238418579,-0.6000000238418579,0.09317742,-0.5911103,-0.612000048160553,-0.6039157062768936,0.094647534,0.99696696,0.9759467393159866,1.017311453819275,0.030135816,0.056374937,0.0,0.1056950818747282,0.05389016,0.10093484,0.09609276242554188,0.1056950818747282,0.0069595254,0.53125,0.0,1.0,0.50700736,0.004284495,0.0,0.008032826241105795,0.004095652,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.011674407,0.012000000104308128,0.012000000104308128,0.0018418322,0.5837204,0.6000000238418579,0.6000000238418579,0.09209161,0.5835284,0.6000000238418579,0.6000000238418579,0.09317742,-26.92363,-27.274822235107422,-26.52180051803589,0.62511325,2.193371,2.1471256613731384,2.2381299138069153,0.06630013,0.73112375,0.7157085686922073,0.7460433393716812,0.022100048,0.16325001,0.14400000870227814,0.19200000166893005,0.034773923,0.0005,0.0,0.0,0.0019674776,0.1492434,0.1405619941651821,0.15528832748532295,0.016548129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.5835284,-0.6000000238418579,-0.6000000238418579,0.09317742,-0.583574,-0.6000000238418579,-0.6000000238418579,0.09291965,-0.59092665,-0.612000048160553,-0.6039913296699524,0.09434677,0.99957734,0.9820330590009689,1.0192241668701172,0.03286605,0.056215383,0.0,0.10422475449740887,0.05379951,0.100376725,0.09567007794976234,0.10422475449740887,0.0076603782,0.53125,0.0,1.0,0.50700736,0.0042723687,0.0,0.00792108103632927,0.0040887627,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.011670568,0.012000000104308128,0.012000000104308128,0.0018635484,0.5835284,0.6000000238418579,0.6000000238418579,0.09317742,0.583574,0.6000000238418579,0.6000000238418579,0.09291965,-26.952642,-27.371249198913574,-26.368491649627686,0.8323433,2.199114,2.16051584482193,2.242337942123413,0.07230677,0.733038,0.7201719582080841,0.7474460154771805,0.024102258,0.1665,0.13600000739097595,0.19200000166893005,0.034450527,0.0005,0.0,0.0,0.0019674776,0.15496707,0.14174121245741844,0.16683154925704002,0.018933246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.583574,-0.6000000238418579,-0.6000000238418579,0.09291965,-0.5833755,-0.6000000238418579,-0.6000000238418579,0.094042346,-0.5912059,-0.612000048160553,-0.6039232611656189,0.09555725,0.9994754,0.9759018421173096,1.0140008926391602,0.032786515,0.053152442,0.0,0.10570593178272247,0.05411152,0.100397326,0.09682758711278439,0.10570593178272247,0.0075782854,0.5,0.0,1.0,0.5080005,0.0040395856,0.0,0.008033650228753686,0.0041124756,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.01167148,0.012000000104308128,0.012000000104308128,0.001858393,0.583574,0.6000000238418579,0.6000000238418579,0.09291965,0.5833755,0.6000000238418579,0.6000000238418579,0.094042346,-26.888855,-27.464757919311523,-26.330185413360596,0.7126804,2.1988897,2.1470269560813904,2.2308464646339417,0.07213177,0.7329633,0.7156756818294525,0.7436154931783676,0.024043921,0.17000002,0.15200001001358032,0.18400001525878906,0.029446507,0.00025,0.0,0.0,0.0014142137,0.15263388,0.14413338154554367,0.1577671356499195,0.015361515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.5833755,-0.6000000238418579,-0.6000000238418579,0.094042346,-0.583418,-0.6000000238418579,-0.6000000238418579,0.09380187,-0.59125847,-0.612000048160553,-0.6039107590913773,0.0953183,1.0074155,0.9816053360700607,1.0350635349750519,0.040167186,0.049797017,0.0,0.10433305986225605,0.05394638,0.09871062,0.0922549869865179,0.10433305986225605,0.0089854095,0.46875,0.0,1.0,0.50700736,0.0037845732,0.0,0.007929312065243721,0.0040999246,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.0116675105,0.012000000104308128,0.012000000104308128,0.0018808469,0.5833755,0.6000000238418579,0.6000000238418579,0.094042346,0.583418,0.6000000238418579,0.6000000238418579,0.09380187,-27.167185,-27.627965450286865,-26.76948070526123,0.7972569,2.2163584,2.159574866294861,2.277185320854187,0.08836959,0.73878616,0.7198582887649536,0.7590617835521698,0.02945653,0.16600001,0.1340000070631504,0.19600000232458115,0.043770663,0.00025,0.0,0.0,0.0014142137,0.1551689,0.1431283988058567,0.16720621660351753,0.019519866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.583418,-0.6000000238418579,-0.6000000238418579,0.09380187,-0.5832025,-0.6000000238418579,-0.6000000238418579,0.095021375,-0.5905355,-0.612000048160553,-0.6040618270635605,0.096444026,1.001844,0.9810905456542969,1.0246568024158478,0.042610753,0.059880387,0.0,0.1044504214078188,0.053867392,0.10003729,0.09448266215622425,0.1044504214078188,0.009699436,0.5625,0.0,1.0,0.5040161,0.004550909,0.0,0.007938232040032744,0.0040939217,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.011668361,0.012000000104308128,0.012000000104308128,0.0018760375,0.583418,0.6000000238418579,0.6000000238418579,0.09380187,0.5832025,0.6000000238418579,0.6000000238418579,0.095021375,-26.99128,-27.52565336227417,-26.379361152648926,0.7771624,2.2041008,2.1584423184394836,2.254289984703064,0.09374552,0.7347003,0.7194807827472687,0.7514300048351288,0.031248508,0.15900001,0.13600000739097595,0.18400001525878906,0.03944126,0.00025,0.0,0.0,0.0014142137,0.15246947,0.1410696804523468,0.16488679498434067,0.018109038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.5832025,-0.6000000238418579,-0.6000000238418579,0.095021375,-0.5832415,-0.6000000238418579,-0.6000000238418579,0.09480048,-0.59072596,-0.612000048160553,-0.6036436706781387,0.096255854,1.0033855,0.96176478266716,1.0265724658966064,0.05110034,0.054481555,0.0,0.10920348577201366,0.05553702,0.09988085,0.09406490437686443,0.10920348577201366,0.011511684,0.5,0.0,1.0,0.5080005,0.004140598,0.0,0.008299464825540781,0.004220813,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.011664049,0.012000000104308128,0.012000000104308128,0.0019004275,0.5832025,0.6000000238418579,0.6000000238418579,0.095021375,0.5832415,0.6000000238418579,0.6000000238418579,0.09480048,-27.015228,-27.381905555725098,-26.426043033599854,0.87755436,2.2074924,2.1159247756004333,2.2585044503211975,0.112423025,0.7358308,0.705308273434639,0.7528348565101624,0.037474338,0.165,0.13600000739097595,0.18400001525878906,0.03458883,0.0,0.0,0.0,0.0,0.15185924,0.13915791735053062,0.16040455177426338,0.020393435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.5832415,-0.6000000238418579,-0.6000000238418579,0.09480048,-0.58328134,-0.6000000238418579,-0.6000000238418579,0.094575174,-0.59105885,-0.612000048160553,-0.6038062125444412,0.09608241,0.9973723,0.9733046889305115,1.019090473651886,0.035349183,0.050625335,0.0,0.1063423678278923,0.054881345,0.10093109,0.09569994173943996,0.1063423678278923,0.008256996,0.46875,0.0,1.0,0.50700736,0.0038475255,0.0,0.008082019397988915,0.004170982,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.01166483,0.012000000104308128,0.012000000104308128,0.0018960095,0.5832415,0.6000000238418579,0.6000000238418579,0.09480048,0.58328134,0.6000000238418579,0.6000000238418579,0.094575174,-27.056025,-27.59685468673706,-26.65500020980835,0.6876091,2.194263,2.141313076019287,2.2420438528060913,0.07776975,0.731421,0.7137710303068161,0.7473479807376862,0.02592325,0.17050001,0.15200001001358032,0.19200000166893005,0.032792605,0.00075,0.0,0.0,0.0023691568,0.15186517,0.13772930949926376,0.16359904780983925,0.02232316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,2.5,2.0,3.0,0.508000508000762,-0.58328134,-0.6000000238418579,-0.6000000238418579,0.094575174,-0.583322,-0.6000000238418579,-0.6000000238418579,0.09434535,-0.5898915,-0.612000048160553,-0.6038757413625717,0.095623136,0.99660844,0.9724932163953781,1.0284228324890137,0.038199965,0.06651984,0.0,0.10653858818113804,0.05254789,0.10115993,0.0936649926006794,0.10653858818113804,0.008830565,0.625,0.0,1.0,0.4918694,0.0050555076,0.0,0.00809693243354559,0.0039936393,0.076,0.07599999755620956,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.011665626,0.012000000104308128,0.012000000104308128,0.0018915033,0.58328134,0.6000000238418579,0.6000000238418579,0.094575174,0.583322,0.6000000238418579,0.6000000238418579,0.09434535,-26.786205,-27.27088212966919,-26.121455192565918,0.8380535,2.1925824,2.1395277976989746,2.2625754475593567,0.08404161,0.73086077,0.713175967335701,0.7541918307542801,0.028013863,0.16250001,0.12800000607967377,0.1860000118613243,0.04035648,0.0,0.0,0.0,0.0,0.14926712,0.13689405098557472,0.16499760746955872,0.017330714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
