n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,total_timesteps
12,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.66604200998942,1.0410805171849398,0.0024999999441206455,0.004522670067576898,0.597187543908755,0.04299742001400639,2.0,0.0,0.0,0.0,0.0,0.0,0.15827782141665617,0.03306321715637946,0.0,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.0010649627263045792,0.0015730541978189489,0.3333333333333333,0.49236596391733095,0.0,0.0,0.3333333333333333,0.49236596391733095,0.3333333333333333,0.49236596391733095,0.3333333333333333,0.49236596391733095,2.474499509275817e-06,-24.54378541310628,1.0188584001827123,0.0008333333147068819,0.0028867512814242076,0.5922637631495794,0.04604092508372081,2.4166666666666665,0.5149286505444373,0.28616642610480386,0.15670693239495848,0.0,0.0,0.1574681531637907,0.03351689817771593,0.01,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.002928647497337593,0.0016451394586084256,0.8333333333333334,0.38924947208076144,0.0,0.0,0.8333333333333334,0.38924947208076144,0.9166666666666666,0.5149286505444373,0.9166666666666666,0.5149286505444373,2.7064838382704236e-06,-24.020473798116047,1.034884107484287,0.0024999999441206455,0.004522670067576898,0.5504735509554545,0.06104467052784275,4.083333333333333,0.90033663737852,0.2487598885782063,0.18190899925448742,0.0,0.0,0.1526292134076357,0.03238017033067803,0.02,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.00665601703940362,0.002876474879803578,0.9166666666666666,0.28867513459481287,0.3333333333333333,0.49236596391733095,0.5833333333333334,0.5149286505444373,2.0833333333333335,0.90033663737852,2.0833333333333335,0.90033663737852,8.274107734141008e-06,-23.78067922592163,1.0013169148945251,0.0024999999441206455,0.004522670067576898,0.5227242981394132,0.03270782929307366,6.666666666666667,1.6696942198734437,0.243289182583491,0.18266904932833758,0.0,0.0,0.15160677892466387,0.029253476841895262,0.03,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.010383386581469648,0.0014449425458998256,1.0,0.0,1.0,0.0,0.0,0.0,3.25,0.45226701686664544,3.25,0.45226701686664544,2.0878589609514697e-06,-23.614326635996502,0.6699256059401478,0.0016666666294137638,0.0038924946338035784,0.5056119188666344,0.021012974526537054,9.916666666666666,1.5050420310248864,0.12338310262809198,0.07212797818433603,0.0,0.0,0.1729017272591591,0.024753224586885725,0.04,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.012779552715654952,0.0019265900611997674,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.6030226891555273,3.8333333333333335,0.38924947208076144,3.7117492639137237e-06,-23.846397399902344,0.6989682482867148,0.0024999999441206455,0.006215815466146305,0.495374691983064,0.014441451646477766,13.0,2.088931871468374,0.2581344738913079,0.1435510431230109,0.0,0.0,0.23614858215053877,0.05479263691608352,0.05,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.015708200212992542,0.0025334231983985913,1.0,0.0,1.0,0.0,0.0,0.0,4.916666666666667,0.7929614610987591,4.0,0.0,6.418233102184148e-06,-23.736462593078613,0.7591157582062598,0.0024999999441206455,0.004522670067576898,0.5010406325260798,0.01650600717472562,15.833333333333334,2.757908737804898,0.24889298435300589,0.1723643644782208,0.0,0.0,0.37231413026650745,0.14453960950460085,0.06,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.02449414270500533,0.0020809551031275705,1.0,0.0,1.0,0.0,0.0,0.0,7.666666666666667,0.6513389472789296,4.0,0.0,4.330374141232678e-06,-23.646415551503498,0.5961542469732087,0.009999999776482582,0.012792042695412184,0.49215779453516006,0.027010019307326712,24.083333333333332,1.8319554050414562,0.31582752118508023,0.1211087051382843,0.0,0.0,1.0985315591096878,0.22022960568069067,0.08,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.03221512247071353,0.002876474879803578,1.0,0.0,1.0,0.0,0.0,0.0,10.083333333333334,0.90033663737852,4.0,0.0,8.27410773414101e-06,-23.14016517003377,0.856613497395128,0.0033333332588275275,0.006513389327203696,0.48251066853602725,0.015608340999468229,32.083333333333336,3.287948609787881,0.2747766603715718,0.14432812740179052,0.0,0.0,2.296258141597112,0.48979463882918206,0.1,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
12,313,0.0410010649627263,0.001243608536999238,1.0,0.0,1.0,0.0,0.0,0.0,12.833333333333334,0.38924947208076144,4.0,0.0,1.5465621932973851e-06,-23.613139311472576,0.5298131426273265,0.0024999999441206455,0.004522670067576898,0.4899233505129814,0.017869964563143118,40.666666666666664,3.1718458443950364,0.262611602122585,0.15694714782800653,0.0,0.0,3.714608907699585,0.49582720223765236,0.12,hardzero_only,hardzero_only__c0p50__z1p00__lam0p000__nu0p50__psi0p00,0.5,1.0,0.0,0.5,0.0,4000000
