condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,0,1.0,1,16,1.0,0.19632547,0.19632547,1.016259,0.09632544,0.09632544,0.0,0.0,0.0,0.0,-26.491938,26.0,2.2358143,0.74527144,0.14,0.0,100,0.12611115,-0.0006767383,51.217514,1.6093221,25.591988,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,1,0.0,1,16,0.19632547,0.2858251,0.2858251,1.0481787,0.089499645,0.089499645,0.0,0.0,0.0,0.0,-27.348307,26.000002,2.306039,0.76867974,0.15200001,0.0,125,0.15852404,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,2,0.0,1,16,0.2858251,0.37697363,0.37697363,1.0402503,0.09114853,0.09114853,0.0,0.0,0.0,0.0,-28.517931,26.000002,2.2885964,0.7628655,0.15200001,0.0,125,0.17709509,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,3,0.0,1,16,0.37697363,0.4765425,0.4765425,1.0018765,0.099568866,0.099568866,0.0,0.0,0.0,0.0,-27.423704,26.000002,2.2041721,0.73472404,0.16000001,0.0,125,0.14103608,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,4,0.0,1,16,0.4765425,0.5633934,0.5633934,1.0612255,0.08685093,0.08685093,0.0,0.0,0.0,0.0,-27.53978,26.000002,2.3347428,0.7782476,0.136,0.0,125,0.1471296,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,5,0.0,1,16,0.5633934,0.6522852,0.6522852,1.0511383,0.088891804,0.088891804,0.0,0.0,0.0,0.0,-27.617027,26.000002,2.3125503,0.7708501,0.136,0.0,125,0.14936452,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,6,0.0,1,16,0.6522852,0.7536495,0.7536495,0.9941153,0.101364225,0.101364225,0.0,0.0,0.0,0.0,-26.744184,26.000002,2.1870973,0.72903246,0.16000001,0.0,125,0.12540627,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,7,0.0,1,16,0.7536495,0.8471964,0.8471964,1.0289705,0.09354693,0.09354693,0.0,0.0,0.0,0.0,-27.244177,26.000002,2.2637804,0.7545935,0.16000001,0.008,125,0.14009333,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,8,0.0,1,16,0.8471964,0.9309802,0.9309802,1.0768398,0.08378382,0.08378382,0.0,0.0,0.0,0.0,-28.744541,26.000002,2.3690948,0.7896983,0.120000005,0.0,125,0.1703901,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,9,1.0,2,32,0.9309802,0.12920138,0.12920138,1.007795,0.098221146,0.098221146,0.0,0.0,0.0,0.0,-26.972569,26.000002,2.2171931,0.7390644,0.16800001,0.0,125,0.1406626,-0.0005083812,46.680412,1.6087658,23.323608,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,10,0.0,2,32,0.12920138,0.23896268,0.23896268,0.9595507,0.109761305,0.109761305,0.0,0.0,0.0,0.0,-26.187155,26.000002,2.1110537,0.70368457,0.18400002,0.0,125,0.14055349,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,11,0.0,2,32,0.23896268,0.32486698,0.32486698,1.0659851,0.0859043,0.0859043,0.0,0.0,0.0,0.0,-28.104273,26.000002,2.3452141,0.78173804,0.112,0.0,125,0.16067843,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,12,0.0,2,32,0.32486698,0.43974885,0.43974885,0.93974847,0.11488188,0.11488188,0.0,0.0,0.0,0.0,-26.501873,26.000002,2.067488,0.6891627,0.15200001,0.0,125,0.16116332,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,13,0.0,2,32,0.43974885,0.5479465,0.5479465,0.96578217,0.10819765,0.10819765,0.0,0.0,0.0,0.0,-25.533764,26.0,2.1247633,0.70825446,0.17999999,0.0,100,0.13932131,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,14,0.0,2,32,0.5479465,0.6548327,0.6548327,0.97107834,0.1068862,0.1068862,0.0,0.0,0.0,0.0,-26.598911,26.000002,2.136415,0.71213835,0.192,0.0,125,0.17735498,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,15,0.0,2,32,0.6548327,0.7470339,0.7470339,1.0352637,0.09220116,0.09220116,0.0,0.0,0.0,0.0,-27.828106,26.000002,2.2776256,0.75920856,0.15200001,0.0,125,0.183911,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,16,0.0,2,32,0.7470339,0.8457291,0.8457291,1.0057039,0.0986952,0.0986952,0.0,0.0,0.0,0.0,-27.08127,26.000002,2.2125928,0.73753095,0.15200001,0.0,125,0.15131643,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,17,0.0,2,32,0.8457291,0.94354963,0.94354963,1.0095701,0.09782049,0.09782049,0.0,0.0,0.0,0.0,-26.764309,26.000002,2.2210987,0.7403662,0.208,0.0,125,0.19310367,,,,,,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,18,1.0,3,48,0.94354963,0.14932062,0.14932062,0.97563356,0.10577096,0.10577096,0.0,0.0,0.0,0.0,-26.765217,26.000002,2.1464367,0.7154789,0.16800001,0.0,125,0.14337276,-0.00036568957,45.084957,1.6080337,22.526031,1.0,,,,0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,19,0.0,3,48,0.14932062,0.25311393,0.25311393,0.9838307,0.10379329,0.10379329,0.0,0.0,0.0,0.0,-27.101423,26.000002,2.1644707,0.72149026,0.216,0.0,125,0.14675874,,,,,,-24.390846,0.0,0.5456812,1
