n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,support_mode,support_total,support_start_update,support_window_frac,borrow_limit,borrow_interest,total_timesteps
12,313,0.018370607028753993,0.0019858835798979586,1.0,0.0,1.0,0.0,0.0,0.0,5.75,0.621581560508061,4.0,0.0,3.943733592908332e-06,-23.88203001022339,0.5491508710427384,0.004999999888241291,0.009999999776482582,0.4971971834699313,0.019267542492507318,18.916666666666668,2.1933093855190746,0.00028034547964731854,0.19430160306533273,0.0,0.0,0.5613534400860468,0.16391531449763572,0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.019169329073482424,0.0019265900611997674,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.6030226891555273,4.0,0.0,3.7117492639137237e-06,-23.90915584564209,0.519542828117477,0.0033333332588275275,0.004923659529120939,0.49441729734341305,0.013244780760774953,19.083333333333332,1.9752253419585197,0.01245015145589908,0.18888194294493815,0.0,0.0,0.5807730009158453,0.16570199493329665,0.076,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.0207667731629393,0.001668475935677615,1.0,0.0,1.0,0.0,0.0,0.0,6.5,0.5222329678670935,4.0,0.0,2.7838119479352927e-06,-23.76526149113973,0.6148954709800893,0.004999999888241291,0.0052223295619427705,0.49809689074754715,0.026586169569688855,20.666666666666668,2.188122205883115,-0.09774222131818533,0.1601294253570104,0.0,0.0,0.7272743955254555,0.1844421176342165,0.078,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.019435569755058574,0.0016451394586084254,1.0,0.0,1.0,0.0,0.0,0.0,6.083333333333333,0.5149286505444373,4.0,0.0,2.706483838270423e-06,-23.573161602020264,0.5604008023913123,0.0041666665735344095,0.00792961443374689,0.49848592032988864,0.017168969087885604,20.166666666666668,1.9462473604038075,0.03518298718457421,0.18761401500811514,0.0,0.0,0.6808126643300056,0.1579795304409821,0.079,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.020500532481363153,0.002135967806458535,1.0,0.0,1.0,0.0,0.0,0.0,6.416666666666667,0.6685579234215215,4.0,0.0,4.562358470227285e-06,-23.688647111256916,0.6610430401635093,0.0041666665735344095,0.00514928639034885,0.4915825327237447,0.018556389989118852,20.166666666666668,2.6911752530120077,-0.008202037153144678,0.1502061537145021,0.0,0.0,0.6971938932935396,0.2803893878310233,0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.021033013844515443,0.0025334231983985913,1.0,0.0,1.0,0.0,0.0,0.0,6.583333333333333,0.7929614610987591,4.0,0.0,6.418233102184148e-06,-23.34696324666341,0.7523076077652435,0.0033333332588275275,0.00492365952912094,0.4977509652574857,0.010342427010989932,20.833333333333332,3.485902343944126,0.013063845535119375,0.20405301249407692,0.0,0.0,0.7686881969372431,0.3198438569288408,0.082,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.022896698615548456,0.0012436085369992378,1.0,0.0,1.0,0.0,0.0,0.0,7.166666666666667,0.3892494720807615,4.0,0.0,1.5465621932973845e-06,-23.539639790852863,0.756669770149431,0.006666666517655055,0.007784989267607156,0.49806182583173114,0.014944940184773948,22.416666666666668,1.8319554050414564,-0.06283115029024582,0.1665231128978415,0.0,0.0,0.9020176480213801,0.20310375798152616,0.084,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.02263045793397231,0.002135967806458535,1.0,0.0,1.0,0.0,0.0,0.0,7.083333333333333,0.6685579234215215,4.0,0.0,4.562358470227285e-06,-23.76994260152181,0.7187813133670117,0.0041666665735344095,0.00792961443374689,0.4978488211830457,0.02894918706351805,22.583333333333332,2.2746961169005466,0.04194378604491552,0.18192193539610174,0.0,0.0,0.9413241644700369,0.2620434297750793,0.085,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.0231629392971246,0.0014449425458998256,1.0,0.0,1.0,0.0,0.0,0.0,7.25,0.45226701686664544,4.0,0.0,2.0878589609514697e-06,-23.621898810068767,0.6678632624634525,0.004999999888241291,0.0067419984739370085,0.4929731786251068,0.01632506332969681,22.916666666666668,1.9752253419585197,0.01234029916425546,0.14376464686245846,0.0,0.0,0.9744783341884613,0.23308757220866758,0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.023961661341853038,0.001668475935677615,1.0,0.0,1.0,0.0,0.0,0.0,7.5,0.5222329678670935,4.0,0.0,2.7838119479352927e-06,-23.60710922876994,0.4974485397486219,0.006666666517655055,0.006513389327203696,0.4916344831387202,0.014107110007004181,23.5,2.3159525823376357,-0.05226669522623221,0.14581288357016062,0.0,0.0,1.026232863465945,0.26052618966398905,0.088,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.023695420660276894,0.0016451394586084256,1.0,0.0,1.0,0.0,0.0,0.0,7.416666666666667,0.5149286505444371,4.0,0.0,2.7064838382704236e-06,-23.48975118001302,0.774036710403945,0.0033333332588275275,0.004923659529120939,0.500581348935763,0.025025390510133447,23.916666666666668,2.6443192398846707,-0.04445298326512178,0.18233446150446855,0.0,0.0,1.0692674368619919,0.29326933462240085,0.09,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.025825346112886047,0.0009222847750633,1.0,0.0,1.0,0.0,0.0,0.0,8.083333333333334,0.28867513459481287,4.0,0.0,8.506092063135619e-07,-23.521295706431072,0.43813610719964013,0.0041666665735344095,0.00514928639034885,0.496641310552756,0.01742109713804171,25.5,2.23606797749979,-0.09726586953426401,0.12099282158180591,0.0,0.0,1.2886261343955994,0.29835113397653157,0.093,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.02662406815761448,0.0020809551031275705,1.0,0.0,1.0,0.0,0.0,0.0,8.333333333333334,0.6513389472789296,4.0,0.0,4.330374141232678e-06,-23.376357078552246,0.5623308018741647,0.0033333332588275275,0.00492365952912094,0.4856016089518865,0.01665741349841868,26.75,2.490892501603683,-0.041622716933488846,0.19543846680586993,0.0,0.0,1.4507769743601482,0.35963228176903467,0.096,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.027955271565495207,0.0014449425458998256,1.0,0.0,1.0,0.0,0.0,0.0,8.75,0.45226701686664544,4.0,0.0,2.0878589609514697e-06,-23.566435019175213,0.4339111000662539,0.0008333333147068819,0.0028867512814242076,0.4852740789453189,0.02090630047546856,27.416666666666668,2.6097137890209456,-0.08639133721590042,0.14396875584690091,0.0,0.0,1.5656696756680806,0.34759301325684694,0.099,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.028487752928647494,0.0016451394586084252,1.0,0.0,1.0,0.0,0.0,0.0,8.916666666666666,0.5149286505444373,4.0,0.0,2.7064838382704228e-06,-23.425555388132732,0.7351071430006032,0.0041666665735344095,0.006685579084780874,0.49003193775812787,0.021399379530174317,28.416666666666668,2.429303429280737,-0.014225239555040995,0.22259637964749804,0.0,0.0,1.7095972001552582,0.3139980836011756,0.102,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.029552715654952072,0.0024082375764997097,1.0,0.0,1.0,0.0,0.0,0.0,9.25,0.7537783614444091,4.0,0.0,5.799608224865194e-06,-23.25890811284383,0.6581411007477426,0.0008333333147068819,0.0028867512814242076,0.490100900332133,0.015373915511312728,29.5,3.2333489534143163,0.010777951839069525,0.1407622337959874,0.0,0.0,1.8290362159411113,0.4350066528097682,0.105,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.030617678381256657,0.0016451394586084256,1.0,0.0,1.0,0.0,0.0,0.0,9.583333333333334,0.5149286505444373,4.0,0.0,2.7064838382704236e-06,-23.48228391011556,0.723483838935811,0.005833333202948173,0.006685579084780875,0.4918035939335823,0.020471203359100718,30.833333333333332,2.32900030576263,-0.016547860267261665,0.1686994280109633,0.0,0.0,2.0931156476338706,0.3500786227451097,0.108,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.032481363152289666,0.0018445695501266,1.0,0.0,1.0,0.0,0.0,0.0,10.166666666666666,0.5773502691896258,4.0,0.0,3.4024368252542474e-06,-23.499390443166096,0.5436337408463567,0.0041666665735344095,0.006685579084780874,0.48865287005901337,0.014687264084245208,32.583333333333336,2.810963384947437,0.014988229454805454,0.16334996628789727,0.0,0.0,2.393306960662206,0.4445603800639561,0.114,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.034611288604898836,0.0018445695501265996,1.0,0.0,1.0,0.0,0.0,0.0,10.833333333333334,0.5773502691896258,4.0,0.0,3.4024368252542457e-06,-23.590248902638752,0.5600198716362317,0.006666666517655055,0.007784989267607155,0.48981563995281857,0.0184122666478514,35.0,2.9848100289785457,0.002849956974387169,0.09991108108440308,0.0,0.0,2.810265600681305,0.5006044365208012,0.12,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.03780617678381257,0.002293100838866688,1.0,0.0,1.0,0.0,0.0,0.0,11.833333333333334,0.7177405625652735,4.0,0.0,5.258311457211108e-06,-23.41096083323161,0.632996931748338,0.0016666666294137638,0.003892494633803578,0.4915050193667412,0.01792630177479201,37.916666666666664,3.146667308679955,0.02243396422515313,0.14486863473427009,0.0,0.0,3.2738771041234336,0.5176363703371325,0.126,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.03887113951011715,0.0018445695501265998,1.0,0.0,1.0,0.0,0.0,0.0,12.166666666666666,0.5773502691896258,4.0,0.0,3.402436825254247e-06,-23.17991288503011,0.47617070124936717,0.007499999832361937,0.009653072775871234,0.48058730115493137,0.01856612900409812,38.583333333333336,3.4498572653828963,0.056700369187941156,0.17897374185392995,0.0,0.0,3.372560362021128,0.5858273969886879,0.132,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.03966986155484558,0.002135967806458535,1.0,0.0,1.0,0.0,0.0,0.0,12.416666666666666,0.6685579234215215,4.0,0.0,4.562358470227285e-06,-23.180516719818115,0.8335155838005783,0.0033333332588275275,0.007784989267607156,0.48740532994270325,0.014972143682584841,40.916666666666664,3.5021638332824345,-0.004848318640142679,0.21971203545608753,0.0,0.0,3.7678340673446655,0.6009522223489863,0.138,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.04313099041533546,0.00215399317080908,1.0,0.0,1.0,0.0,0.0,0.0,13.5,0.674199862463242,4.0,0.0,4.639686579892155e-06,-23.225764910380047,0.5662658581877483,0.004999999888241291,0.0052223295619427705,0.48765359818935394,0.01742108469470081,43.333333333333336,3.0550504633038935,-0.02900230698287487,0.13255439227692206,0.0,0.0,4.155955890814464,0.4814344464593953,0.144,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.04472843450479233,0.0019265900611997674,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.6030226891555273,4.0,0.0,3.7117492639137237e-06,-23.382378260294598,0.48997636852468895,0.0033333332588275275,0.006513389327203697,0.4927675848205884,0.0211404919502618,46.083333333333336,3.1466673086799553,0.06781271969278653,0.18792526994362926,0.0,0.0,4.583732942740123,0.42840340150534445,0.15,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.047390841320553774,0.0026672431627371303,1.0,0.0,1.0,0.0,0.0,0.0,14.833333333333334,0.834847109936722,4.0,0.0,7.11418608916797e-06,-22.89483133951823,0.9091106570407226,0.0033333332588275275,0.00492365952912094,0.48460717995961505,0.021012544194406377,47.583333333333336,3.342789617107608,-0.047836795138816036,0.15245681377121167,0.0,0.0,4.77343072493871,0.44148376678380413,0.156,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.04898828541001065,0.0020809551031275705,1.0,0.0,1.0,0.0,0.0,0.0,15.333333333333334,0.6513389472789296,4.0,0.0,4.330374141232678e-06,-23.24005587895711,0.7370906107401662,0.0024999999441206455,0.006215815466146305,0.4962689553697904,0.027473373548685356,50.5,3.5032452487268535,-0.010947912000119686,0.17164399852014353,0.0,0.0,5.049335837364197,0.3242499909172382,0.162,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.04978700745473908,0.0025334231983985913,1.0,0.0,1.0,0.0,0.0,0.0,15.583333333333334,0.7929614610987591,4.0,0.0,6.418233102184147e-06,-22.69753662745158,0.634431966389243,0.009999999776482582,0.007385489293681411,0.48244425654411316,0.022471112378320304,51.833333333333336,4.365845400447211,0.13115700582663217,0.1561436813436982,0.0,0.0,5.077677706877391,0.38291307110061684,0.168,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.052715654952076675,0.0021539931708090803,1.0,0.0,1.0,0.0,0.0,0.0,16.5,0.674199862463242,4.0,0.0,4.639686579892156e-06,-22.97218894958496,0.8845199823226175,0.0041666665735344095,0.006685579084780873,0.489926112194856,0.024327026409762063,55.083333333333336,3.6793856535947396,0.006964615856607755,0.1632823175826127,0.0,0.0,5.236644546190898,0.24780923737466753,0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.05404685835995741,0.0016451394586084256,1.0,0.0,1.0,0.0,0.0,0.0,16.916666666666668,0.5149286505444371,4.0,0.0,2.7064838382704236e-06,-22.782572587331135,0.8843053900008228,0.0024999999441206455,0.004522670067576898,0.5164755706985792,0.02603358006129724,57.083333333333336,2.968266507678524,0.015546373557299376,0.1792902213621349,0.0,0.0,5.517216245333354,0.20482111556225255,0.18,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.05830670926517572,0.0030840488791163668,1.0,0.0,1.0,0.0,0.0,0.0,18.25,0.9653072991634227,4.0,0.0,9.511357488778918e-06,-23.07343641916911,1.332330473949026,0.008333333147068819,0.011934162562047773,0.5353301540017128,0.11918440305845909,61.916666666666664,4.294993561924127,0.06874716157714526,0.15246080822882843,0.0,0.0,5.348283131917317,0.26306154335333126,0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.0612353567625133,0.002293100838866688,1.0,0.0,1.0,0.0,0.0,0.0,19.166666666666668,0.7177405625652734,4.0,0.0,5.258311457211108e-06,-23.000196139017742,0.6371494954900906,0.0016666666294137638,0.0038924946338035784,0.5046054025491079,0.03096107593164727,66.25,3.1079078025403053,-0.005762255129714807,0.16244035940772775,0.0,0.0,5.524105628331502,0.2979640510520943,0.204,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.06522896698615549,0.003720447772783754,1.0,0.0,1.0,0.0,0.0,0.0,20.416666666666668,1.1645001528813153,4.0,0.0,1.3841731630011596e-05,-22.65440098444621,1.0431603046119147,0.0016666666294137638,0.003892494633803578,0.5188028489549955,0.06162386030827362,70.33333333333333,3.1718458443950364,0.017083191002408665,0.17990731351880007,0.0,0.0,5.476202607154846,0.2717703679235772,0.216,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.06895633652822152,0.005852892667864078,1.0,0.0,1.0,0.0,0.0,0.0,21.583333333333332,1.8319554050414566,4.0,0.0,3.425635258153708e-05,-23.088011582692463,1.5809343148450463,0.0008333333147068819,0.002886751281424208,0.5389712403217951,0.06964994296925024,76.16666666666667,2.4802248187442912,0.07063569221645594,0.15136404455815977,0.0,0.0,5.195636351903279,0.583128264452852,0.228,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.07587859424920128,0.0027668543251898998,1.0,0.0,1.0,0.0,0.0,0.0,23.75,0.8660254037844386,4.0,0.0,7.655482856822057e-06,-22.706171830495197,1.2734416702807347,0.0033333332588275275,0.00492365952912094,0.5183195521434149,0.06042171430132109,80.91666666666667,3.36987545853858,-0.014430517641206583,0.161938928769226,0.0,0.0,5.150588909784953,0.5053159187246781,0.24,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
12,313,0.0777422790202343,0.006990805769594616,1.0,0.0,1.0,0.0,0.0,0.0,24.333333333333332,2.188122205883115,4.0,0.0,4.887136530819737e-05,-23.356716473897297,3.428351674782147,0.0016666666294137638,0.003892494633803578,0.5836229349176089,0.26982090440657314,84.75,5.462683323322805,0.007768136449158192,0.2003868366698469,0.0,0.0,5.144808570543925,0.7088190918934596,0.252,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000
