n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,support_mode,support_total,support_start_update,support_window_frac,borrow_limit,borrow_interest,total_timesteps,diag_n_seeds,late_g_eff_mean_mean,late_g_eff_mean_sd,late_g_raw_mean_mean,late_g_raw_mean_sd,late_alpha_g_eff_mean_mean,late_alpha_g_eff_mean_sd,late_debt_charge_mean_mean,late_debt_charge_mean_sd,late_margin_mean_mean,late_margin_mean_sd,late_break_even_alpha_est_mean,late_break_even_alpha_est_sd,late_debt_floor_frac_mean,late_debt_floor_frac_sd,late_negative_energy_frac_mean,late_negative_energy_frac_sd,late_debt_level_mean_mean,late_debt_level_mean_sd,late_update_u_mean_mean,late_update_u_mean_sd,late_cut_active_frac_mean,late_cut_active_frac_sd
12,313,0.047390841320553774,0.0026672431627371303,1.0,0.0,1.0,0.0,0.0,0.0,14.833333333333334,0.834847109936722,4.0,0.0,7.11418608916797e-06,-22.89483133951823,0.9091106570407226,0.0033333332588275275,0.00492365952912094,0.48460717995961505,0.021012544194406377,47.583333333333336,3.342789617107608,-0.047836795138816036,0.15245681377121167,0.0,0.0,4.77343072493871,0.44148376678380413,0.156,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.1742786373397436,0.007505588330143619,0.1742786373397436,0.007505588330143619,0.027187467425000004,0.0011708717795024053,0.0,0.0,0.027187467425000004,0.0011708717795024053,0.0,0.0,0.0,0.0,0.4732905982905982,0.006878761153700765,0.06475163489733975,0.0010150132073282342,0.04754273504273505,0.0026757920190279547,1.0,0.0
12,313,0.04898828541001065,0.0020809551031275705,1.0,0.0,1.0,0.0,0.0,0.0,15.333333333333334,0.6513389472789296,4.0,0.0,4.330374141232678e-06,-23.24005587895711,0.7370906107401662,0.0024999999441206455,0.006215815466146305,0.4962689553697904,0.027473373548685356,50.5,3.5032452487268535,-0.010947912000119686,0.17164399852014353,0.0,0.0,5.049335837364197,0.3242499909172382,0.162,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.17412510724091879,0.004571927806825669,0.17412510724091879,0.004571927806825669,0.02820826737302885,0.0007406523047057583,0.0,0.0,0.02820826737302885,0.0007406523047057583,0.0,0.0,0.0,0.0,0.47008547008547014,0.006741629230411139,0.06428551693299679,0.0010256416741983808,0.04887820512820514,0.0019922485913719894,1.0,0.0
12,313,0.04978700745473908,0.0025334231983985913,1.0,0.0,1.0,0.0,0.0,0.0,15.583333333333334,0.7929614610987591,4.0,0.0,6.418233102184147e-06,-22.69753662745158,0.634431966389243,0.009999999776482582,0.007385489293681411,0.48244425654411316,0.022471112378320304,51.833333333333336,4.365845400447211,0.13115700582663217,0.1561436813436982,0.0,0.0,5.077677706877391,0.38291307110061684,0.168,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.17468871641826925,0.007934567694086545,0.17468871641826925,0.007934567694086545,0.029347704358269236,0.00133300737260654,0.0,0.0,0.029347704358269236,0.00133300737260654,0.0,0.0,0.0,0.0,0.4634081196581196,0.007029837774099606,0.06259974846772116,0.001840904449180553,0.049946581196581206,0.0025415431445473037,1.0,0.0
12,313,0.052715654952076675,0.0021539931708090803,1.0,0.0,1.0,0.0,0.0,0.0,16.5,0.674199862463242,4.0,0.0,4.639686579892156e-06,-22.97218894958496,0.8845199823226175,0.0041666665735344095,0.006685579084780873,0.489926112194856,0.024327026409762063,55.083333333333336,3.6793856535947396,0.006964615856607755,0.1632823175826127,0.0,0.0,5.236644546190898,0.24780923737466753,0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.17597330118055554,0.005639388590773074,0.17597330118055554,0.005639388590773074,0.03061935440541666,0.0009812536147945144,0.0,0.0,0.03061935440541666,0.0009812536147945144,0.0,0.0,0.0,0.0,0.4647435897435897,0.008534859274986489,0.06279602388908732,0.0015434198747298347,0.052617521367521375,0.0021428138571202627,1.0,0.0
12,313,0.05404685835995741,0.0016451394586084256,1.0,0.0,1.0,0.0,0.0,0.0,16.916666666666668,0.5149286505444371,4.0,0.0,2.7064838382704236e-06,-22.782572587331135,0.8843053900008228,0.0024999999441206455,0.004522670067576898,0.5164755706985792,0.02603358006129724,57.083333333333336,2.968266507678524,0.015546373557299376,0.1792902213621349,0.0,0.0,5.517216245333354,0.20482111556225255,0.18,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.17412788147168803,0.004237502469493713,0.17412788147168803,0.004237502469493713,0.03134301866490384,0.0007627504445088677,0.0,0.0,0.03134301866490384,0.0007627504445088677,0.0,0.0,0.0,0.0,0.4610042735042735,0.00783107798962752,0.0620137792522516,0.0013432945405737358,0.05395299145299146,0.001850481632018033,1.0,0.0
12,313,0.05830670926517572,0.0030840488791163668,1.0,0.0,1.0,0.0,0.0,0.0,18.25,0.9653072991634227,4.0,0.0,9.511357488778918e-06,-23.07343641916911,1.332330473949026,0.008333333147068819,0.011934162562047773,0.5353301540017128,0.11918440305845909,61.916666666666664,4.294993561924127,0.06874716157714526,0.15246080822882843,0.0,0.0,5.348283131917317,0.26306154335333126,0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.17737289215811966,0.007374351330144324,0.17737289215811966,0.007374351330144324,0.03405559529435897,0.0014158754553877096,0.0,0.0,0.03405559529435897,0.0014158754553877096,0.0,0.0,0.0,0.0,0.45913461538461536,0.014406880312776316,0.06093983680404135,0.0022429451970631255,0.058226495726495735,0.0033008246829771604,1.0,0.0
12,313,0.0612353567625133,0.002293100838866688,1.0,0.0,1.0,0.0,0.0,0.0,19.166666666666668,0.7177405625652734,4.0,0.0,5.258311457211108e-06,-23.000196139017742,0.6371494954900906,0.0016666666294137638,0.0038924946338035784,0.5046054025491079,0.03096107593164727,66.25,3.1079078025403053,-0.005762255129714807,0.16244035940772775,0.0,0.0,5.524105628331502,0.2979640510520943,0.204,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.17438668857638887,0.0064728336574214635,0.17438668857638887,0.0064728336574214635,0.035574884469583325,0.0013204580661139787,0.0,0.0,0.035574884469583325,0.0013204580661139787,0.0,0.0,0.0,0.0,0.45699786324786323,0.006619308735976225,0.060591269894378734,0.00138828443691098,0.06116452991452992,0.002142813857120258,1.0,0.0
12,313,0.06522896698615549,0.003720447772783754,1.0,0.0,1.0,0.0,0.0,0.0,20.416666666666668,1.1645001528813153,4.0,0.0,1.3841731630011596e-05,-22.65440098444621,1.0431603046119147,0.0016666666294137638,0.003892494633803578,0.5188028489549955,0.06162386030827362,70.33333333333333,3.1718458443950364,0.017083191002408665,0.17990731351880007,0.0,0.0,5.476202607154846,0.2717703679235772,0.216,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.1748201654807692,0.010407866928761339,0.1748201654807692,0.010407866928761339,0.037761155743846156,0.002248099256612451,0.0,0.0,0.037761155743846156,0.002248099256612451,0.0,0.0,0.0,0.0,0.4543269230769231,0.006985414973622879,0.05950728932035257,0.0012751351347283426,0.06543803418803418,0.003732372284876009,1.0,0.0
12,313,0.06895633652822152,0.005852892667864078,1.0,0.0,1.0,0.0,0.0,0.0,21.583333333333332,1.8319554050414566,4.0,0.0,3.425635258153708e-05,-23.088011582692463,1.5809343148450463,0.0008333333147068819,0.002886751281424208,0.5389712403217951,0.06964994296925024,76.16666666666667,2.4802248187442912,0.07063569221645594,0.15136404455815977,0.0,0.0,5.195636351903279,0.583128264452852,0.228,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.17533346552884613,0.013081135779078348,0.17533346552884613,0.013081135779078348,0.03997603014057692,0.002982498957629862,0.0,0.0,0.03997603014057692,0.002982498957629862,0.0,0.0,0.0,0.0,0.4452457264957265,0.008138103716107136,0.05789341995538461,0.0021539128611405335,0.0689102564102564,0.005551444896054098,1.0,0.0
12,313,0.07587859424920128,0.0027668543251898998,1.0,0.0,1.0,0.0,0.0,0.0,23.75,0.8660254037844386,4.0,0.0,7.655482856822057e-06,-22.706171830495197,1.2734416702807347,0.0033333332588275275,0.00492365952912094,0.5183195521434149,0.06042171430132109,80.91666666666667,3.36987545853858,-0.014430517641206583,0.161938928769226,0.0,0.0,5.150588909784953,0.5053159187246781,0.24,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.3,0.0,4000000,12,0.18195108379807692,0.006836735102982632,0.18195108379807692,0.006836735102982632,0.04366826011153846,0.0016408164247158315,0.0,0.0,0.04366826011153846,0.0016408164247158315,0.0,0.0,0.0,0.0,0.44230769230769235,0.006410256410256418,0.056600522649359775,0.001957119225639856,0.07532051282051282,0.003205128205128207,1.0,0.0
