diag_n_seeds,late_g_eff_mean_mean,late_g_eff_mean_sd,late_g_raw_mean_mean,late_g_raw_mean_sd,late_alpha_g_eff_mean_mean,late_alpha_g_eff_mean_sd,late_debt_charge_mean_mean,late_debt_charge_mean_sd,late_margin_mean_mean,late_margin_mean_sd,late_break_even_alpha_est_mean,late_break_even_alpha_est_sd,late_debt_floor_frac_mean,late_debt_floor_frac_sd,late_negative_energy_frac_mean,late_negative_energy_frac_sd,late_debt_level_mean_mean,late_debt_level_mean_sd,late_update_u_mean_mean,late_update_u_mean_sd,late_cut_active_frac_mean,late_cut_active_frac_sd,alpha
12,0.040588946232638895,0.018026064014700017,0.09797633095592949,0.0031218211360886593,0.0024353367739583334,0.001081563840882001,0.005991694389797007,1.6711614717689508e-05,-0.0035563576158386748,0.0010970477521064768,0.16697136985441266,0.05347918835938256,0.6135149572649573,0.1719859986330816,1.0,0.0,0.29958491708066237,0.000835539059321865,0.0,0.0,0.3838141025641026,0.16381893945935322,0.06
12,0.04073540121073719,0.018476518821502565,0.09801928180288462,0.0032542736986864457,0.0024848594738549677,0.0011270676481116564,0.0058010507578605775,0.0006729621041647423,-0.003316191284005608,0.0017540168648155926,0.16480163578196852,0.058228814682843896,0.6028311965811967,0.20557597150922294,0.985576923076923,0.049963004064486866,0.29004027511845615,0.03369142766614852,0.00026709401709401707,0.0009252408160090157,0.38488247863247865,0.16707218425595885,0.061
12,0.04085332342013889,0.018841316240815892,0.09800341084214743,0.003205163612439968,0.00257375937546875,0.001187002923171401,0.005788133310005342,0.0007095205840842372,-0.0032143739345365913,0.0018502816275447944,0.16458063526187927,0.05860805727367606,0.6022970085470085,0.20579844943074269,0.9871794871794872,0.04441155916843276,0.28936083655544864,0.03563605243089918,0.00026709401709401707,0.0009252408160090157,0.38621794871794873,0.17116432224820322,0.063
12,0.04012894564690172,0.01663254428592629,0.09787349439797009,0.0028113393539270877,0.0025682525214017096,0.0010644828342992823,0.005967079986004274,8.555248197770616e-05,-0.0033988274646025636,0.001140775479376331,0.16696813386540155,0.05323978196731205,0.6055021367521367,0.19344293093401113,1.0,0.0,0.29835745225961535,0.00426717245445459,0.0,0.0,0.38007478632478636,0.15259334951425738,0.064
12,0.044442793577457264,0.030480650419883792,0.10053760951469017,0.01172642797789607,0.0029332243761121795,0.00201172292771233,0.005651845849264956,0.001169067338038031,-0.002718621473152777,0.003152862126567884,0.16254739726143172,0.06339133751170625,0.6009615384615384,0.20609792278048486,0.9655448717948718,0.11935606526516304,0.2826179056380609,0.05836654761777087,0.0010683760683760683,0.003700963264036063,0.3971688034188034,0.20557597150922288,0.066
12,0.051265769444711534,0.0392320774400852,0.10307975253071582,0.014414341744889248,0.0034348065527956737,0.0026285491884857084,0.005361130139571314,0.0014673232844209768,-0.0019263235867756406,0.0040789586530707465,0.15372270124232965,0.07530109509169863,0.5558226495726496,0.2697106194361036,0.9415064102564102,0.1368182303434901,0.2680771981788996,0.07332107834678313,0.0021367521367521365,0.004990377847189249,0.44257478632478636,0.2697106194361035,0.067
12,0.04528033664503205,0.028256881851757284,0.09983884901148504,0.008402157209896455,0.0031243432285072118,0.0019497248477712528,0.005639022588575321,0.0011768784458633724,-0.002514679360068108,0.003055847528136389,0.15919785931455127,0.06633512993273077,0.5745192307692308,0.22984113504374573,0.9642094017094017,0.12398226934520809,0.28200707213509607,0.058651510031546644,0.0010683760683760683,0.003700963264036063,0.41372863247863245,0.21828036920762192,0.069
12,0.051514797541933756,0.0398335452170758,0.10332878062793803,0.015072371146513922,0.0036060358279353636,0.0027883481651953057,0.005311557871807158,0.00157438545002379,-0.0017055220438717941,0.004344509706959001,0.1532668587712715,0.07602344093859012,0.5528846153846154,0.2693642831339576,0.9300213675213675,0.16345772958982435,0.2656020355694978,0.07866607757024012,0.0021367521367521365,0.004990377847189249,0.44257478632478636,0.2697106194361035,0.07
12,0.05512350567147436,0.04176832503053354,0.10452361005208333,0.01676606298868591,0.003968892408346154,0.003007319402198415,0.005108806114981304,0.001619391824381217,-0.0011399137066351493,0.004589533822491861,0.14452963878289446,0.08210836722501204,0.49893162393162394,0.3097051168108106,0.9222756410256411,0.1508369565966682,0.25542874611953525,0.08098319490404214,0.0026709401709401706,0.005607239714009736,0.46901709401709396,0.2782454523392158,0.072
12,0.046708909986912385,0.026144756232037256,0.0993795064241453,0.0056513445639704485,0.0034097504290446046,0.0019085672049387198,0.005642590172506943,0.0010788433296758718,-0.00223283974346234,0.00287284855131648,0.15391821061787617,0.06904226859782682,0.5277777777777778,0.25887630176030685,0.9719551282051282,0.09715028568094665,0.2820913392301549,0.054087840272868754,0.0008012820512820514,0.002775722448027047,0.43456196581196577,0.224177658725146,0.073
12,0.0485691168747329,0.034040403473715654,0.10194427039503205,0.014640131126447293,0.0036426837656049673,0.0025530302605286737,0.00561990293645673,0.0011916931295659996,-0.0019772191708517625,0.00368665123937295,0.1547502380472024,0.06878369124700745,0.5392628205128205,0.23802503551795004,0.9650106837606837,0.12120654689718105,0.2809997531043002,0.05957211120884986,0.0013354700854700853,0.004626204080045077,0.4270833333333333,0.21949065911370505,0.075
12,0.06511440980154914,0.0503796624113059,0.1097065837542735,0.02287618801311872,0.004948695144917734,0.003828854343259248,0.0049366647485331195,0.0018716840717471865,1.2030396384615855e-05,0.005664417377523976,0.13244083553837363,0.08655971389715648,0.45379273504273493,0.30122457150609566,0.8931623931623932,0.19349059914590866,0.24677344159619122,0.09369856391361953,0.0037393162393162386,0.006810540348973662,0.5211004273504274,0.3052008515620401,0.076
12,0.06567286431196581,0.04765438118354642,0.10863171526469016,0.020179453043505394,0.005122483416333333,0.00371704173231662,0.004869311735015358,0.0018136941316749821,0.00025317168131797557,0.005498368605103288,0.12812534023981265,0.08805467601133211,0.40678418803418803,0.32263996451884225,0.8955662393162394,0.1899449764323409,0.24353386419927883,0.09046785977914722,0.004273504273504273,0.007771221738887923,0.5387286324786325,0.30692484638794754,0.078
12,0.06414090704246794,0.04757779020722288,0.10825498188221154,0.020130013631996634,0.0050671316563549685,0.003758645426370608,0.004919787140413888,0.0018794651901735712,0.0001473445159410798,0.005600747016568056,0.13125223876863323,0.08669052178150982,0.43456196581196577,0.3015127642068549,0.8942307692307692,0.1919723182857007,0.24600127971145028,0.09394685334107769,0.004006410256410256,0.007375594439887611,0.5261752136752137,0.304800885304531,0.079
