mechanism_tag,alpha,family,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,energy_E_raw,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,0,1.0,1,1.0,0.42000002,0.42000002,1.0312365,0.0,0.09306009,0.0,0.0,0.102,0.0,0.0,0.0,0.0,-27.434998,2.2687657,0.75625527,0.14999999,0.0,0.14993557,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,1,1.0,2,0.42000002,-0.14957057,-0.14957057,0.99034107,0.102248944,0.102248944,1.0,0.010429393,0.102,0.0,0.0,0.0,0.14957057,-25.956192,2.178794,0.72626466,0.18400002,0.0,0.14349915,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,2,0.0,2,-0.14957057,-0.15256198,-0.15256198,1.0309416,0.0,0.0931233,0.0,0.0,0.102,0.0,0.0029914114,0.14957057,0.15256198,-27.607533,2.2681167,0.7560389,0.16800001,0.0,0.16550204,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,3,0.0,2,-0.15256198,-0.1453753,-0.1453753,0.9983885,0.10037174,0.10037174,1.0,0.010237917,0.102,0.0,0.0030512395,0.15256198,0.1453753,-28.405634,2.1964986,0.73216623,0.208,0.0,0.123693645,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,4,0.0,2,-0.1453753,-0.13712299,-0.13712299,0.96094334,0.109409906,0.109409906,1.0,0.01115981,0.102,0.0,0.002907506,0.1453753,0.13712299,-25.434715,2.1141176,0.7047059,0.16800001,0.008,0.12941845,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,5,0.0,2,-0.13712299,-0.1293661,-0.1293661,0.9874382,0.1029347,0.1029347,1.0,0.01049934,0.102,0.0,0.0027424598,0.13712299,0.1293661,-25.840473,2.1724074,0.7241358,0.128,0.0,0.13182348,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,6,0.0,2,-0.1293661,-0.13195342,-0.13195342,1.0377141,0.0,0.09168238,0.0,0.0,0.102,0.0,0.002587322,0.1293661,0.13195342,-27.205767,2.2830167,0.7610056,0.15200001,0.0,0.13522641,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,7,0.0,2,-0.13195342,-0.12430275,-0.12430275,0.996196,0.10087974,0.10087974,1.0,0.010289733,0.102,0.0,0.0026390683,0.13195342,0.12430275,-27.408766,2.191675,0.73055834,0.136,0.0,0.14362259,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,8,0.0,2,-0.12430275,-0.12678881,-0.12678881,1.030769,0.0,0.093160324,0.0,0.0,0.102,0.0,0.002486055,0.12430275,0.12678881,-27.385586,2.2677372,0.7559124,0.120000005,0.0,0.12825274,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,9,0.0,2,-0.12678881,-0.12932459,-0.12932459,1.0448694,0.0,0.09018423,0.0,0.0,0.102,0.0,0.0025357762,0.12678881,0.12932459,-28.668804,2.2987587,0.76625293,0.136,0.0,0.1680553,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,10,0.0,2,-0.12932459,-0.12118383,-0.12118383,0.9781117,0.10516914,0.10516914,1.0,0.010727252,0.102,0.0,0.0025864916,0.12932459,0.12118383,-26.720505,2.1518886,0.71729624,0.16000001,0.0,0.13012199,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,11,0.0,2,-0.12118383,-0.11314111,-0.11314111,0.9888033,0.10261165,0.10261165,1.0,0.010466388,0.102,0.0,0.0024236764,0.12118383,0.11314111,-26.6374,2.1754107,0.72513694,0.136,0.0,0.120378144,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,12,0.0,2,-0.11314111,-0.10450498,-0.10450498,0.9712153,0.106852494,0.106852494,1.0,0.010898954,0.102,0.0,0.0022628221,0.11314111,0.10450498,-26.58759,2.1367164,0.7122388,0.18400002,0.0,0.1434949,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,13,0.0,2,-0.10450498,-0.09445407,-0.09445407,0.92434543,0.11902948,0.11902948,1.0,0.012141006,0.102,0.0,0.0020900995,0.10450498,0.09445407,-26.26826,2.0336006,0.6778669,0.22,0.0,0.14929079,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,14,0.0,2,-0.09445407,-0.08613621,-0.08613621,0.99970424,0.10006811,0.10006811,1.0,0.010206947,0.102,0.0,0.0018890814,0.09445407,0.08613621,-26.595478,2.1993933,0.7331311,0.120000005,0.0,0.13005817,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,15,0.0,2,-0.08613621,-0.07594452,-0.07594452,0.9325276,0.11680794,0.11680794,1.0,0.01191441,0.102,0.0,0.0017227241,0.08613621,0.07594452,-26.010017,2.0516016,0.6838672,0.136,0.0,0.11436801,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,16,0.0,2,-0.07594452,-0.06724238,-0.06724238,0.99910516,0.10020625,0.10020625,1.0,0.010221037,0.102,0.0,0.0015188904,0.07594452,0.06724238,-27.046255,2.1980753,0.73269176,0.15200001,0.0,0.12641977,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,17,0.0,2,-0.06724238,-0.06858722,-0.06858722,1.0097927,0.0,0.097770385,0.0,0.0,0.102,0.0,0.0013448475,0.06724238,0.06858722,-27.174164,2.2215884,0.7405295,0.2,0.0,0.13433287,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,18,0.0,2,-0.06858722,-0.059742417,-0.059742417,0.999296,0.10016223,0.10016223,1.0,0.010216547,0.102,0.0,0.0013717444,0.06858722,0.059742417,-26.309422,2.1984951,0.7328317,0.16000001,0.0,0.15829119,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,19,0.0,2,-0.059742417,-0.060937267,-0.060937267,1.0092343,0.0,0.09789615,0.0,0.0,0.102,0.0,0.0011948483,0.059742417,0.060937267,-27.200314,2.2203598,0.74011993,0.16800001,0.0,0.1456716,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,20,0.0,2,-0.060937267,-0.05067577,-0.05067577,0.9486491,0.112551406,0.112551406,1.0,0.011480243,0.102,0.0,0.0012187453,0.060937267,0.05067577,-25.82617,2.0870697,0.6956899,0.192,0.0,0.1471077,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,21,0.0,2,-0.05067577,-0.051689282,-0.051689282,1.0032579,0.0,0.09925265,0.0,0.0,0.102,0.0,0.0010135154,0.05067577,0.051689282,-27.361633,2.2072115,0.7357372,0.14400001,0.0,0.13593929,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,22,0.0,2,-0.051689282,-0.041973997,-0.041973997,0.9772291,0.10538306,0.10538306,1.0,0.010749072,0.102,0.0,0.0010337856,0.051689282,0.041973997,-26.503515,2.149947,0.716649,0.16800001,0.0,0.13032962,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,23,0.0,2,-0.041973997,-0.042813476,-0.042813476,1.0539969,0.0,0.08830862,0.0,0.0,0.102,0.0,0.0008394799,0.041973997,0.042813476,-27.040703,2.3188396,0.77294654,0.16800001,0.0,0.1736628,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,24,0.0,2,-0.042813476,-0.03269923,-0.03269923,0.9683733,0.10755404,0.10755404,1.0,0.010970512,0.102,0.0,0.0008562695,0.042813476,0.03269923,-26.595392,2.1304638,0.71015465,0.120000005,0.0,0.1291924,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,25,0.0,2,-0.03269923,-0.033353217,-0.033353217,1.0739218,0.0,0.084348656,0.0,0.0,0.102,0.0,0.0006539846,0.03269923,0.033353217,-28.636387,2.3626752,0.78755844,0.120000005,0.0,0.15551633,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,26,0.0,2,-0.033353217,-0.023656717,-0.023656717,0.993091,0.10160357,0.10160357,1.0,0.010363564,0.102,0.0,0.00066706433,0.033353217,0.023656717,-27.135355,2.1848438,0.72828126,0.19,0.0,0.14231598,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,27,0.0,2,-0.023656717,-0.02412985,-0.02412985,1.046499,0.0,0.08984648,0.0,0.0,0.102,0.0,0.0004731343,0.023656717,0.02412985,-27.63018,2.3023438,0.76744795,0.096,0.0,0.16224739,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,28,0.0,2,-0.02412985,-0.024612447,-0.024612447,1.0087245,0.0,0.098011166,0.0,0.0,0.102,0.0,0.000482597,0.02412985,0.024612447,-27.465622,2.219238,0.73974603,0.208,0.0,0.1893534,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,29,0.0,2,-0.024612447,-0.014828039,-0.014828039,0.99674827,0.100751534,0.100751534,1.0,0.010276657,0.102,0.0,0.0004922489,0.024612447,0.014828039,-26.861526,2.19289,0.73096335,0.136,0.0,0.15350251,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,30,1.0,3,-0.014828039,-0.59512454,-0.59512454,1.0552981,0.0,0.08804443,0.0,0.0,0.102,0.0,0.0002965608,0.014828039,0.59512454,-27.814287,2.3217022,0.77390075,0.136,0.008,0.16663845,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,31,0.0,3,-0.59512454,-0.6,-0.60702705,1.0054991,0.0,0.09874176,0.0,0.0,0.102,0.0,0.011902491,0.59512454,0.6,-27.408775,2.2121422,0.73738074,0.16800001,0.0,0.14053543,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,32,0.0,3,-0.6,-0.6,-0.6000273,0.9304066,0.11737981,0.11737981,1.0,0.01197274,0.102,0.0,0.012,0.6,0.6,-26.596256,2.0469353,0.6823118,0.2,0.0,0.1332116,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,33,0.0,3,-0.6,-0.6,-0.6015087,0.9877673,0.10285672,0.10285672,1.0,0.010491385,0.102,0.0,0.012,0.6,0.6,-26.328089,2.1731315,0.72437716,0.136,0.0,0.13402605,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,34,0.0,3,-0.6,-0.6,-0.61200005,1.0317523,0.0,0.09294962,0.0,0.0,0.102,0.0,0.012,0.6,0.6,-27.45326,2.2699006,0.7566335,0.16000001,0.0,0.15061185,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,35,0.0,3,-0.6,-0.6,-0.6014298,0.984517,0.10362941,0.10362941,1.0,0.010570199,0.102,0.0,0.012,0.6,0.6,-26.732044,2.1659806,0.72199357,0.192,0.0,0.16218825,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,36,0.0,3,-0.6,-0.6,-0.61200005,1.0126722,0.0,0.09712427,0.0,0.0,0.102,0.0,0.012,0.6,0.6,-27.323776,2.2279234,0.74264115,0.2,0.0,0.15664478,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,37,0.0,3,-0.6,-0.6,-0.61200005,1.0135314,0.0,0.09693231,0.0,0.0,0.102,0.0,0.012,0.6,0.6,-27.841936,2.2298136,0.74327123,0.224,0.0,0.1339085,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,38,0.0,3,-0.6,-0.6,-0.61200005,1.0925325,0.0,0.08081044,0.0,0.0,0.102,0.0,0.012,0.6,0.6,-28.905584,2.4036195,0.8012065,0.112,0.0,0.1803847,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,39,0.0,3,-0.6,-0.6,-0.6006023,0.9517816,0.111742504,0.111742504,1.0,0.011397735,0.102,0.0,0.012,0.6,0.6,-25.70964,2.0939612,0.6979871,0.17999999,0.0,0.11118019,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,40,0.0,3,-0.6,-0.6,-0.61200005,1.0085269,0.0,0.09805574,0.0,0.0,0.102,0.0,0.012,0.6,0.6,-26.821005,2.2188034,0.73960114,0.136,0.0,0.132334,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,41,0.0,3,-0.6,-0.6,-0.6013466,0.9811108,0.10444537,0.10444537,1.0,0.010653428,0.102,0.0,0.012,0.6,0.6,-25.915379,2.1584868,0.71949565,0.136,0.0,0.13967662,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.102,borrow,39,42,0.0,3,-0.6,-0.6,-0.61200005,1.0241488,0.0,0.09459129,0.0,0.0,0.102,0.0,0.012,0.6,0.6,-26.779709,2.2531724,0.7510575,0.24000001,0.0,0.15207197,0.0,0.0
