condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,0,1.0,1,16,1.0,0.39999998,0.39999998,1.0860325,0.08202901,0.0,0.0,0.0,0.0,0.0,-27.772104,26.0,2.3893192,0.79643977,0.07,0.0,100,0.21411662,-0.0006294716,57.88858,1.6093302,28.927567,1.0,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,1,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0261097,0.09416516,0.0,0.0,0.0,0.0,0.0,-26.503872,26.000002,2.2574863,0.75249547,0.128,0.0,125,0.15564354,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,2,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0118793,0.09730176,0.0,0.0,0.0,0.0,0.0,-26.903313,26.000002,2.226179,0.74205965,0.208,0.0,125,0.18118379,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,3,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0790346,0.08336149,0.0,0.0,0.0,0.0,0.0,-28.520424,26.000002,2.3739235,0.79130787,0.15200001,0.0,125,0.16178016,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,4,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0226703,0.09491387,0.0,0.0,0.0,0.0,0.0,-27.013454,26.000002,2.2499194,0.7499732,0.16000001,0.0,125,0.14080787,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,5,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0473131,0.0896782,0.0,0.0,0.0,0.0,0.0,-27.907997,26.000002,2.3041348,0.76804495,0.16000001,0.0,125,0.15698737,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,6,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0043395,0.09900579,0.0,0.0,0.0,0.0,0.0,-26.854574,26.000002,2.209591,0.7365303,0.14400001,0.0,125,0.13123047,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,7,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0023216,0.09946686,0.0,0.0,0.0,0.0,0.0,-26.82901,26.000002,2.2051516,0.73505056,0.16000001,0.0,125,0.13964114,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,8,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0436885,0.09042976,0.0,0.0,0.0,0.0,0.0,-27.258774,26.000002,2.2961607,0.76538694,0.192,0.0,125,0.17142312,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,9,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0609101,0.086914025,0.0,0.0,0.0,0.0,0.0,-27.706799,26.000002,2.3340487,0.77801627,0.224,0.0,125,0.18060046,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,10,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0368247,0.091870345,0.0,0.0,0.0,0.0,0.0,-26.629507,26.000002,2.28106,0.7603533,0.136,0.0,125,0.17860019,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,11,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0356411,0.092121065,0.0,0.0,0.0,0.0,0.0,-28.173532,26.000002,2.278456,0.75948536,0.136,0.0,125,0.15427917,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,12,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0129904,0.09705313,0.0,0.0,0.0,0.0,0.0,-27.975718,26.000002,2.2286234,0.7428745,0.14400001,0.0,125,0.16307916,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,13,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0517963,0.08875723,0.0,0.0,0.0,0.0,0.0,-27.396416,26.0,2.313998,0.7713327,0.17,0.0,100,0.17355146,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,14,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0848879,0.0822455,0.0,0.0,0.0,0.0,0.0,-27.578556,26.000002,2.386801,0.79560035,0.128,0.0,125,0.1684076,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,15,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0266877,0.09403993,0.0,0.0,0.0,0.0,0.0,-26.709309,26.000002,2.258758,0.7529194,0.16800001,0.0,125,0.18150944,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,16,0.0,1,16,0.39999998,0.39999998,0.39999998,0.98545307,0.103406295,0.0,0.0,0.0,0.0,0.0,-25.615942,26.000002,2.16804,0.72268003,0.256,0.0,125,0.15804552,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,17,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0258576,0.09421985,0.0,0.0,0.0,0.0,0.0,-26.584513,26.000002,2.2569318,0.75231063,0.14400001,0.0,125,0.14220299,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,18,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0848048,0.08226123,0.0,0.0,0.0,0.0,0.0,-27.600737,26.000002,2.3866181,0.7955394,0.104,0.0,125,0.15697162,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,19,0.0,1,16,0.39999998,0.39999998,0.39999998,1.040757,0.09104226,0.0,0.0,0.0,0.0,0.0,-27.71724,26.000002,2.289711,0.763237,0.136,0.0,125,0.16395324,,,,,,-25.200226,0.0,0.6724503,1
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,20,0.0,1,16,0.39999998,0.39999998,0.39999998,0.99778396,0.100511566,0.0,0.0,0.0,0.0,0.0,-27.565777,26.000002,2.1951685,0.73172283,0.128,0.0,125,0.14877638,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,21,0.0,1,16,0.39999998,0.39999998,0.39999998,0.95453125,0.111037254,0.0,0.0,0.0,0.0,0.0,-26.28376,26.000002,2.1000106,0.70000356,0.216,0.008,125,0.13767613,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,22,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0032899,0.09924533,0.0,0.0,0.0,0.0,0.0,-26.592037,26.000002,2.207282,0.7357607,0.15200001,0.0,125,0.13298188,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,23,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0818297,0.08282669,0.0,0.0,0.0,0.0,0.0,-28.916494,26.000002,2.3800728,0.7933576,0.15200001,0.0,125,0.21635559,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,24,0.0,1,16,0.39999998,0.39999998,0.39999998,0.97415084,0.1061327,0.0,0.0,0.0,0.0,0.0,-26.703876,26.000002,2.1431746,0.7143916,0.24000001,0.0,125,0.13605975,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,25,0.0,1,16,0.39999998,0.39999998,0.39999998,1.046725,0.089799725,0.0,0.0,0.0,0.0,0.0,-27.554874,26.000002,2.3028412,0.76761377,0.18400002,0.0,125,0.1908322,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,26,0.0,1,16,0.39999998,0.39999998,0.39999998,1.0509895,0.08892225,0.0,0.0,0.0,0.0,0.0,-28.329462,26.0,2.312223,0.770741,0.19999999,0.0,100,0.18504314,,,,,,,,,0
rescue_short_anchor__base__t400k__a0p00__c0p60,rescue_short,base,short,0.0,0.6,30,27,0.0,1,16,0.39999998,0.39999998,0.39999998,1.046936,0.0897561,0.0,0.0,0.0,0.0,0.0,-27.361658,26.000002,2.3033054,0.7677685,0.14400001,0.0,125,0.16740797,,,,,,,,,0
