alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.088,30,19.450321926968172,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.327430725097656,26.0,0.0,0.4834003448486328,0.44999998807907104,4.0,104.0,0.2943580448627472,18.0,0.16045668721199036,0.16045668721199036,0.08799999952316284,0.0,-24.50797462463379,0.5075571537017822
0.088,31,9.49744973203633,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.0350284576416,26.0,0.0,0.5073561072349548,0.38999998569488525,4.0,104.0,0.21881060302257538,19.0,0.14776313304901123,0.14776313304901123,0.08799999952316284,0.0,-25.2959041595459,0.516131579875946
0.088,32,9.50624851800967,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.970991134643555,26.0,0.0,0.4930086135864258,0.3700000047683716,4.0,104.0,0.09238414466381073,22.0,0.15617136657238007,0.15617136657238007,0.08799999952316284,0.0,-23.631607055664062,0.798017680644989
0.088,33,9.498714779037982,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.058265686035156,26.0,0.0,0.5183917284011841,0.4099999964237213,4.0,104.0,0.1725027710199356,23.0,0.17265580594539642,0.17265580594539642,0.08799999952316284,0.0,-23.298871994018555,0.9416215419769287
0.088,34,9.49889505491592,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.0893497467041,26.0,0.0,0.5211197137832642,0.3100000023841858,4.0,104.0,0.15960285067558289,19.0,0.1542922705411911,0.1542922705411911,0.08799999952316284,0.0,-24.10848045349121,0.5394908785820007
0.088,35,9.51476754702162,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.241064071655273,26.0,0.0,0.47815558314323425,0.44999998807907104,4.0,104.0,0.5721796154975891,18.0,0.15549558401107788,0.15549558401107788,0.08799999952316284,0.0,-24.855154037475586,0.49296805262565613
0.088,36,9.47789179906249,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.797252655029297,26.0,0.009999999776482582,0.5293875932693481,0.25999999046325684,4.0,104.0,0.5464980006217957,10.0,0.10373491048812866,0.10373491048812866,0.08799999952316284,0.0,-27.342973709106445,0.1985190063714981
0.088,37,9.507918620016426,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.643573760986328,26.0,0.0,0.48751112818717957,0.35999998450279236,4.0,104.0,0.5816542506217957,23.0,0.16631343960762024,0.16631343960762024,0.08799999952316284,0.0,-23.921545028686523,1.0035202503204346
0.088,38,9.508684959961101,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.936737060546875,26.0,0.009999999776482582,0.4468895196914673,0.4699999988079071,4.0,104.0,0.3065972924232483,17.0,0.15272146463394165,0.15272146463394165,0.08799999952316284,0.0,-24.914731979370117,0.4377357065677643
0.088,39,9.504723581951112,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.871334075927734,26.0,0.0,0.4912836253643036,0.35999998450279236,4.0,104.0,0.21872207522392273,18.0,0.14910194277763367,0.14910194277763367,0.08799999952316284,0.0,-24.21427345275879,0.5106992721557617
0.088,40,9.494545738911256,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.031213760375977,26.0,0.0,0.4923323392868042,0.4099999964237213,4.0,104.0,0.13550515472888947,19.0,0.1361478567123413,0.1361478567123413,0.08799999952316284,0.0,-25.473974227905273,0.5415714383125305
0.088,41,9.489032548037358,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.376405715942383,26.0,0.0,0.4745117425918579,0.29999998211860657,4.0,104.0,0.07410558313131332,14.0,0.13125479221343994,0.13125479221343994,0.08799999952316284,0.0,-26.02170753479004,0.2457588016986847
0.088,42,9.502410135930404,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.7894287109375,26.0,0.0,0.4815760850906372,0.3999999761581421,4.0,104.0,0.044379185885190964,19.0,0.14383256435394287,0.14383256435394287,0.08799999952316284,0.0,-25.35219955444336,0.5018078088760376
0.088,43,9.500279155094177,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.794504165649414,26.0,0.0,0.5392258763313293,0.3100000023841858,4.0,104.0,0.3362339735031128,20.0,0.17136673629283905,0.17136673629283905,0.08799999952316284,0.0,-23.6409969329834,0.6357026100158691
0.088,44,9.511452726088464,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.31618309020996,26.0,0.009999999776482582,0.5026381611824036,0.32999998331069946,4.0,104.0,0.2326137125492096,22.0,0.16137833893299103,0.16137833893299103,0.08799999952316284,0.0,-23.719724655151367,0.8287401795387268
0.088,45,9.491938660969026,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.326940536499023,26.0,0.0,0.49285420775413513,0.35999998450279236,4.0,104.0,0.23316553235054016,14.0,0.15163859724998474,0.15163859724998474,0.08799999952316284,0.0,-24.549131393432617,0.24489732086658478
0.088,46,9.507510132039897,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.44801139831543,26.0,0.0,0.5332923531532288,0.3199999928474426,4.0,104.0,0.12299084663391113,24.0,0.1738840639591217,0.1738840639591217,0.08799999952316284,0.0,-23.776336669921875,1.065109133720398
0.088,47,9.499929275014438,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.175601959228516,26.0,0.009999999776482582,0.4805465638637543,0.3799999952316284,4.0,104.0,0.17885904014110565,19.0,0.1411435902118683,0.1411435902118683,0.08799999952316284,0.0,-25.856914520263672,0.5214568376541138
0.088,48,9.494388791033998,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.8482666015625,26.0,0.0,0.5076888799667358,0.29999998211860657,4.0,104.0,0.43269601464271545,15.0,0.1341625452041626,0.1341625452041626,0.08799999952316284,0.0,-25.17951202392578,0.2910362780094147
0.088,49,9.50401559798047,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.037363052368164,26.0,0.0,0.46117711067199707,0.5099999904632568,4.0,104.0,0.4700748324394226,22.0,0.15670719742774963,0.15670719742774963,0.08799999952316284,0.0,-23.6882381439209,0.7886292934417725
0.088,50,9.497303287964314,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.01131248474121,26.0,0.0,0.4808938503265381,0.4899999797344208,4.0,104.0,0.16014817357063293,22.0,0.16178125143051147,0.16178125143051147,0.08799999952316284,0.0,-24.4877872467041,0.8877500891685486
0.088,51,9.493642130983062,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.1468505859375,26.0,0.009999999776482582,0.5011637210845947,0.3799999952316284,4.0,104.0,0.3761062026023865,16.0,0.13977381587028503,0.13977381587028503,0.08799999952316284,0.0,-25.81108283996582,0.36820146441459656
0.088,52,9.497114449040964,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.912731170654297,26.0,0.0,0.5241680145263672,0.3799999952316284,4.0,104.0,0.5908716320991516,18.0,0.156268909573555,0.156268909573555,0.08799999952316284,0.0,-24.84103012084961,0.46247005462646484
0.088,53,9.520232815062627,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.768651962280273,26.0,0.0,0.5160239934921265,0.3199999928474426,4.0,104.0,0.37876203656196594,24.0,0.14363659918308258,0.14363659918308258,0.08799999952316284,0.0,-25.283226013183594,1.071694016456604
0.088,54,9.48616781400051,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.001005172729492,26.0,0.009999999776482582,0.4840947985649109,0.47999998927116394,4.0,104.0,0.381867378950119,13.0,0.14831677079200745,0.14831677079200745,0.08799999952316284,0.0,-24.87783432006836,0.22532758116722107
