condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
disabled_short,short,0.0,0.6,43,0,1.0,1,16,1.0,0.39999998,1.0683002,0.08544758,0.0,-27.806894,26.0,2.3503075,0.7834358,0.14999999,0.0,100,0.14642167,-0.00047908127,55.53463,1.6093509,27.75074,1.0
disabled_short,short,0.0,0.6,43,1,0.0,1,16,0.39999998,0.39999998,1.0589525,0.08730668,0.0,-27.93651,26.000002,2.329742,0.7765807,0.120000005,0.0,125,0.15067232,,,,,
disabled_short,short,0.0,0.6,43,2,0.0,1,16,0.39999998,0.39999998,1.0484736,0.0894389,0.0,-27.790176,26.000002,2.306688,0.76889604,0.120000005,0.0,125,0.14811994,,,,,
disabled_short,short,0.0,0.6,43,3,0.0,1,16,0.39999998,0.39999998,1.0175072,0.09604899,0.0,-27.715279,26.000002,2.2385604,0.74618685,0.17600001,0.0,125,0.14123458,,,,,
disabled_short,short,0.0,0.6,43,4,0.0,1,16,0.39999998,0.39999998,1.0662234,0.08585718,0.0,-27.161488,26.000002,2.3457382,0.78191274,0.120000005,0.0,125,0.14215735,,,,,
disabled_short,short,0.0,0.6,43,5,0.0,1,16,0.39999998,0.39999998,1.0605153,0.086993076,0.0,-28.332212,26.000002,2.3331802,0.77772677,0.216,0.0,125,0.16391446,,,,,
disabled_short,short,0.0,0.6,43,6,0.0,1,16,0.39999998,0.39999998,0.9953534,0.101075664,0.0,-26.510551,26.000002,2.1898212,0.7299404,0.120000005,0.0,125,0.1272605,,,,,
disabled_short,short,0.0,0.6,43,7,0.0,1,16,0.39999998,0.39999998,1.0128776,0.09707836,0.0,-26.700287,26.000002,2.2283752,0.7427918,0.15200001,0.0,125,0.13885744,,,,,
disabled_short,short,0.0,0.6,43,8,0.0,1,16,0.39999998,0.39999998,0.9993543,0.10014879,0.0,-26.819334,26.000002,2.1986234,0.7328745,0.208,0.0,125,0.13346006,,,,,
disabled_short,short,0.0,0.6,43,9,0.0,1,16,0.39999998,0.39999998,1.0722599,0.084672056,0.0,-27.824785,26.000002,2.3590188,0.78633964,0.080000006,0.0,125,0.13802978,,,,,
disabled_short,short,0.0,0.6,43,10,0.0,1,16,0.39999998,0.39999998,1.0776615,0.08362545,0.0,-29.072832,26.000002,2.3709028,0.79030097,0.16800001,0.0,125,0.16607237,,,,,
disabled_short,short,0.0,0.6,43,11,0.0,1,16,0.39999998,0.39999998,1.0447226,0.09021472,0.0,-26.941362,26.000002,2.2984354,0.76614517,0.104,0.0,125,0.12495789,,,,,
disabled_short,short,0.0,0.6,43,12,0.0,1,16,0.39999998,0.39999998,0.97077286,0.10696141,0.0,-26.458351,26.000002,2.135743,0.7119143,0.18400002,0.0,125,0.13098662,,,,,
disabled_short,short,0.0,0.6,43,13,0.0,1,16,0.39999998,0.39999998,1.067264,0.0856517,0.0,-27.45977,26.0,2.3480277,0.7826759,0.14999999,0.0,100,0.17947769,,,,,
disabled_short,short,0.0,0.6,43,14,0.0,1,16,0.39999998,0.39999998,1.0520772,0.08869983,0.0,-27.785915,26.000002,2.314616,0.7715387,0.17600001,0.0,125,0.15023698,,,,,
disabled_short,short,0.0,0.6,43,15,0.0,1,16,0.39999998,0.39999998,1.017296,0.09609571,0.0,-26.537958,26.000002,2.2380958,0.74603194,0.18400002,0.0,125,0.12385033,,,,,
