condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
fragile_full,full,0.0,0.58,40,0,1.0,1,16,1.0,0.42000002,1.0498847,0.089148775,0.0,-27.305311,26.0,2.3097925,0.76993084,0.14,0.0,100,0.13675049,-0.0004423806,53.525154,1.6093602,26.74604,1.0
fragile_full,full,0.0,0.58,40,1,0.0,1,16,0.42000002,0.42000002,1.0107349,0.09755849,0.0,-27.518255,26.000002,2.2236612,0.7412204,0.16000001,0.0,125,0.1894246,,,,,
fragile_full,full,0.0,0.58,40,2,0.0,1,16,0.42000002,0.42000002,1.0424596,0.09068602,0.0,-28.69264,26.000002,2.293457,0.7644857,0.18400002,0.0,125,0.17716195,,,,,
fragile_full,full,0.0,0.58,40,3,0.0,1,16,0.42000002,0.42000002,1.0424725,0.09068334,0.0,-27.488768,26.000002,2.2934852,0.7644951,0.17600001,0.0,125,0.1233905,,,,,
fragile_full,full,0.0,0.58,40,4,0.0,1,16,0.42000002,0.42000002,1.0441936,0.090324655,0.0,-27.34239,26.000002,2.2972717,0.76575726,0.128,0.0,125,0.1668588,,,,,
fragile_full,full,0.0,0.58,40,5,0.0,1,16,0.42000002,0.42000002,1.0636936,0.08635874,0.0,-27.21822,26.000002,2.3401728,0.7800576,0.15200001,0.0,125,0.14179084,,,,,
fragile_full,full,0.0,0.58,40,6,0.0,1,16,0.42000002,0.42000002,1.0467396,0.0897967,0.0,-27.490618,26.000002,2.3028731,0.7676244,0.14400001,0.0,125,0.14343034,,,,,
fragile_full,full,0.0,0.58,40,7,0.0,1,16,0.42000002,0.42000002,1.0569246,0.087715305,0.0,-27.34782,26.000002,2.3252804,0.7750935,0.136,0.0,125,0.14576803,,,,,
fragile_full,full,0.0,0.58,40,8,0.0,1,16,0.42000002,0.42000002,1.0167387,0.0962191,0.0,-26.989883,26.000002,2.2368696,0.74562323,0.16800001,0.008,125,0.13984464,,,,,
fragile_full,full,0.0,0.58,40,9,0.0,1,16,0.42000002,0.42000002,0.9792163,0.10490199,0.0,-26.144653,26.000002,2.1543188,0.71810627,0.18400002,0.0,125,0.12956938,,,,,
