diag_n_seeds,late_g_eff_mean_mean,late_g_eff_mean_sd,late_g_raw_mean_mean,late_g_raw_mean_sd,late_alpha_g_eff_mean_mean,late_alpha_g_eff_mean_sd,late_debt_charge_mean_mean,late_debt_charge_mean_sd,late_margin_mean_mean,late_margin_mean_sd,late_break_even_alpha_est_mean,late_break_even_alpha_est_sd,late_debt_floor_frac_mean,late_debt_floor_frac_sd,late_negative_energy_frac_mean,late_negative_energy_frac_sd,late_debt_level_mean_mean,late_debt_level_mean_sd,late_update_u_mean_mean,late_update_u_mean_sd,late_cut_active_frac_mean,late_cut_active_frac_sd,alpha
12,0.061575339427884616,0.020006182786607752,0.10158436854700854,0.00359150674227243,0.0036945203656730766,0.001200370967196465,0.005991508927270299,8.323947015353297e-06,-0.002296988561597222,0.0012069730151995806,0.11494065127281496,0.06321046482104531,0.42094017094017094,0.18618022324742267,1.0,0.0,0.5991510350186965,0.00083314270848736,0.0,0.0,0.5753205128205129,0.18171332184801156,0.06
12,0.059712394498130345,0.022068650238694913,0.10127862609401711,0.003851025187337225,0.0036424560643859506,0.0013461876645603898,0.005979473811672009,4.03469713890685e-05,-0.002337017747286058,0.001372806464000337,0.1196935942458361,0.06333071007456612,0.4286858974358974,0.22005157977537917,1.0,0.0,0.5979441294471154,0.004042820672440271,0.0,0.0,0.5579594017094017,0.19969989332011828,0.061
12,0.06369342710229701,0.02701368179305207,0.10305744966639957,0.008392669564554884,0.004012685907444712,0.0017018619529622805,0.005777987717604166,0.0007286007247352287,-0.0017653018101594549,0.002301683432311265,0.11350917340547245,0.06666236934488692,0.4102564102564102,0.2162409093921552,1.0,0.0,0.5777256574449786,0.07311123996062563,0.0005341880341880341,0.0018504816320180314,0.5811965811965812,0.21090767954188297,0.063
12,0.061319541076923084,0.028808616726734185,0.10297333493055555,0.009202463781416637,0.003924450628923077,0.001843751470510988,0.005781799631258012,0.000688848434012866,-0.0018573490023349355,0.00241594996357103,0.1190215371128563,0.06616716261897652,0.42628205128205127,0.24037878780814975,1.0,0.0,0.5780973125053418,0.0691792146577187,0.0005341880341880341,0.0018504816320180314,0.5566239316239318,0.22175618680736925,0.064
12,0.06260117162500001,0.028282928279233167,0.10288565665224358,0.008358653035918567,0.004131677327250001,0.0018666732664293884,0.00574898096261485,0.0007489523368837565,-0.0016173036353648498,0.0024792443110517267,0.11722866240855705,0.06845820388976061,0.3971688034188034,0.2506881119861173,1.0,0.0,0.574790279886752,0.07526970424401469,0.0005341880341880341,0.0018504816320180314,0.5710470085470085,0.22518095070904595,0.066
12,0.060888147597756424,0.025393501964831002,0.10184961765811967,0.005548473095591467,0.00407950588904968,0.0017013646316436772,0.005774598760251067,0.0007010721286070338,-0.0016950928712013884,0.0022475514580640723,0.11834759778682485,0.06739163108837543,0.40625,0.23657282790252784,1.0,0.0,0.577569938613782,0.0697107493208493,0.0008012820512820514,0.002775722448027047,0.5638354700854701,0.21809203746795816,0.067
12,0.07008164602003204,0.02965471603366137,0.10492248931570514,0.009132748226031554,0.004835633575382212,0.0020461754063226347,0.005433657273189102,0.0009995069268750015,-0.0005980236978068902,0.0029745667772553817,0.09879513251860668,0.06329394161123839,0.3266559829059829,0.24284659340578538,1.0,0.0,0.543308296298611,0.10004072154061397,0.0016025641025641023,0.003205128205128205,0.6303418803418803,0.22619269505833006,0.069
12,0.06774973630582266,0.02293192962523694,0.10311536981383547,0.005239396598945038,0.004742481541407585,0.001605235073766586,0.005610607634794338,0.0008437940148747822,-0.0008681260933867512,0.0023298320428922804,0.09935184389215768,0.05982501429635833,0.31383547008547014,0.21800209450830824,1.0,0.0,0.560924896480235,0.08468133530380653,0.0008012820512820514,0.0019922485913719903,0.625267094017094,0.19378057913886423,0.07
12,0.07523491188354701,0.03694884479567835,0.10854077351201923,0.01468140884156942,0.005416913655615384,0.0026603168252888414,0.005301076397988783,0.0012078616533576828,0.00011583725762660256,0.003817702776476065,0.09618729532284881,0.0663153437487469,0.3082264957264957,0.24058396292600567,1.0,0.0,0.5302437368660523,0.12053666522782842,0.002938034188034188,0.005373353283336291,0.6458333333333334,0.24552773117155505,0.072
12,0.07170135198290599,0.037426733236287854,0.10749322737553418,0.014356589590305802,0.005234198694752136,0.002732151526249013,0.005335616262076389,0.0011502688818663925,-0.00010141756732425249,0.0038358853088219695,0.1022851938497354,0.06705559030029433,0.3357371794871795,0.2502468933583929,1.0,0.0,0.5337522706428953,0.1146866106165311,0.002938034188034188,0.005373353283336291,0.6191239316239315,0.2554499548588172,0.073
