seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.003194888178913738,1,1.0,1,0,1,0.34958177572140575,0.3799123,1.72685111227476,0.9399993,0.047975096265175717,0.0,-27.00513072523962,-27.054392,2.6038338658146967,3.0,0.046
31,313,0.0,0,0.0,0,0,0,0.3830184195207668,0.41509995,3.1900255674121403,3.9700434,0.026743853792332267,0.0,-27.156353738019163,-27.962154,2.0,2.0,0.046
32,313,0.006389776357827476,1,2.0,2,0,1,0.3295429073926518,0.4962108,0.42736395480511175,0.54499966,0.0991028265654952,0.12177077,-26.45425362619808,-25.261919,4.18849840255591,5.0,0.046
33,313,0.006389776357827476,1,2.0,2,0,1,0.3717015812696486,0.05777547,0.649967599859425,0.049999993,0.0822305598626198,0.12623517,-26.656044600638978,-25.8401,3.5686900958466454,5.0,0.046
34,313,0.0,0,0.0,0,0,0,0.43712066610223643,0.4584171,4.0200444418530346,4.800062,0.024343801306709264,0.0,-27.25952963897764,-26.484138,2.0,2.0,0.046
35,313,0.009584664536741214,1,3.0,3,1,0,0.3022268489618211,0.1402252,0.3471883026070287,0.12500001,0.10842955428115016,0.12513633,-26.29614265175719,-26.323252,4.546325878594249,6.0,0.046
36,313,0.0,0,0.0,0,0,0,0.5691097523003195,0.5734224,5.465077401277955,6.2450953,0.009875934121405751,0.0,-27.473348594249202,-29.332767,1.0,1.0,0.046
37,313,0.003194888178913738,1,1.0,1,0,1,0.3774208889715655,0.5236276,1.6652218749904155,1.0449992,0.059007221977635776,0.0,-26.921408389776357,-26.812458,2.670926517571885,3.0,0.046
38,313,0.0,0,0.0,0,0,0,0.5680805728115016,0.57256263,5.465077401277955,6.2450953,0.00994320298083067,0.0,-27.50445204792332,-28.26887,1.0,1.0,0.046
39,313,0.0,0,0.0,0,0,0,0.2360294566453674,0.25445235,3.445031369968051,4.225049,0.01562779875399361,0.0,-27.231413130990415,-26.762548,2.0,2.0,0.046
40,313,0.0,0,0.0,0,0,0,0.3572295278594249,0.37691844,3.915042055591054,4.69506,0.022672548412140576,0.0,-27.249290837060702,-28.099812,2.0,2.0,0.046
41,313,0.0,0,0.0,0,0,0,0.43136866485623004,0.4592336,3.7650386444089454,4.5450563,0.028319323083067095,0.0,-27.228057722044724,-27.924955,2.0,2.0,0.046
42,313,0.006389776357827476,1,2.0,2,0,1,0.3394183619632588,0.54432833,0.39803490710543127,0.5899996,0.10677755877316292,0.111108296,-26.371286111821085,-26.886854,4.204472843450479,5.0,0.046
43,313,0.003194888178913738,1,1.0,1,0,1,0.3991342693762939,0.578342,1.4171012922428114,1.0499992,0.06287057590734825,0.10103367,-26.875122607028754,-26.347626,2.6741214057507987,3.0,0.046
44,313,0.006389776357827476,1,2.0,2,0,1,0.3219584313968051,0.4974397,0.3388656307156549,0.53499967,0.1129188925463259,0.12209233,-26.205559753993608,-25.406418,6.105431309904153,7.0,0.046
45,313,0.006389776357827476,1,2.0,2,0,1,0.31751133162715656,0.33570218,0.41730006656230034,0.3599998,0.09895757199041533,0.12772511,-26.472576837060707,-25.61107,4.961661341853035,6.0,0.046
46,313,0.0,0,0.0,0,0,0,0.53191768971246,0.5566608,4.395052968690096,5.175071,0.034659948811501605,0.0,-27.1431851086262,-27.386665,2.0,2.0,0.046
47,313,0.0,0,0.0,0,0,0,0.5110119714376997,0.5442309,3.935042509584664,4.71506,0.037067750341853035,0.0,-27.098978543130993,-28.344372,2.0,2.0,0.046
48,313,0.0,0,0.0,0,0,0,0.5143602389456869,0.5582283,3.3300287552715657,4.1100464,0.036316394504792335,0.0,-27.11987860383387,-27.078247,2.0,2.0,0.046
49,313,0.0,0,0.0,0,0,0,0.4550515986261981,0.48647526,3.6600362584664534,4.440054,0.03011406532268371,0.0,-27.231853575079867,-27.809118,2.0,2.0,0.046
50,313,0.006389776357827476,1,2.0,2,0,1,0.33839821620127797,0.51759535,0.3831946656357827,0.55999964,0.10921317912460064,0.12547427,-26.300715575079874,-26.514011,5.137380191693291,6.0,0.046
51,313,0.0,0,0.0,0,0,0,0.34856699009584663,0.3618078,3.945042736421725,4.7250605,0.017230623399361024,0.0,-27.36367945047923,-27.75221,2.0,2.0,0.046
52,313,0.009584664536741214,1,3.0,3,1,0,0.3118933965217252,0.083194554,0.3814215016932907,0.06999999,0.10576707615654951,0.1293792,-26.384749904153352,-25.881294,4.437699680511182,6.0,0.046
53,313,0.009584664536741214,1,3.0,3,1,0,0.32763681489009583,0.051736556,0.3120285898115016,0.039999995,0.12367349457188498,0.12077773,-25.81217972204473,-26.45897,7.194888178913738,9.0,0.046
54,313,0.0,0,0.0,0,0,0,0.22512098498402555,0.23715024,3.525033187859425,4.305051,0.012137500872204474,0.0,-27.46399120447284,-27.305122,2.0,2.0,0.046
55,313,0.006389776357827476,1,2.0,2,0,1,0.3438870216453674,0.13938564,0.6682742894696485,0.14,0.07541083703514377,0.103752874,-26.71639599680511,-26.976318,3.8722044728434506,5.0,0.046
56,313,0.006389776357827476,1,2.0,2,0,1,0.3723637919076678,0.027656563,0.7046001400127795,0.034999996,0.07597799195207668,0.0,-26.733426412140574,-27.31248,3.6613418530351436,5.0,0.046
57,313,0.006389776357827476,1,2.0,2,0,1,0.30596658087923323,0.49328968,0.28543117025559106,0.4599997,0.12532863076038336,0.12393433,-25.733074028753993,-25.722828,6.961661341853035,8.0,0.046
58,313,0.009584664536741214,1,3.0,3,1,0,0.29663871252172525,0.282664,0.290766624971246,0.2549999,0.1209393715399361,0.12478566,-25.872194226837063,-25.544552,6.645367412140575,8.0,0.046
59,313,0.006389776357827476,1,2.0,2,0,1,0.2907319226817891,0.21270417,0.33084646595846645,0.19999994,0.10791379482108625,0.1230575,-26.304706667731633,-25.7703,4.667731629392971,6.0,0.046
60,313,0.0,0,0.0,0,0,0,0.535527122747604,0.53711003,5.465077401277955,6.2450953,0.0036284554696485623,0.0,-27.61370165495208,-26.984278,1.0,1.0,0.046
61,313,0.0,0,0.0,0,0,0,0.46268001648562307,0.4980675,3.810039668690095,4.5900574,0.03503577421086262,0.0,-27.1052424600639,-26.706657,2.0,2.0,0.046
