seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.14191010507371796,0.14191010507371796,0.00979179725008654,0.0,0.00979179725008654,0.0,0.0,1.0,0.29875336778525646,0.019230769230769232,1.0,312
31,0.15924511009615386,0.15924511009615386,0.010987912596634617,0.0,0.010987912596634617,0.0,0.0,1.0,0.2994659782051282,0.019230769230769232,1.0,312
32,0.15752885375,0.15752885375,0.010869490908750001,0.0,0.010869490908750001,0.0,0.0,1.0,0.30049887954967947,0.019230769230769232,1.0,312
33,0.14855366724358976,0.14855366724358976,0.010250203039807695,0.0,0.010250203039807695,0.0,0.0,1.0,0.3055170589647436,0.016025641025641024,1.0,312
34,0.1531310628205128,0.1531310628205128,0.010566043334615385,0.0,0.010566043334615385,0.0,0.0,1.0,0.3069676024919872,0.019230769230769232,1.0,312
35,0.15110305512820515,0.15110305512820515,0.010426110803846157,0.0,0.010426110803846157,0.0,0.0,1.0,0.3103858660384615,0.019230769230769232,1.0,312
36,0.14958119796794872,0.14958119796794872,0.010321102659788462,0.0,0.010321102659788462,0.0,0.0,1.0,0.2969027258012821,0.019230769230769232,1.0,312
37,0.15438513576923077,0.15438513576923077,0.010652574368076925,0.0,0.010652574368076925,0.0,0.0,1.0,0.30005596091346154,0.019230769230769232,1.0,312
38,0.13198512869551285,0.13198512869551285,0.009106973879990387,0.0,0.009106973879990387,0.0,0.0,1.0,0.3008414553653846,0.016025641025641024,1.0,312
39,0.15258169051282053,0.15258169051282053,0.010528136645384618,0.0,0.010528136645384618,0.0,0.0,1.0,0.2964223628173077,0.019230769230769232,1.0,312
40,0.14799159708333334,0.14799159708333334,0.010211420198750001,0.0,0.010211420198750001,0.0,0.0,1.0,0.2992001429679487,0.016025641025641024,1.0,312
41,0.1514855208974359,0.1514855208974359,0.010452500941923078,0.0,0.010452500941923078,0.0,0.0,1.0,0.3016707519054487,0.016025641025641024,1.0,312
