condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full,learned_R_full_0p5
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,40,2.9961926590003713,none,0.0,0.0,0.0,1000000,100.0,-23.763662338256836,26.0,0.009999999776482582,0.009999999776482582,0.47988709807395935,0.48207664489746094,0.35999998450279236,0.3999999761581421,0.6807988882064819,0.6995917558670044,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.3970257639884949,0.0,0.0,0.0,5.024979591369629,-23.657588958740234,1.4101547634928602,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,2.7928539799995633,none,0.0,0.0,0.0,1000000,100.0,-23.5860538482666,26.0,0.009999999776482582,0.009999999776482582,0.47920629382133484,0.4741700291633606,0.3400000035762787,0.35999998450279236,0.6699928045272827,0.6591878533363342,4.0,104.0,4.0,4.0,0.16025641560554504,50.0,0.818771243095398,0.0,0.0,0.0,5.306826591491699,-24.016050338745117,1.4818592171884644,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,42,2.8175534710007923,none,0.0,0.0,0.0,1000000,100.0,-22.817245483398438,26.0,0.0,0.009999999776482582,0.4808795154094696,0.4821521043777466,0.44999998807907104,0.4399999976158142,0.6951160430908203,0.6863117814064026,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.4477430284023285,0.0,0.0,0.0,5.243831157684326,-22.594501495361328,1.7922440631072247,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,43,3.0481465110005956,none,0.0,0.0,0.0,1000000,100.0,-23.970853805541992,26.0,0.019999999552965164,0.0,0.5013406276702881,0.4967274069786072,0.38999998569488525,0.3499999940395355,0.7060614824295044,0.7152583003044128,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.6744174957275391,0.0,0.0,0.0,4.951357364654541,-22.811687469482422,1.3265070112210533,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,44,2.993961557000148,none,0.0,0.0,0.0,1000000,100.0,-22.863454818725586,26.0,0.0,0.0,0.49822765588760376,0.5068515539169312,0.4599999785423279,0.35999998450279236,0.7292160391807556,0.7258872985839844,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.9216915965080261,0.0,0.0,0.0,5.31383752822876,-22.968820571899414,1.773588338116531,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,45,3.0493929269996443,none,0.0,0.0,0.0,1000000,100.0,-24.43140983581543,26.0,0.0,0.0,0.5073342323303223,0.5075442790985107,0.35999998450279236,0.3799999952316284,0.7523608207702637,0.7536912560462952,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.4468996822834015,0.0,0.0,0.0,4.974357604980469,-23.479928970336914,1.1405704124200116,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,46,2.9613602009994793,none,0.0,0.0,0.0,1000000,100.0,-24.529375076293945,26.0,0.0,0.0,0.5479350090026855,0.5470108985900879,0.29999998211860657,0.28999999165534973,0.7903794646263123,0.7840225696563721,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.8302177786827087,0.0,0.0,0.0,5.239222049713135,-23.435577392578125,1.1010196902104104,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,47,2.8490940570009116,none,0.0,0.0,0.0,1000000,100.0,-22.363676071166992,26.0,0.0,0.0,0.49284130334854126,0.4933837056159973,0.38999998569488525,0.3400000035762787,0.7077970504760742,0.7046672701835632,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.18309353291988373,0.0,0.0,0.0,5.063924789428711,-23.670270919799805,1.9753600105423974,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,48,2.9990516979996755,none,0.0,0.0,0.0,1000000,100.0,-23.71970558166504,26.0,0.0,0.0,0.4984837770462036,0.5004632472991943,0.4699999988079071,0.35999998450279236,0.7469387054443359,0.7411766648292542,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.6453962922096252,0.0,0.0,0.0,4.883955001831055,-24.03069496154785,1.427901072905314,1.0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,49,2.8000548939999135,none,0.0,0.0,0.0,1000000,100.0,-23.171142578125,26.0,0.009999999776482582,0.0,0.47836166620254517,0.48396778106689453,0.3999999761581421,0.3700000047683716,0.688575029373169,0.6933533549308777,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.5831027030944824,0.0,0.0,0.0,5.214379787445068,-22.16855812072754,1.649368022422317,1.0
