seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.022364217252396165,1,7.0,4,1,0,0.2957959825495208,0.40483892,0.0,0.0,0.14893753603833867,0.1573217,-24.67888045367412,-24.408627,18.77955271565495,22.0,0.084,support
31,313,0.022364217252396165,1,7.0,4,1,0,0.29917705138338657,0.31007534,0.0,0.0,0.16126915201277955,0.16949004,-24.073192258785944,-24.349205,21.335463258785943,25.0,0.084,support
32,313,0.022364217252396165,1,7.0,4,1,0,0.3029954135495208,0.255914,0.0,0.0,0.14896938255591055,0.16090141,-24.659728587859423,-23.653791,20.527156549520768,24.0,0.084,support
33,313,0.025559105431309903,1,8.0,4,1,0,0.307894732884984,0.07620893,0.0,0.0,0.17054868776357826,0.18627727,-23.821910271565496,-23.141537,23.747603833865814,28.0,0.084,support
34,313,0.022364217252396165,1,7.0,4,1,0,0.3037178273258786,0.0388866,0.0,0.0,0.1550049652396166,0.15666223,-24.485895690095845,-23.821342,18.984025559105433,23.0,0.084,support
35,313,0.025559105431309903,1,8.0,4,1,0,0.2976423273130991,0.1343478,0.0,0.0,0.15992589555910544,0.17085795,-24.261569252396168,-24.05513,20.00638977635783,24.0,0.084,support
36,313,0.022364217252396165,1,7.0,4,1,0,0.2983519938146965,0.17548747,0.0,0.0,0.14541364533546325,0.13364922,-24.82941871884984,-25.758793,18.482428115015974,22.0,0.084,support
37,313,0.022364217252396165,1,7.0,4,1,0,0.3028176767667732,0.40697923,0.0,0.0,0.1541269154632588,0.15772493,-24.459898546325878,-24.543837,20.619808306709267,24.0,0.084,support
38,313,0.01597444089456869,1,5.0,4,1,0,0.3028131301693291,0.5117999,0.0,0.0,0.12587489933865814,0.14412501,-25.720893971246007,-25.31396,13.434504792332268,16.0,0.084,support
39,313,0.022364217252396165,1,7.0,4,1,0,0.30129818607348247,0.23108457,0.0,0.0,0.15565293162939298,0.16172539,-24.328516373801914,-23.56588,19.284345047923324,23.0,0.084,support
40,313,0.019169329073482427,1,6.0,4,1,0,0.30192610206389775,0.3147597,0.0,0.0,0.135676542028754,0.1464916,-25.214578555910542,-25.085253,18.910543130990416,22.0,0.084,support
41,313,0.022364217252396165,1,7.0,4,1,0,0.30450607267731633,0.2776626,0.0,0.0,0.14957387920127796,0.15569916,-24.634327162939297,-24.888674,18.51437699680511,22.0,0.084,support
42,313,0.025559105431309903,1,8.0,4,1,0,0.29696414590734826,0.27524504,0.0,0.0,0.16651725642172527,0.16318172,-23.980287166134186,-24.424002,21.13418530351438,25.0,0.084,support
43,313,0.022364217252396165,1,7.0,4,1,0,0.3010081858115016,0.32221654,0.0,0.0,0.15315274996805112,0.18155564,-24.46871628115016,-22.946468,20.552715654952078,24.0,0.084,support
44,313,0.022364217252396165,1,7.0,4,1,0,0.29800309793290736,0.43743193,0.0,0.0,0.15256646274760385,0.15643257,-24.55281490415335,-23.774357,20.747603833865814,24.0,0.084,support
45,313,0.022364217252396165,1,7.0,4,1,0,0.30578594107987217,0.12672046,0.0,0.0,0.14627898392971245,0.15783904,-24.82840109265176,-24.249289,20.329073482428115,24.0,0.084,support
46,313,0.022364217252396165,1,7.0,4,1,0,0.30356160295527157,0.08509819,0.0,0.0,0.13991985105111818,0.1468524,-25.035428150159746,-24.891771,18.370607028753994,22.0,0.084,support
47,313,0.022364217252396165,1,7.0,4,1,0,0.315548637198083,0.57214224,0.0,0.0,0.16563128527156548,0.15632614,-23.965596300319486,-24.846764,22.63258785942492,26.0,0.084,support
48,313,0.022364217252396165,1,7.0,4,1,0,0.2931152482364217,0.16618992,0.0,0.0,0.13930984268690097,0.1342248,-25.102959869009585,-25.045652,14.568690095846645,18.0,0.084,support
49,313,0.022364217252396165,1,7.0,4,1,0,0.3040715927236422,0.25450408,0.0,0.0,0.1552589864089457,0.15833478,-24.448727035143772,-23.51461,19.30670926517572,23.0,0.084,support
50,313,0.022364217252396165,1,7.0,4,1,0,0.29827721907987226,0.37469536,0.0,0.0,0.1663538382108626,0.1748793,-24.020485380191694,-24.054365,22.338658146964857,26.0,0.084,support
