seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.012779552715654952,1,4.0,4,1,0,0.29647520260383387,0.19751172,0.0,0.0,0.12770355004472841,0.14200117,-25.634601143769967,-25.314808,8.773162939297125,11.0,0.059
31,313,0.003194888178913738,1,1.0,1,0,1,0.3274930199984025,0.29805896,0.0,0.0,0.031214192587859426,0.0,-27.09119369968051,-27.885363,3.4345047923322682,4.0,0.059
32,313,0.01597444089456869,1,5.0,4,1,0,0.2930100387252396,0.26168627,0.0,0.0,0.14425305691693288,0.15021454,-24.87012263258786,-24.228075,11.635782747603834,14.0,0.059
33,313,0.012779552715654952,1,4.0,4,1,0,0.3025239037603834,0.45302752,0.0,0.0,0.13961650416932905,0.15775108,-25.093262214057507,-24.408926,10.996805111821086,13.0,0.059
34,313,0.012779552715654952,1,4.0,4,1,0,0.3005085704747604,0.123772115,0.0,0.0,0.12520134265495206,0.13213302,-25.783979041533545,-24.76971,9.680511182108626,12.0,0.059
35,313,0.012779552715654952,1,4.0,4,1,0,0.29683614557507987,0.32272968,0.0,0.0,0.13619268156230033,0.14523429,-25.25362750798722,-25.284822,9.824281150159745,12.0,0.059
36,313,0.009584664536741214,1,3.0,3,1,0,0.307396996743131,0.48817828,0.0,0.0,0.10728246577316293,0.1001046,-26.278167555910546,-27.697884,5.527156549520766,7.0,0.059
37,313,0.012779552715654952,1,4.0,4,1,0,0.29711451947923323,0.29528254,0.0,0.0,0.12009293087539936,0.1183123,-25.876277591054315,-25.739798,8.035143769968052,10.0,0.059
38,313,0.003194888178913738,1,1.0,1,0,1,0.23610691632587863,0.34921113,0.0,0.0,0.022053074712460066,0.0,-27.28664638019169,-28.192228,2.7891373801916934,3.0,0.059
39,313,0.012779552715654952,1,4.0,4,1,0,0.29742424815495205,0.5678315,0.0,0.0,0.12546587158146966,0.1259476,-25.633648130990416,-25.199984,8.440894568690096,10.0,0.059
40,313,0.003194888178913738,1,1.0,1,0,1,0.30303787297444085,0.20506243,0.0,0.0,0.023397207057507988,0.0,-27.22679462619808,-27.86355,3.4345047923322682,4.0,0.059
41,313,0.012779552715654952,1,4.0,4,1,0,0.2974842139057508,0.04814025,0.0,0.0,0.12490899004153355,0.11956374,-25.753532926517572,-26.327667,8.55591054313099,11.0,0.059
42,313,0.012779552715654952,1,4.0,4,1,0,0.30527115526198084,0.44224784,0.0,0.0,0.13270636578594247,0.13762084,-25.438856370607027,-25.68522,9.10223642172524,11.0,0.059
43,313,0.012779552715654952,1,4.0,4,1,0,0.29832786735463257,0.5786714,0.0,0.0,0.1258892424089457,0.13955012,-25.708820990415333,-24.627054,9.456869009584665,11.0,0.059
44,313,0.01597444089456869,1,5.0,4,1,0,0.2891531893769968,0.21113753,0.0,0.0,0.13858995833546328,0.14449087,-25.165099121405753,-24.462154,11.629392971246006,14.0,0.059
45,313,0.012779552715654952,1,4.0,4,1,0,0.30578182991309905,0.050802298,0.0,0.0,0.12156143056230032,0.14091775,-25.87975258146965,-25.023615,9.591054313099042,12.0,0.059
46,313,0.012779552715654952,1,4.0,4,1,0,0.28560307542492014,0.4304141,0.0,0.0,0.1191843241853035,0.12664653,-26.00758998083067,-25.7995,8.322683706070288,10.0,0.059
47,313,0.009584664536741214,1,3.0,3,1,0,0.3259495190795527,0.05432277,0.0,0.0,0.0814367741884984,0.10114297,-26.638293086261985,-27.643522,5.118210862619808,7.0,0.059
48,313,0.009584664536741214,1,3.0,3,1,0,0.28511119541821084,0.08973315,0.0,0.0,0.06871453589137379,0.103683844,-26.784909325878594,-26.500122,4.4504792332268375,6.0,0.059
49,313,0.012779552715654952,1,4.0,4,1,0,0.29438786669329076,0.2917106,0.0,0.0,0.11692516122364217,0.0,-26.053785044728432,-26.334017,8.108626198083067,10.0,0.059
50,313,0.012779552715654952,1,4.0,4,1,0,0.29750152762460064,0.39031056,0.0,0.0,0.12361122605750799,0.14175369,-25.77837891693291,-25.454397,9.13738019169329,11.0,0.059
51,313,0.009584664536741214,1,3.0,3,1,0,0.28727865094440896,0.3082585,0.0,0.0,0.1075387590511182,0.11004734,-26.34958920766773,-26.743895,7.335463258785943,9.0,0.059
52,313,0.012779552715654952,1,4.0,4,1,0,0.29755979189456866,0.35739473,0.0,0.0,0.1332951891597444,0.15315601,-25.420972817891375,-24.873802,10.929712460063898,13.0,0.059
53,313,0.01597444089456869,1,5.0,4,1,0,0.29862773586421726,0.033610214,0.0,0.0,0.12895352371565497,0.12569498,-25.55923496485623,-25.964539,12.47923322683706,15.0,0.059
54,313,0.009584664536741214,1,3.0,3,1,0,0.2998267795463259,0.4769643,0.0,0.0,0.11295714568051118,0.13550726,-26.216723444089457,-25.616453,8.44408945686901,10.0,0.059
55,313,0.012779552715654952,1,4.0,4,1,0,0.30381735255750797,0.5031446,0.0,0.0,0.12963810909584664,0.120969914,-25.48786356230032,-25.890297,10.242811501597444,12.0,0.059
56,313,0.012779552715654952,1,4.0,4,1,0,0.29928667426677313,0.37204003,0.0,0.0,0.12462180515335465,0.11378322,-25.7481315686901,-26.617336,9.124600638977636,11.0,0.059
57,313,0.012779552715654952,1,4.0,4,1,0,0.28989075879552717,0.13548507,0.0,0.0,0.13155435980511182,0.14379609,-25.453305051118214,-24.860065,10.59744408945687,13.0,0.059
58,313,0.012779552715654952,1,4.0,4,1,0,0.29794568197763577,0.41248968,0.0,0.0,0.13950727580191694,0.1367643,-25.058779607028754,-25.140568,11.97444089456869,14.0,0.059
59,313,0.01597444089456869,1,5.0,4,1,0,0.29286697622683705,0.18038557,0.0,0.0,0.13975767208626197,0.1509518,-25.138340364217253,-24.62034,10.549520766773163,13.0,0.059
60,313,0.003194888178913738,1,1.0,1,0,1,0.2625219088728435,0.49357423,0.0,0.0,0.02715964946325879,0.10137278,-27.222086281150162,-26.761036,2.926517571884984,3.0,0.059
61,313,0.012779552715654952,1,4.0,4,1,0,0.3025918301405751,0.43590766,0.0,0.0,0.13325871944408946,0.14790663,-25.348907255591055,-24.402878,9.063897763578275,11.0,0.059
