alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.059,30,21.728738480014727,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.38123321533203,26.0,0.0,0.48419472575187683,0.3999999761581421,4.0,104.0,0.1975117176771164,11.0,0.1420011669397354,0.1420011669397354,0.05900000035762787,0.0,-25.314807891845703,0.2158142626285553
0.059,31,10.875633465009741,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.940494537353516,26.0,0.0,0.5674692988395691,0.4099999964237213,4.0,104.0,0.29805895686149597,4.0,0.0,0.0923229306936264,0.05900000035762787,0.0,-27.88536262512207,0.12195086479187012
0.059,32,10.877262764028274,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.62751007080078,26.0,0.0,0.49310311675071716,0.3799999952316284,4.0,104.0,0.2616862654685974,14.0,0.1502145379781723,0.1502145379781723,0.05900000035762787,0.0,-24.22807502746582,0.22980517148971558
0.059,33,10.8909222970251,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.4345703125,26.0,0.0,0.49594685435295105,0.2800000011920929,4.0,104.0,0.45302751660346985,13.0,0.15775108337402344,0.15775108337402344,0.05900000035762787,0.0,-24.408926010131836,0.198968768119812
0.059,34,10.87858501705341,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.054834365844727,26.0,0.0,0.5298566222190857,0.3799999952316284,4.0,104.0,0.12377211451530457,12.0,0.13213302195072174,0.13213302195072174,0.05900000035762787,0.0,-24.769710540771484,0.17573502659797668
0.059,35,10.866125872940756,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.45802116394043,26.0,0.0,0.488407701253891,0.3799999952316284,4.0,104.0,0.3227296769618988,12.0,0.14523428678512573,0.14523428678512573,0.05900000035762787,0.0,-25.284822463989258,0.19809286296367645
0.059,36,10.842403381015174,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.68022918701172,26.0,0.0,0.5295286178588867,0.29999998211860657,4.0,104.0,0.4881782829761505,7.0,0.10010460019111633,0.10010460019111633,0.05900000035762787,0.0,-27.69788360595703,0.16466963291168213
0.059,37,10.855959675973281,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.78046417236328,26.0,0.0,0.513875424861908,0.2800000011920929,4.0,104.0,0.2952825427055359,10.0,0.1183122992515564,0.1183122992515564,0.05900000035762787,0.0,-25.739797592163086,0.18594731390476227
0.059,38,10.853266695979983,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-28.712223052978516,26.0,0.0,0.9056465029716492,0.19999998807907104,4.0,104.0,0.3492111265659332,3.0,0.0,0.0897555872797966,0.05900000035762787,0.0,-28.192228317260742,0.2152777910232544
0.059,39,10.852761007961817,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.079248428344727,26.0,0.0,0.5057854652404785,0.2800000011920929,4.0,104.0,0.5678315162658691,10.0,0.12594759464263916,0.12594759464263916,0.05900000035762787,0.0,-25.199983596801758,0.15966595709323883
0.059,40,10.866132864030078,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.394376754760742,26.0,0.0,0.563742995262146,0.3400000035762787,4.0,104.0,0.20506243407726288,4.0,0.0,0.09152648597955704,0.05900000035762787,0.0,-27.863550186157227,0.18709136545658112
0.059,41,10.87322515109554,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.03209114074707,26.0,0.0,0.47928041219711304,0.3999999761581421,4.0,104.0,0.04814025014638901,11.0,0.1195637434720993,0.1195637434720993,0.05900000035762787,0.0,-26.327667236328125,0.18406935036182404
0.059,42,10.86617391591426,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.46022605895996,26.0,0.0,0.5001959204673767,0.41999998688697815,4.0,104.0,0.44224783778190613,11.0,0.13762083649635315,0.13762083649635315,0.05900000035762787,0.0,-25.68522071838379,0.1674507111310959
0.059,43,10.860287316027097,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.013553619384766,26.0,0.0,0.4893950819969177,0.41999998688697815,4.0,104.0,0.578671395778656,11.0,0.139550119638443,0.139550119638443,0.05900000035762787,0.0,-24.62705421447754,0.19118401408195496
0.059,44,10.873811402008869,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.258312225341797,26.0,0.009999999776482582,0.5053400993347168,0.41999998688697815,4.0,104.0,0.2111375331878662,14.0,0.14449086785316467,0.14449086785316467,0.05900000035762787,0.0,-24.462154388427734,0.2356429100036621
0.059,45,10.873680283082649,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.097597122192383,26.0,0.0,0.5475165843963623,0.23999999463558197,4.0,104.0,0.05080229789018631,12.0,0.14091774821281433,0.14091774821281433,0.05900000035762787,0.0,-25.02361488342285,0.18003064393997192
0.059,46,10.861931803054176,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.458786010742188,26.0,0.019999999552965164,0.5271908044815063,0.4099999964237213,4.0,104.0,0.4304141104221344,10.0,0.12664653360843658,0.12664653360843658,0.05900000035762787,0.0,-25.79949951171875,0.16529671847820282
0.059,47,10.837806064053439,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-22.76534652709961,26.0,0.0,0.5462464094161987,0.3700000047683716,4.0,104.0,0.05432277172803879,7.0,0.10114297270774841,0.10114297270774841,0.05900000035762787,0.0,-27.643522262573242,0.1568955034017563
0.059,48,10.84513104101643,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.323638916015625,26.0,0.0,0.5462582111358643,0.26999998092651367,4.0,104.0,0.08973315358161926,6.0,0.10368384420871735,0.10368384420871735,0.05900000035762787,0.0,-26.5001220703125,0.16965721547603607
0.059,49,10.869505755021237,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-21.98312759399414,26.0,0.009999999776482582,0.5030518770217896,0.29999998211860657,4.0,104.0,0.29171058535575867,10.0,0.0,0.09938901662826538,0.05900000035762787,0.0,-26.334016799926758,0.17650456726551056
0.059,50,10.864866640069522,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.906728744506836,26.0,0.009999999776482582,0.4874126613140106,0.550000011920929,4.0,104.0,0.3903105556964874,11.0,0.141753688454628,0.141753688454628,0.05900000035762787,0.0,-25.454397201538086,0.17816925048828125
0.059,51,10.860438490984961,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.444482803344727,26.0,0.0,0.562583327293396,0.3199999928474426,4.0,104.0,0.3082585036754608,9.0,0.1100473403930664,0.1100473403930664,0.05900000035762787,0.0,-26.743894577026367,0.16536067426204681
0.059,52,10.8920174340019,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.32305145263672,26.0,0.0,0.48639196157455444,0.38999998569488525,4.0,104.0,0.3573947250843048,13.0,0.15315601229667664,0.15315601229667664,0.05900000035762787,0.0,-24.873802185058594,0.2262866497039795
0.059,53,10.878374318941496,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.81920623779297,26.0,0.019999999552965164,0.5075159072875977,0.3799999952316284,4.0,104.0,0.03361021354794502,15.0,0.12569497525691986,0.12569497525691986,0.05900000035762787,0.0,-25.96453857421875,0.33645206689834595
0.059,54,10.888919244054705,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.80653190612793,26.0,0.0,0.5492781400680542,0.3100000023841858,4.0,104.0,0.4769642949104309,10.0,0.1355072557926178,0.1355072557926178,0.05900000035762787,0.0,-25.616453170776367,0.18110230565071106
0.059,55,10.875802199007012,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.693437576293945,26.0,0.009999999776482582,0.4903392195701599,0.3499999940395355,4.0,104.0,0.5031446218490601,12.0,0.12096991389989853,0.12096991389989853,0.05900000035762787,0.0,-25.890296936035156,0.17583680152893066
