alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.06,30,24.45048279396724,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-24.232385635375977,26.0,0.0,0.6171690821647644,0.28999999165534973,4.0,104.0,0.35621654987335205,2.0,0.09157033264636993,0.09157033264636993,1.3593940195733012e-08,12.250185012817383,-27.457782745361328,0.19499532878398895
0.06,31,10.805577686987817,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-26.323017120361328,26.0,0.0,0.6421300768852234,0.3100000023841858,4.0,104.0,0.35854437947273254,2.0,0.09546132385730743,0.09546132385730743,1.3679172461422695e-08,12.245184898376465,-27.887014389038086,0.12446676939725876
0.06,32,10.882080233073793,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-23.381916046142578,26.0,0.009999999776482582,0.5378401875495911,0.35999998450279236,4.0,104.0,0.35188624262809753,2.0,0.0985913947224617,0.0985913947224617,1.393808002347896e-08,12.230184555053711,-26.327993392944336,0.13676926493644714
0.06,33,10.859449445968494,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-25.98930549621582,26.0,0.0,0.7173654437065125,0.19999998807907104,4.0,104.0,0.35580286383628845,2.0,0.10841778665781021,0.10841778665781021,1.3764927864201582e-08,12.240184783935547,-26.824064254760742,0.12001513689756393
0.06,34,10.849619102082215,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-23.493873596191406,26.0,0.009999999776482582,0.5449796915054321,0.29999998211860657,4.0,104.0,0.34523624181747437,2.0,0.09194644540548325,0.09194644540548325,1.3851234825779102e-08,12.235184669494629,-26.57804298400879,0.1224328875541687
0.06,35,10.846262336941436,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-24.853254318237305,26.0,0.0,0.6100726127624512,0.22999998927116394,4.0,104.0,0.3679537773132324,2.0,0.10480249673128128,0.10480249673128128,1.350923906073831e-08,12.2551851272583,-27.428911209106445,0.1452791839838028
0.06,36,10.884526328998618,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-23.702621459960938,26.0,0.0,0.5876989364624023,0.2800000011920929,4.0,104.0,0.3375909924507141,2.0,0.0,0.07472825050354004,1.4113410884419864e-08,12.220184326171875,-29.108474731445312,0.1791871190071106
0.06,37,10.868098650011234,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-25.44748306274414,26.0,0.0,0.6278663873672485,0.22999998927116394,4.0,104.0,0.3650856018066406,2.0,0.09715167433023453,0.09715167433023453,1.350923906073831e-08,12.2551851272583,-26.85798454284668,0.19865410029888153
0.06,38,10.85381363693159,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-23.690311431884766,26.0,0.0,0.6135162115097046,0.26999998092651367,4.0,104.0,0.3251113295555115,2.0,0.08780239522457123,0.08780239522457123,1.4470687759171597e-08,12.200183868408203,-28.195392608642578,0.21880799531936646
0.06,39,10.847081225016154,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-24.31585693359375,26.0,0.0,0.5859265327453613,0.25999999046325684,4.0,104.0,0.33136874437332153,2.0,0.09436862915754318,0.09436862915754318,1.3679172461422695e-08,12.245184898376465,-26.70049285888672,0.1466362029314041
0.06,40,10.856224428978749,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-23.548768997192383,26.0,0.009999999776482582,0.49623093008995056,0.44999998807907104,4.0,104.0,0.36013200879096985,2.0,0.08997224271297455,0.08997224271297455,1.3851234825779102e-08,12.235184669494629,-27.881641387939453,0.16836386919021606
0.06,41,10.836684059002437,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,0.6,1.1,0.01,0.5,1.25,100.0,-27.95231819152832,26.0,0.0,0.7660014033317566,0.19999998807907104,4.0,104.0,0.3426310122013092,2.0,0.09463749825954437,0.09463749825954437,1.3851234825779102e-08,12.235184669494629,-27.829782485961914,0.15961489081382751
