n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,support_mode,support_total,support_start_update,support_window_frac,borrow_limit,borrow_interest,total_timesteps
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.027,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.028,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.03,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.031,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.033,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.034,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.036,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.037,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.039,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.04,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.042,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.982296645641327,1.9495238286074574,0.0015624999650754035,0.004478893052328246,0.6224658582359552,0.12359773366195913,2.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.15346196456812322,0.02400715778506656,0.043,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.981641113758087,1.9494650297113023,0.0018749999580904841,0.004709290643337998,0.6210683435201645,0.12372724628812733,2.03125,0.1767766952966369,-0.6000000238418579,0.0,0.0,0.0,0.15334112546406686,0.023973364352450146,0.045,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.96022629737854,1.9514222588790182,0.002187499951105565,0.005526694624571782,0.6204614639282227,0.12394057881660485,2.03125,0.1767766952966369,-0.6000000238418579,0.0,0.0,0.0,0.15330270933918655,0.023966695713963312,0.046,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.9822718501091,1.9495214762128736,0.0015624999650754035,0.004478893052328246,0.6207773275673389,0.12381771342924325,2.03125,0.1767766952966369,-0.6000000238418579,0.0,0.0,0.0,0.1533128519076854,0.023968265108283798,0.048,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.971479892730713,1.949455675032839,0.0015624999650754035,0.004478893052328246,0.6211932338774204,0.12369512073966268,2.03125,0.1767766952966369,-0.6000000238418579,0.0,0.0,0.0,0.15337452036328614,0.023980759935771045,0.049,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.96944522857666,1.949657454676215,0.0015624999650754035,0.004478893052328246,0.6208716034889221,0.12378601604888322,2.03125,0.1767766952966369,-0.6000000238418579,0.0,0.0,0.0,0.15346722933463752,0.02400907147135009,0.051,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.001039147377014,1.9541832195433417,0.0018749999580904841,0.004709290643337998,0.6239365190267563,0.12400673828406583,2.03125,0.1767766952966369,-0.6000000238418579,0.0,0.0,0.0,0.15331270941533148,0.023968242109451192,0.052,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.977375984191895,1.949254695930846,0.0015624999650754035,0.004478893052328246,0.6220000572502613,0.12358474164250477,2.03125,0.1767766952966369,-0.6000000238418579,0.0,0.0,0.0,0.15335893188603222,0.02397712279346455,0.054,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.960970759391785,1.9512280715698629,0.0015624999650754035,0.004478893052328246,0.6206279490143061,0.12387262204104968,2.03125,0.1767766952966369,-0.6000000238418579,0.0,0.0,0.0,0.15344732929952443,0.024002031365875053,0.055,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.97917926311493,1.9600976671242287,0.0018749999580904841,0.004709290643337998,0.6211529038846493,0.1244950919839941,2.09375,0.29614458108029906,-0.6000000238418579,0.0,0.0,0.0,0.15271856938488781,0.024096215712742612,0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.966271460056305,1.95331950938621,0.0012499999720603228,0.004212117601722992,0.6184837911278009,0.12533229411571495,2.09375,0.29614458108029906,-0.6000000238418579,0.0,0.0,0.0,0.15293383901007473,0.02417724571557657,0.058,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.984532237052917,1.96367674340878,0.0012499999720603228,0.004212117601722992,0.6223704218864441,0.12543556772464143,2.09375,0.29614458108029906,-0.6000000238418579,0.0,0.0,0.0,0.15275075379759073,0.024254862347748003,0.06,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.938879787921906,1.967146109713614,0.0015624999650754035,0.004478893052328246,0.6159871509298682,0.126336068748612,2.1875,0.39655776945626603,-0.6000000238418579,0.0,0.0,0.0,0.15200451854616404,0.024008966327480542,0.061,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.90890520811081,1.9712393263117958,0.0012499999720603228,0.004212117601722992,0.6147037046030164,0.1279124935560316,2.21875,0.42001344064515445,-0.6000000238418579,0.0,0.0,0.0,0.1516881985589862,0.02394922953837344,0.063,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.92748087644577,1.9770673476780192,0.0015624999650754035,0.004478893052328246,0.6133085358887911,0.12740254152248473,2.25,0.43994134506405985,-0.6000000238418579,0.0,0.0,0.0,0.15221577836200595,0.023658766401440143,0.064,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.922125220298767,1.9625993315154875,0.0018749999580904841,0.004709290643337998,0.6137669729068875,0.12714758877532004,2.28125,0.45680340939917435,-0.6000000238418579,0.0,0.0,0.0,0.1517950245179236,0.02437258716554572,0.066,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.88011223077774,1.9707501050012035,0.0012499999720603228,0.004212117601722992,0.6125618303194642,0.12799757266766404,2.34375,0.48255870443481425,-0.6000000238418579,0.0,0.0,0.0,0.1516277827322483,0.024094496921508377,0.067,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.93046861886978,1.9646829065427975,0.0015624999650754035,0.005148989763925587,0.6105223763734102,0.12812464052040604,2.375,0.4918693768379647,-0.6000000238418579,0.0,0.0,0.0,0.15115319937467575,0.024249528652268766,0.069,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.994814097881317,1.957879264462286,0.002187499951105565,0.005526694624571782,0.6169072668999434,0.12697496106225414,2.40625,0.49899091723584604,-0.6000000238418579,0.0,0.0,0.0,0.15113207907415926,0.02440979042019009,0.07,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.957566738128662,1.9419839410352804,0.0018749999580904841,0.004709290643337998,0.6113530611619353,0.12879308558424668,2.46875,0.5070073486774164,-0.6000000238418579,0.0,0.0,0.0,0.150679225102067,0.02426760335995486,0.072,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.86020052433014,1.9648159509736676,0.002187499951105565,0.004908435683438705,0.6032294575124979,0.13142507970796455,2.46875,0.5070073486774164,-0.6000000238418579,0.0,0.0,0.0,0.1508245209697634,0.024376589182963287,0.073,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.90394216775894,1.9594968257718464,0.0034374999231658876,0.008273305118591725,0.6131499223411083,0.12748544323639507,2.46875,0.5070073486774164,-0.6000000238418579,0.0,0.0,0.0,0.1511901943013072,0.02467331093550972,0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.868223547935486,2.01853773416726,0.0024999999441206455,0.005679618215521286,0.6073237340897322,0.1312566408313548,2.53125,0.5070073486774164,-0.6000000238418579,0.0,0.0,0.0,0.1514430227689445,0.02390296804786521,0.076,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.819774389266968,1.9864307357672464,0.0015624999650754035,0.004478893052328246,0.606891518458724,0.1304502055003735,2.53125,0.5070073486774164,-0.6000000238418579,0.0,0.0,0.0,0.1506324028596282,0.02384138983714748,0.078,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.93330442905426,1.9931984729451089,0.0018749999580904841,0.005350610336984656,0.6090120039880276,0.12985751713683596,2.53125,0.5070073486774164,-0.6000000238418579,0.0,0.0,0.0,0.15115979220718145,0.023226308543395694,0.079,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.90910506248474,1.997273068111909,0.002812499937135726,0.005811209837949301,0.6118528507649899,0.13019777320359296,2.5625,0.5040161287741853,-0.6000000238418579,0.0,0.0,0.0,0.15129453549161553,0.023381564414709254,0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.96450686454773,2.0009384648226933,0.0015624999650754035,0.004478893052328246,0.6135875629261136,0.1273150388839305,2.5625,0.5040161287741853,-0.6000000238418579,0.0,0.0,0.0,0.1509565708693117,0.024355152579339002,0.082,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.89318412542343,2.007730526801912,0.0018749999580904841,0.005350610336984656,0.6044738413766026,0.13097988027564345,2.5625,0.5040161287741853,-0.6000000238418579,0.0,0.0,0.0,0.15058450982905924,0.02347707631066023,0.084,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.933658003807068,1.9517728748560088,0.002812499937135726,0.005226714758417806,0.6044865194708109,0.13060481739556506,2.5625,0.5040161287741853,-0.6000000238418579,0.0,0.0,0.0,0.15026567596942186,0.023664335711114117,0.085,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
32,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799655616283417,1.9989474104734566,0.0015624999650754035,0.004478893052328246,0.601032012142241,0.13210925259976647,2.5625,0.5040161287741853,-0.6000000238418579,0.0,0.0,0.0,0.1506556400563568,0.023745585351863958,0.087,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,none,0.0,0,0.1,0.6,0.02,4000000
