condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,0,1.0,1,16,1.0,0.1915367,0.1915367,1.0384048,0.09153668,0.09153668,0.0,0.0,0.0,0.0,-27.009108,26.0,2.2845361,0.76151204,0.14,0.0,100,0.1360506,-0.0005367753,53.558342,1.6093556,26.762543,1.0,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,1,0.0,1,16,0.1915367,0.28858033,0.28858033,1.0130329,0.097043626,0.097043626,0.0,0.0,0.0,0.0,-27.20836,26.000002,2.2287169,0.7429056,0.18400002,0.0,125,0.14540449,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,2,0.0,1,16,0.28858033,0.3828365,0.3828365,1.0256903,0.094256155,0.094256155,0.0,0.0,0.0,0.0,-27.97767,26.000002,2.2565637,0.7521879,0.17600001,0.0,125,0.1601904,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,3,0.0,1,16,0.3828365,0.47853494,0.47853494,1.0190952,0.09569844,0.09569844,0.0,0.0,0.0,0.0,-27.111416,26.000002,2.2420542,0.7473514,0.14400001,0.0,125,0.13702832,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,4,0.0,1,16,0.47853494,0.5713346,0.5713346,1.0324534,0.092799686,0.092799686,0.0,0.0,0.0,0.0,-26.730387,26.000002,2.271443,0.75714767,0.104,0.0,125,0.14613195,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,5,0.0,1,16,0.5713346,0.6634088,0.6634088,1.035862,0.09207421,0.09207421,0.0,0.0,0.0,0.0,-27.58127,26.000002,2.2789419,0.7596473,0.192,0.0,125,0.16662627,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,6,0.0,1,16,0.6634088,0.75555235,0.75555235,1.0355352,0.09214351,0.09214351,0.0,0.0,0.0,0.0,-27.202803,26.000002,2.278223,0.7594077,0.16000001,0.0,125,0.15380596,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,7,0.0,1,16,0.75555235,0.8468222,0.8468222,1.0396727,0.09126983,0.09126983,0.0,0.0,0.0,0.0,-26.882572,26.000002,2.2873256,0.7624419,0.18400002,0.0,125,0.15167265,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,8,0.0,1,16,0.8468222,0.93197465,0.93197465,1.069803,0.085152425,0.085152425,0.0,0.0,0.0,0.0,-26.897873,26.000002,2.3536136,0.7845379,0.136,0.0,125,0.16542348,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,9,1.0,2,32,0.93197465,0.13024175,0.13024175,1.007592,0.09826708,0.09826708,0.0,0.0,0.0,0.0,-26.411423,26.000002,2.2167466,0.73891556,0.16000001,0.0,125,0.15798897,-0.000113775415,46.128757,1.6090709,23.048174,1.0,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,10,0.0,2,32,0.13024175,0.22096986,0.22096986,1.0422581,0.09072811,0.09072811,0.0,0.0,0.0,0.0,-27.425766,26.000002,2.2930136,0.7643379,0.128,0.0,125,0.15835586,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,11,0.0,2,32,0.22096986,0.31361437,0.31361437,1.0331804,0.092644505,0.092644505,0.0,0.0,0.0,0.0,-26.623657,26.000002,2.2730422,0.7576808,0.128,0.0,125,0.158871,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,12,0.0,2,32,0.31361437,0.4086142,0.4086142,1.0222772,0.09499981,0.09499981,0.0,0.0,0.0,0.0,-27.530516,26.000002,2.249055,0.749685,0.15200001,0.0,125,0.16295539,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,13,0.0,2,32,0.4086142,0.51076007,0.51076007,0.9907791,0.10214588,0.10214588,0.0,0.0,0.0,0.0,-26.494055,26.0,2.1797576,0.72658587,0.099999994,0.0,100,0.15494639,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,14,0.0,2,32,0.51076007,0.59921426,0.59921426,1.0532817,0.088454165,0.088454165,0.0,0.0,0.0,0.0,-28.573997,26.000002,2.317266,0.772422,0.104,0.0,125,0.15273781,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,15,0.0,2,32,0.59921426,0.7055661,0.7055661,0.97325486,0.106351875,0.106351875,0.0,0.0,0.0,0.0,-26.075258,26.000002,2.1412034,0.7137345,0.2,0.0,125,0.14041717,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,16,0.0,2,32,0.7055661,0.79773676,0.79773676,1.0354074,0.092170626,0.092170626,0.0,0.0,0.0,0.0,-27.387453,26.000002,2.2779417,0.75931394,0.14400001,0.0,125,0.16118146,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,17,0.0,2,32,0.79773676,0.8927138,0.8927138,1.0223815,0.094977,0.094977,0.0,0.0,0.0,0.0,-26.826899,26.000002,2.2492843,0.74976146,0.16800001,0.0,125,0.14653035,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,18,0.0,2,32,0.8927138,0.9828282,0.9828282,1.0452058,0.0901144,0.0901144,0.0,0.0,0.0,0.0,-27.619144,26.000002,2.2994988,0.76649964,0.104,0.0,125,0.14206383,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,19,1.0,3,48,0.9828282,0.17565167,0.17565167,1.0323423,0.09282344,0.09282344,0.0,0.0,0.0,0.0,-26.385145,26.000002,2.2711985,0.7570662,0.128,0.0,125,0.12623663,-0.00029586628,43.847282,1.6089636,21.907255,1.0,-23.13585,0.02,0.5453196,1
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,20,0.0,3,48,0.17565167,0.2731691,0.2731691,1.0109178,0.097517416,0.097517416,0.0,0.0,0.0,0.0,-27.042704,26.000002,2.2240636,0.7413546,0.112,0.0,125,0.13827646,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,21,0.0,3,48,0.2731691,0.37007073,0.37007073,1.0136689,0.09690162,0.09690162,0.0,0.0,0.0,0.0,-27.368183,26.000002,2.2301161,0.7433721,0.18400002,0.0,125,0.15151592,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,22,0.0,3,48,0.37007073,0.477661,0.477661,0.9682269,0.10759028,0.10759028,0.0,0.0,0.0,0.0,-25.548723,26.000002,2.1301417,0.71004725,0.15200001,0.0,125,0.12964097,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,23,0.0,3,48,0.477661,0.57955676,0.57955676,0.99184394,0.10189574,0.10189574,0.0,0.0,0.0,0.0,-27.119068,26.000002,2.1821003,0.7273668,0.2,0.0,125,0.14545639,,,,,,,,,0
anchor_enabled_full__base__t1m__a1p00__c0p90,reproduce_baseline,base,full,1.0,0.9,40,24,0.0,3,48,0.57955676,0.67698634,0.67698634,1.011309,0.0974296,0.0974296,0.0,0.0,0.0,0.0,-27.00472,26.000002,2.2249243,0.74164146,0.16000001,0.0,125,0.16127966,,,,,,,,,0
