seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.2988695906070287,-0.3,0.0,0.0,0.030512381063897764,0.0,-27.15520047923323,-27.305449,2.0,2.0,0.084,borrow
31,313,0.0,0,0.0,0,0,0,-0.29841340127795524,-0.3,0.0,0.0,0.029189513309904155,0.0,-27.126944658146968,-28.137232,2.0,2.0,0.084,borrow
32,313,0.019169329073482427,1,6.0,4,1,0,-0.03680574359373802,0.0032001638,0.0,0.0,0.14556821166134185,0.15210201,-24.829757706070286,-24.151293,15.223642172523961,18.0,0.084,borrow
33,313,0.019169329073482427,1,6.0,4,1,0,-0.017146143206773167,0.23559752,0.0,0.0,0.16414310658146963,0.18943624,-24.088951833865817,-23.129427,18.079872204472842,21.0,0.084,borrow
34,313,0.0,0,0.0,0,0,0,-0.280343687028754,-0.29090214,0.0,0.0,0.05471284857827476,0.100819245,-26.951347169329072,-26.167707,3.0,3.0,0.084,borrow
35,313,0.006389776357827476,1,2.0,2,0,1,-0.07890516791629393,-0.02939905,0.0,0.0,0.08119101844089456,0.11226011,-26.693317479233226,-26.79994,3.6996805111821085,5.0,0.084,borrow
36,313,0.0,0,0.0,0,0,0,-0.29897332348242805,-0.3,0.0,0.0,0.027660857801916933,0.0,-27.185618463258784,-29.064949,2.0,2.0,0.084,borrow
37,313,0.01597444089456869,1,5.0,4,1,0,-0.024319670416325878,-0.21671017,0.0,0.0,0.12499992914696484,0.13261235,-25.695965242811504,-25.264658,7.2300319488817895,10.0,0.084,borrow
38,313,0.0,0,0.0,0,0,0,-0.2993183798083067,-0.3,0.0,0.0,0.02197250208626198,0.0,-27.284598338658142,-27.9971,2.0,2.0,0.084,borrow
39,313,0.0,0,0.0,0,0,0,-0.29322936568690094,-0.3,0.0,0.0,0.05549915330670927,0.0,-26.786905217252393,-26.541622,3.0,3.0,0.084,borrow
40,313,0.0,0,0.0,0,0,0,-0.2986113426517572,-0.29771972,0.0,0.0,0.03422096050159744,0.0,-27.13882673162939,-27.863241,2.0,2.0,0.084,borrow
41,313,0.0,0,0.0,0,0,0,-0.2979043289456869,-0.29397634,0.0,0.0,0.039478832936102236,0.0,-27.105253361022363,-27.90858,2.0,2.0,0.084,borrow
