condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full_anchor_compat,above_R_THRESH_FULL_anchor
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,40,11.275828768000792,none,0.0,0.0,0.0,4000000,100.0,-23.73766326904297,26.0,0.019999999552965164,0.009999999776482582,0.5050748586654663,0.5035523176193237,0.38999998569488525,0.429999977350235,0.739316999912262,0.7346031069755554,4.0,104.0,4.0,4.0,0.012000000104308128,15.0,0.556399941444397,0.0,0.0,0.0,0.29968851804733276,-25.547243118286133,1.4206511595529643,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,41,11.56106077700133,none,0.0,0.0,0.0,4000000,100.0,-23.74724006652832,26.0,0.0,0.0,0.4791828989982605,0.4786338210105896,0.38999998569488525,0.38999998569488525,0.6878860592842102,0.684806227684021,4.0,104.0,4.0,4.0,0.012799999676644802,16.0,0.30910396575927734,0.0,0.0,0.0,0.34291142225265503,-25.467252731323242,1.4167847957779087,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,42,11.149765514999672,none,0.0,0.0,0.0,4000000,100.0,-22.794092178344727,26.0,0.009999999776482582,0.019999999552965164,0.4935551881790161,0.4924628734588623,0.3999999761581421,0.44999998807907104,0.6927026510238647,0.6829978227615356,4.0,104.0,4.0,4.0,0.012000000104308128,15.0,0.9279131889343262,0.0,0.0,0.0,0.2760370373725891,-25.6870059967041,1.8015915615866909,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,43,11.44688150300135,none,0.0,0.0,0.0,4000000,100.0,-23.28390884399414,26.0,0.0,0.0,0.48687586188316345,0.48925507068634033,0.4399999976158142,0.41999998688697815,0.714527428150177,0.7261176705360413,4.0,104.0,4.0,4.0,0.012000000104308128,15.0,0.6291967630386353,0.0,0.0,0.0,0.2779240608215332,-24.211524963378906,1.6038418007316502,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,44,11.227812305000043,none,0.0,0.0,0.0,4000000,100.0,-24.84680938720703,26.0,0.0,0.0,0.5055745840072632,0.5127546191215515,0.429999977350235,0.3999999761581421,0.7540329694747925,0.7626363039016724,4.0,104.0,4.0,4.0,0.012000000104308128,15.0,0.40035656094551086,0.0,0.0,0.0,0.26277899742126465,-24.343338012695312,0.9728644773063709,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,45,11.357615933000488,none,0.0,0.0,0.0,4000000,100.0,-23.380199432373047,26.0,0.0,0.0,0.4846571385860443,0.4880475699901581,0.3700000047683716,0.3799999952316284,0.6913397908210754,0.6888374090194702,4.0,104.0,4.0,4.0,0.012000000104308128,15.0,0.8632646203041077,0.0,0.0,0.0,0.27314385771751404,-24.409399032592773,1.5649671724066336,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,46,11.193942851999964,none,0.0,0.0,0.0,4000000,100.0,-24.454105377197266,26.0,0.0,0.0,0.5255632400512695,0.5265434384346008,0.3700000047683716,0.29999998211860657,0.7530779838562012,0.7568174600601196,4.0,104.0,4.0,4.0,0.012000000104308128,15.0,0.5123230814933777,0.0,0.0,0.0,0.2977633774280548,-25.365985870361328,1.131407723202846,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,47,11.467547116999413,none,0.0,0.0,0.0,4000000,100.0,-23.36814308166504,26.0,0.009999999776482582,0.019999999552965164,0.46431732177734375,0.4742116332054138,0.47999998927116394,0.5099999904632568,0.704397976398468,0.7060316205024719,4.0,104.0,4.0,4.0,0.012000000104308128,15.0,0.5050297975540161,0.0,0.0,0.0,0.2957080006599426,-25.9810733795166,1.5698345863524865,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,48,11.568431491999945,none,0.0,0.0,0.0,4000000,100.0,-23.765851974487305,26.0,0.0,0.009999999776482582,0.4833295941352844,0.48641881346702576,0.3999999761581421,0.4399999976158142,0.6951626539230347,0.7008601427078247,4.0,104.0,4.0,4.0,0.012000000104308128,15.0,0.10518259555101395,0.0,0.0,0.0,0.2823330760002136,-25.63243865966797,1.409270759188187,1.0
anchor_edge_full_probe__base__t4m__a0p10__c1p00,baseline_4m,base,long4m,0.1,1.0,49,11.284060279000187,none,0.0,0.0,0.0,4000000,100.0,-22.68083953857422,26.0,0.0,0.0,0.5094454288482666,0.511433482170105,0.3400000035762787,0.3700000047683716,0.7451082468032837,0.7474638819694519,4.0,104.0,4.0,4.0,0.01119999960064888,14.0,0.6247557997703552,0.0,0.0,0.0,0.24612724781036377,-26.013168334960938,1.8473141431185527,1.0
