seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.012779552715654952,1,4.0,4,1,0,0.29853266358466457,0.2749891,0.0,0.0,0.14197859503194887,0.16031897,-24.983198405750798,-24.428162,12.849840255591054,15.0,0.054,support
31,313,0.012779552715654952,1,4.0,4,1,0,0.2871638529670926,0.20693825,0.0,0.0,0.12075388511501597,0.11773607,-25.88055780511182,-26.590929,8.07667731629393,10.0,0.054,support
32,313,0.012779552715654952,1,4.0,4,1,0,0.3107087327731629,0.5283215,0.0,0.0,0.15562661603833863,0.17381103,-24.450731412140577,-23.378239,14.057507987220447,16.0,0.054,support
33,313,0.012779552715654952,1,4.0,4,1,0,0.29430042995207667,0.29336274,0.0,0.0,0.1292946475910543,0.1533689,-25.4948989201278,-24.472204,11.08626198083067,13.0,0.054,support
34,313,0.012779552715654952,1,4.0,4,1,0,0.3003239299680511,0.11972213,0.0,0.0,0.13546610947923324,0.14342406,-25.265341623003195,-24.315334,12.702875399361023,15.0,0.054,support
35,313,0.009584664536741214,1,3.0,3,1,0,0.29239779986741216,0.37181884,0.0,0.0,0.11793011522683705,0.12537387,-26.00073838658147,-26.221037,10.40255591054313,12.0,0.054,support
36,313,0.009584664536741214,1,3.0,3,1,0,0.30572636722364216,0.45335346,0.0,0.0,0.11499113892332267,0.10213692,-26.149945693290736,-27.396803,9.549520766773163,11.0,0.054,support
37,313,0.012779552715654952,1,4.0,4,1,0,0.2980116725798722,0.12688448,0.0,0.0,0.1371903203226837,0.1303389,-25.184003115015972,-25.435259,13.686900958466454,16.0,0.054,support
38,313,0.012779552715654952,1,4.0,4,1,0,0.290289407957508,0.33235103,0.0,0.0,0.1294836434536741,0.14304017,-25.556484035143768,-25.373278,11.146964856230031,13.0,0.054,support
39,313,0.01597444089456869,1,5.0,4,1,0,0.301117360985623,0.036949813,0.0,0.0,0.14269966907028755,0.1379945,-24.876536884984027,-24.47648,12.447284345047922,15.0,0.054,support
40,313,0.009584664536741214,1,3.0,3,1,0,0.2830275279744409,0.44213387,0.0,0.0,0.1286030347316294,0.12934516,-25.61392874440894,-25.893414,10.380191693290735,12.0,0.054,support
41,313,0.012779552715654952,1,4.0,4,1,0,0.3039157509683706,0.09881241,0.0,0.0,0.12085530617252395,0.11749771,-25.902865907348243,-26.292196,10.86261980830671,13.0,0.054,support
42,313,0.012779552715654952,1,4.0,4,1,0,0.2923663008594249,0.44957703,0.0,0.0,0.1338978031118211,0.13325179,-25.348822507987222,-25.744778,12.322683706070288,14.0,0.054,support
43,313,0.012779552715654952,1,4.0,4,1,0,0.30209093187188496,0.08944721,0.0,0.0,0.13310128501277954,0.14909251,-25.399027207667732,-24.452827,11.670926517571885,14.0,0.054,support
44,313,0.009584664536741214,1,3.0,3,1,0,0.2823587044376997,0.4144352,0.0,0.0,0.12693891450479233,0.13668022,-25.67650587859425,-24.459368,10.34185303514377,12.0,0.054,support
45,313,0.012779552715654952,1,4.0,4,1,0,0.29618351961022366,0.3080465,0.0,0.0,0.14530707678913737,0.16264132,-24.92210982428115,-24.065365,13.884984025559106,16.0,0.054,support
46,313,0.009584664536741214,1,3.0,3,1,0,0.2854587684,0.46557167,0.0,0.0,0.12940714955271565,0.13371065,-25.494003396166136,-25.393211,12.396166134185304,14.0,0.054,support
47,313,0.012779552715654952,1,4.0,4,1,0,0.28173315444728436,0.3707297,0.0,0.0,0.12574301852396166,0.12348546,-25.704123814696487,-26.456203,10.297124600638977,12.0,0.054,support
48,313,0.012779552715654952,1,4.0,4,1,0,0.2960960067028754,0.32683685,0.0,0.0,0.13135808306070287,0.13020614,-25.470699341853035,-25.194366,12.121405750798722,14.0,0.054,support
49,313,0.012779552715654952,1,4.0,4,1,0,0.30230251939297126,0.51622593,0.0,0.0,0.13963688791373802,0.13479568,-25.09581423322684,-24.738314,12.31629392971246,14.0,0.054,support
50,313,0.012779552715654952,1,4.0,4,1,0,0.2996641238690096,0.34323677,0.0,0.0,0.1364286612460064,0.15462086,-25.23203776038339,-24.896034,13.070287539936102,15.0,0.054,support
51,313,0.012779552715654952,1,4.0,4,1,0,0.2973488326054313,0.33560726,0.0,0.0,0.14218983863897763,0.1367645,-25.038740303514377,-25.794216,12.971246006389777,15.0,0.054,support
52,313,0.012779552715654952,1,4.0,4,1,0,0.29006746368690095,0.27777845,0.0,0.0,0.12547622337380193,0.14323182,-25.743461028753995,-25.40447,12.124600638977636,14.0,0.054,support
53,313,0.009584664536741214,1,3.0,3,1,0,0.3070299189392971,0.5840781,0.0,0.0,0.13253925954952075,0.12495846,-25.412774744408946,-26.16856,13.536741214057509,15.0,0.054,support
54,313,0.012779552715654952,1,4.0,4,1,0,0.29573254186581466,0.28999415,0.0,0.0,0.12881807488178915,0.14908634,-25.55994701277955,-24.77904,12.099041533546325,14.0,0.054,support
55,313,0.012779552715654952,1,4.0,4,1,0,0.2996636318498403,0.28566614,0.0,0.0,0.13420584057188498,0.12839225,-25.355643661341855,-25.868298,11.003194888178914,13.0,0.054,support
56,313,0.012779552715654952,1,4.0,4,1,0,0.29935580432428116,0.42476612,0.0,0.0,0.13958054571246006,0.13199745,-25.115079099041534,-25.64987,13.169329073482428,15.0,0.054,support
57,313,0.012779552715654952,1,4.0,4,1,0,0.30037986484984025,0.20890906,0.0,0.0,0.12657519200958464,0.12989551,-25.62328646645367,-25.343826,12.99041533546326,15.0,0.054,support
58,313,0.009584664536741214,1,3.0,3,1,0,0.2918078572364218,0.51415485,0.0,0.0,0.13230886501916933,0.1428137,-25.37445167731629,-25.045166,12.421725239616613,14.0,0.054,support
59,313,0.012779552715654952,1,4.0,4,1,0,0.28668891580095845,0.4253138,0.0,0.0,0.12959729296485623,0.13392583,-25.53838158146965,-25.292267,12.34185303514377,14.0,0.054,support
60,313,0.0,0,0.0,0,0,0,0.3576415438658147,0.41336834,0.0,0.0,0.006273398709265176,0.0,-27.499117738019166,-26.924099,3.0,3.0,0.054,support
61,313,0.012779552715654952,1,4.0,4,1,0,0.3038716376677316,0.04688691,0.0,0.0,0.13397576452396165,0.1471122,-25.326677201277956,-24.656647,12.584664536741213,15.0,0.054,support
