seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.05428638441987179,0.10027079435576923,0.0050486337510480764,0.011999999999999999,-0.006951366248951922,0.22104990281149284,1.0,1.0,0.6,0.0,0.5128205128205128,312
31,0.029283069442307692,0.09629339496153846,0.0027233254581346153,0.011999999999999999,-0.009276674541865383,0.4097931066837754,1.0,1.0,0.6,0.0,0.27884615384615385,312
32,0.08938820843910256,0.10665335736217949,0.008313103384836538,0.011999999999999999,-0.0036868966151634604,0.13424589450380617,1.0,1.0,0.6,0.0,0.8205128205128205,312
33,0.09207066404807691,0.10698305291987179,0.008562571756471153,0.011999999999999999,-0.0034374282435288457,0.13033467417736783,1.0,1.0,0.6,0.0,0.8461538461538461,312
34,0.0783820053974359,0.10444381342948716,0.0072895265019615385,0.011999978423076922,-0.004710451921115384,0.15309608834618407,0.9903846153846154,1.0,0.5999989213461537,0.0,0.7275641025641025,312
35,0.08477060014423077,0.10549298379487179,0.007883665813413461,0.011999999182692307,-0.004116333369278845,0.1415585021490377,0.9967948717948718,1.0,0.5999999591987178,0.0,0.782051282051282,312
36,0.027428173467948718,0.09554043376923078,0.002550820132519231,0.011999999999999999,-0.009449179867480768,0.43750634777130304,1.0,1.0,0.6,0.0,0.26282051282051283,312
37,0.06939836060897436,0.10245257733333335,0.006454047536634615,0.011999999999999999,-0.005545952463365383,0.17291474747673216,1.0,1.0,0.6,0.0,0.6506410256410257,312
38,0.022042926772435897,0.09452055481089744,0.0020499921898365385,0.011999999999999999,-0.009950007810163461,0.5443923179478001,1.0,1.0,0.6,0.0,0.21153846153846154,312
39,0.05641775315384615,0.10048338152884617,0.005246851043307692,0.011999999999999999,-0.006753148956692307,0.2126990057061839,1.0,1.0,0.6,0.0,0.532051282051282,312
40,0.03433064306730769,0.09704184150641025,0.003192749805259615,0.011999999999999999,-0.008807250194740383,0.3495419522574377,1.0,1.0,0.6,0.0,0.3269230769230769,312
41,0.039605367657051284,0.09807996821474359,0.0036832991921057693,0.011999999999999999,-0.008316700807894229,0.3029892337803746,1.0,1.0,0.6,0.0,0.375,312
42,0.07922248581089744,0.1047487495705128,0.007367691180413462,0.011999999999999999,-0.004632308819586537,0.15147214679231058,1.0,1.0,0.6,0.0,0.7339743589743589,312
43,0.02380425959294872,0.09454139725,0.002213796142144231,0.011999999999999999,-0.009786203857855768,0.5041114575794086,1.0,1.0,0.6,0.0,0.22756410256410256,312
44,0.08618754617307693,0.10659538995833333,0.008015441794096155,0.011999996012820511,-0.003984554218724356,0.13923120619680715,0.9967948717948718,1.0,0.5999998006410256,0.0,0.7884615384615384,312
45,0.06798047989102564,0.10238546342628205,0.0063221846298653845,0.011999999999999999,-0.005677815370134614,0.17652126050354883,1.0,1.0,0.6,0.0,0.6378205128205128,312
46,0.05990826585897436,0.1010896674775641,0.0055714687248846154,0.011999999999999999,-0.006428531275115383,0.20030624869443417,1.0,1.0,0.6,0.0,0.5641025641025641,312
47,0.055251082682692305,0.10064291687820513,0.005138350689490385,0.011999999999999999,-0.006861649310509614,0.21719031405983763,1.0,1.0,0.6,0.0,0.5192307692307693,312
48,0.027170821679487183,0.09548044042948718,0.002526886416192308,0.011999999999999999,-0.009473113583807691,0.44165024310102075,1.0,1.0,0.6,0.0,0.25961538461538464,312
49,0.0841391513974359,0.10525905292307691,0.00782494107996154,0.011999999999999999,-0.004175058920038459,0.14262088220164404,1.0,1.0,0.6,0.0,0.7788461538461539,312
50,0.06964544103525641,0.10337732594230771,0.006477026016278846,0.011999999999999999,-0.005522973983721153,0.17230129957717222,1.0,1.0,0.6,0.0,0.6474358974358975,312
51,0.026372059983974357,0.0947321815,0.002452601578509615,0.011999999999999999,-0.009547398421490383,0.45502702508989057,1.0,1.0,0.6,0.0,0.2532051282051282,312
52,0.06307266466346154,0.10234733829807692,0.005865757813701923,0.011999999999999999,-0.006134242186298076,0.1902567469446346,1.0,1.0,0.6,0.0,0.5865384615384616,312
53,0.09452237801923076,0.1075288079070513,0.00879058115578846,0.011999999999999999,-0.003209418844211538,0.12695406369863627,1.0,1.0,0.6,0.0,0.8653846153846154,312
54,0.04979074894871795,0.09934667970512821,0.004630539652230769,0.011999999999999999,-0.00736946034776923,0.24100862616787339,1.0,1.0,0.6,0.0,0.47115384615384615,312
55,0.07925852651282052,0.10502967531730768,0.007371042965692308,0.011999946663461537,-0.004628903697769229,0.1514025959279028,0.9935897435897436,1.0,0.5999973332371794,0.0,0.7307692307692307,312
56,0.06125604819551283,0.10078999320833333,0.005696812482182693,0.011999999999999999,-0.0063031875178173056,0.1958990230923684,1.0,1.0,0.6,0.0,0.5801282051282052,312
57,0.06888208291346154,0.10282441002564102,0.006406033710951923,0.01199998814102564,-0.005593954430073717,0.17421058762264138,0.9967948717948718,1.0,0.599999407051282,0.0,0.6442307692307693,312
58,0.07222811217307692,0.10403866045192309,0.006717214432096154,0.011999999999999999,-0.0052827855679038445,0.16614029688668794,1.0,1.0,0.6,0.0,0.6698717948717948,312
