condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
fragile_full,full,0.0,0.58,45,0,1.0,1,16,1.0,0.42000002,1.1148188,0.076768175,0.0,-28.406246,26.0,2.4526503,0.8175501,0.11,0.0,100,0.17504029,-0.00066519534,57.79919,1.6092948,28.882837,1.0
fragile_full,full,0.0,0.58,45,1,0.0,1,16,0.42000002,0.42000002,1.0114485,0.09739832,0.0,-27.318367,26.000002,2.2252312,0.74174374,0.15200001,0.0,125,0.15577617,,,,,
fragile_full,full,0.0,0.58,45,2,0.0,1,16,0.42000002,0.42000002,1.0308286,0.09314753,0.0,-27.380724,26.000002,2.2678683,0.7559561,0.2,0.0,125,0.15997653,,,,,
fragile_full,full,0.0,0.58,45,3,0.0,1,16,0.42000002,0.42000002,1.0908606,0.081122145,0.0,-28.30842,26.000002,2.3999412,0.7999804,0.14400001,0.0,125,0.17064367,,,,,
fragile_full,full,0.0,0.58,45,4,0.0,1,16,0.42000002,0.42000002,1.0313056,0.093045294,0.0,-27.570597,26.000002,2.2689176,0.7563059,0.14400001,0.0,125,0.15531443,,,,,
fragile_full,full,0.0,0.58,45,5,0.0,1,16,0.42000002,0.42000002,1.0539414,0.088319905,0.0,-27.867846,26.000002,2.3187172,0.77290577,0.15200001,0.0,125,0.17050484,,,,,
fragile_full,full,0.0,0.58,45,6,0.0,1,16,0.42000002,0.42000002,1.0215554,0.09515783,0.0,-27.536783,26.000002,2.2474668,0.74915564,0.15200001,0.0,125,0.1662928,,,,,
fragile_full,full,0.0,0.58,45,7,0.0,1,16,0.42000002,0.42000002,0.9963825,0.10083644,0.0,-26.652163,26.000002,2.1920853,0.7306951,0.136,0.0,125,0.15934306,,,,,
fragile_full,full,0.0,0.58,45,8,0.0,1,16,0.42000002,0.42000002,1.0440948,0.090345226,0.0,-27.86672,26.000002,2.2970545,0.76568484,0.17600001,0.0,125,0.17319062,,,,,
fragile_full,full,0.0,0.58,45,9,0.0,1,16,0.42000002,0.42000002,0.9867363,0.10310118,0.0,-26.26475,26.000002,2.1708632,0.7236211,0.14400001,0.0,125,0.15645862,,,,,
fragile_full,full,0.0,0.58,45,10,0.0,1,16,0.42000002,0.42000002,1.0933906,0.08065094,0.0,-28.234385,26.000002,2.4055073,0.8018358,0.15200001,0.0,125,0.1567954,,,,,
fragile_full,full,0.0,0.58,45,11,0.0,1,16,0.42000002,0.42000002,1.0078671,0.09820484,0.0,-26.00157,26.000002,2.217352,0.7391173,0.16000001,0.0,125,0.12569316,,,,,
fragile_full,full,0.0,0.58,45,12,0.0,1,16,0.42000002,0.42000002,1.0049804,0.09885975,0.0,-26.288977,26.000002,2.2110012,0.7370004,0.112,0.0,125,0.14328077,,,,,
fragile_full,full,0.0,0.58,45,13,0.0,1,16,0.42000002,0.42000002,1.0210304,0.09527295,0.0,-27.063776,26.0,2.246312,0.74877065,0.19,0.0,100,0.15374257,,,,,
fragile_full,full,0.0,0.58,45,14,0.0,1,16,0.42000002,0.42000002,1.041376,0.09091258,0.0,-27.35778,26.000002,2.2910728,0.76369095,0.16000001,0.0,125,0.16254291,,,,,
fragile_full,full,0.0,0.58,45,15,0.0,1,16,0.42000002,0.42000002,1.0897073,0.08133785,0.0,-28.286587,26.000002,2.397404,0.7991347,0.128,0.0,125,0.16981019,,,,,
