seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.030610177157051284,0.09644136066346154,0.002112102223836539,0.005990661367948717,-0.003878559144112178,0.19570815736258237,0.7083333333333334,1.0,0.2995330704166666,0.0,0.2916666666666667,312
31,0.029283069442307692,0.09629339496153846,0.002020531791519231,0.005987948335256409,-0.003967416543737178,0.20448499591388877,0.717948717948718,1.0,0.29939741865384617,0.0,0.27884615384615385,312
32,0.0697888153173077,0.10272316668269231,0.004815428256894232,0.005897558698397436,-0.0010821304415032044,0.08450578608596664,0.2467948717948718,1.0,0.29487398858974356,0.0,0.6538461538461539,312
33,0.12567482249999998,0.12567482249999998,0.008671562752499999,0.001902858090147436,0.006768704662352563,0.015141124151159525,0.0,0.5705128205128205,0.09581009937115385,0.01282051282051282,1.0,312
34,0.03988473627564103,0.09801576330769232,0.002752046803019231,0.005983962424999999,-0.0032319156219807682,0.15003139004468258,0.6121794871794872,1.0,0.29920211471153846,0.0,0.3782051282051282,312
35,0.05203852848076924,0.09958830544871795,0.0035906584651730776,0.005972376637820512,-0.0023817181726474347,0.11476836129268328,0.48717948717948717,1.0,0.2986152070192307,0.0,0.4935897435897436,312
36,0.027428173467948718,0.09554043376923078,0.0018925439692884618,0.005991396127243589,-0.004098852157955127,0.218439486473456,0.7371794871794872,1.0,0.2995727498397436,0.0,0.26282051282051283,312
37,0.037438293128205125,0.09743942379807692,0.0025832422258461538,0.00598734344326923,-0.0034041012174230766,0.15992565213285612,0.6442307692307693,1.0,0.29937191259615387,0.0,0.3557692307692308,312
38,0.022042926772435897,0.09452055481089744,0.0015209619472980771,0.005994098858974358,-0.00447313691167628,0.2719284476537762,0.7884615384615384,1.0,0.299704943974359,0.0,0.21153846153846154,312
39,0.035238486474358975,0.09670715247435897,0.0024314555667307694,0.005987277113782051,-0.0035558215470512813,0.16990732896938263,0.6602564102564102,1.0,0.2993638575320512,0.0,0.33653846153846156,312
40,0.03433064306730769,0.09704184150641025,0.0023688143716442305,0.005988404796153846,-0.0036195904245096156,0.17443322527961824,0.6730769230769231,1.0,0.29942024230769226,0.0,0.3269230769230769,312
41,0.039605367657051284,0.09807996821474359,0.0027327703683365386,0.005984385168910256,-0.003251614800573717,0.15110035641456301,0.6185897435897436,1.0,0.29921926060897436,0.0,0.375,312
