condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
enabled_full,full,1.0,0.9,36,0,1.0,1,16,1.0,0.17717782,1.1125076,0.0771778,0.0771778,-28.964453,26.0,2.4475656,0.8158552,0.12,0.0,100,0.19765435,-0.00054637645,59.49134,1.6093574,29.729033,1.0
enabled_full,full,1.0,0.9,36,1,0.0,1,16,0.17717782,0.2654793,1.054032,0.08830148,0.08830148,-28.086868,26.000002,2.3189166,0.7729722,0.120000005,0.0,125,0.16906148,,,,,
enabled_full,full,1.0,0.9,36,2,0.0,1,16,0.2654793,0.36645782,0.995771,0.10097853,0.10097853,-26.298689,26.000002,2.1907399,0.73024666,0.136,0.0,125,0.13840352,,,,,
enabled_full,full,1.0,0.9,36,3,0.0,1,16,0.36645782,0.45110404,1.0723923,0.084646225,0.084646225,-28.255875,26.000002,2.3593104,0.7864368,0.16800001,0.0,125,0.15502304,,,,,
enabled_full,full,1.0,0.9,36,4,0.0,1,16,0.45110404,0.546577,1.0201197,0.09547294,0.09547294,-27.499332,26.000002,2.244308,0.74810266,0.112,0.0,125,0.17634593,,,,,
enabled_full,full,1.0,0.9,36,5,0.0,1,16,0.546577,0.63160145,1.070456,0.085024476,0.085024476,-28.475716,26.000002,2.3550503,0.7850168,0.136,0.0,125,0.18459162,,,,,
enabled_full,full,1.0,0.9,36,6,0.0,1,16,0.63160145,0.7248404,1.0304028,0.09323892,0.09323892,-27.275698,26.000002,2.2669313,0.7556438,0.16800001,0.0,125,0.1636616,,,,,
enabled_full,full,1.0,0.9,36,7,0.0,1,16,0.7248404,0.8061435,1.089893,0.08130309,0.08130309,-28.634357,26.000002,2.3978124,0.7992708,0.120000005,0.0,125,0.19999121,,,,,
enabled_full,full,1.0,0.9,36,8,0.0,1,16,0.8061435,0.89701533,1.0415707,0.09087183,0.09087183,-27.214949,26.000002,2.2915013,0.76383376,0.14400001,0.0,125,0.1762519,,,,,
enabled_full,full,1.0,0.9,36,9,0.0,1,16,0.89701533,0.99299335,1.0178281,0.095978044,0.095978044,-26.62181,26.000002,2.2392666,0.74642223,0.14400001,0.0,125,0.17410639,,,,,
enabled_full,full,1.0,0.9,36,10,1.0,2,32,0.99299335,0.18166602,1.0522103,0.08867264,0.08867264,-27.838907,26.000002,2.314909,0.77163637,0.120000005,0.0,125,0.1639551,-0.00048284588,52.849133,1.608964,26.407993,1.0
