alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.041,30,21.666111869970337,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-21.662565231323242,26.0,0.0,0.4976542592048645,0.29999998211860657,4.0,104.0,0.30741479992866516,7.0,0.11332450807094574,0.11332450807094574,0.04100000113248825,0.0,-26.746828079223633,0.19139593839645386
0.041,31,10.831935450900346,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.087675094604492,26.0,0.0,0.5494533777236938,0.2800000011920929,4.0,104.0,0.461287260055542,3.0,0.0,0.09289514273405075,0.04100000113248825,0.0,-27.859188079833984,0.12062207609415054
0.041,32,10.84630695299711,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.684738159179688,26.0,0.0,0.47291839122772217,0.4099999964237213,4.0,104.0,0.15219061076641083,8.0,0.1408993899822235,0.1408993899822235,0.04100000113248825,0.0,-24.587961196899414,0.12148862332105637
0.041,33,10.83713302994147,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.011552810668945,26.0,0.0,0.49751588702201843,0.3700000047683716,4.0,104.0,0.3144090175628662,8.0,0.14283160865306854,0.14283160865306854,0.04100000113248825,0.0,-25.291622161865234,0.12536732852458954
0.041,34,10.864316619932652,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-25.045246124267578,26.0,0.0,0.6030755043029785,0.22999998927116394,4.0,104.0,0.2865827977657318,8.0,0.13117536902427673,0.13117536902427673,0.04100000113248825,0.0,-24.812246322631836,0.13000890612602234
0.041,35,10.835904122912325,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.656538009643555,26.0,0.0,0.5993508100509644,0.28999999165534973,4.0,104.0,0.006171170622110367,5.0,0.10943421721458435,0.10943421721458435,0.04100000113248825,0.0,-27.006826400756836,0.1476772278547287
0.041,36,10.848673596046865,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-31.30259132385254,26.0,0.0,1.0985018014907837,0.1599999964237213,4.0,104.0,0.4885713756084442,2.0,0.0,0.07077429443597794,0.04100000113248825,0.0,-29.183950424194336,0.17965219914913177
0.041,37,10.866341357002966,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-24.78896141052246,26.0,0.009999999776482582,0.560562789440155,0.3100000023841858,4.0,104.0,0.5530431270599365,8.0,0.11404247581958771,0.11404247581958771,0.04100000113248825,0.0,-26.043134689331055,0.17137411236763
0.041,38,10.858228500001132,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.264892578125,26.0,0.019999999552965164,0.5750222206115723,0.3799999952316284,4.0,104.0,0.03494136780500412,3.0,0.0,0.09022708982229233,0.04100000113248825,0.0,-27.96518898010254,0.2125137597322464
0.041,39,10.859886712045409,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,100.0,-23.19027328491211,26.0,0.0,0.5035886764526367,0.3499999940395355,4.0,104.0,0.460292786359787,5.0,0.10657565295696259,0.10657565295696259,0.04100000113248825,0.0,-26.229297637939453,0.13435578346252441
