seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.01597444089456869,1,5.0,4,1,0,0.29173524841214055,0.24745822,0.0,0.0,0.13522248712140575,0.14464776,-25.29316321086262,-25.47237,12.217252396166135,15.0,0.073,base
31,313,0.019169329073482427,1,6.0,4,1,0,0.3087210760223642,0.011504746,0.0,0.0,0.13411236398083068,0.13539776,-25.323925357827477,-25.769941,10.808306709265176,14.0,0.073,base
32,313,0.01597444089456869,1,5.0,4,1,0,0.30378536765814695,0.52657765,0.0,0.0,0.1453041145686901,0.16141646,-24.82552568370607,-23.841215,15.527156549520766,18.0,0.073,base
33,313,0.019169329073482427,1,6.0,4,1,0,0.2984914144664537,0.5417661,0.0,0.0,0.15050551400958465,0.1601109,-24.63383763258786,-24.239044,15.399361022364218,18.0,0.073,base
34,313,0.006389776357827476,1,2.0,2,0,1,0.27247252947603834,0.24607314,0.0,0.0,0.039389778840255595,0.0,-27.069140709265174,-26.307219,5.169329073482428,6.0,0.073,base
35,313,0.01597444089456869,1,5.0,4,1,0,0.30918511299361023,0.48713666,0.0,0.0,0.13539116207667728,0.1488406,-25.26857821086262,-25.265097,13.603833865814696,16.0,0.073,base
36,313,0.01597444089456869,1,5.0,4,1,0,0.307293046873802,0.13861443,0.0,0.0,0.11536243494888178,0.114009686,-25.99611312140575,-26.739752,6.284345047923322,9.0,0.073,base
37,313,0.019169329073482427,1,6.0,4,1,0,0.3099242048578275,0.058636338,0.0,0.0,0.13859062491054314,0.13491952,-25.153288140575082,-24.866213,13.78594249201278,17.0,0.073,base
38,313,0.01597444089456869,1,5.0,4,1,0,0.2957770609284345,0.04058482,0.0,0.0,0.10422043069648562,0.10790181,-26.437249105431313,-26.987984,6.498402555910543,9.0,0.073,base
39,313,0.01597444089456869,1,5.0,4,1,0,0.30510094945527155,0.4653632,0.0,0.0,0.13061810461022363,0.13421111,-25.410992341853035,-24.70424,10.664536741214057,13.0,0.073,base
40,313,0.012779552715654952,1,4.0,4,1,0,0.3181794998753994,0.5663092,0.0,0.0,0.11252535678594248,0.123530306,-26.16887849520767,-26.321749,7.111821086261981,9.0,0.073,base
41,313,0.019169329073482427,1,6.0,4,1,0,0.28823134407667733,0.20851429,0.0,0.0,0.13647602601277956,0.12683932,-25.237261677316294,-25.764587,13.156549520766774,16.0,0.073,base
42,313,0.01597444089456869,1,5.0,4,1,0,0.29909439631309903,0.4264301,0.0,0.0,0.13957637722683708,0.1424233,-25.08429289776358,-25.517855,13.431309904153355,16.0,0.073,base
43,313,0.01597444089456869,1,5.0,4,1,0,0.2990787040702876,0.36160597,0.0,0.0,0.13304857585303514,0.14287171,-25.345970571884983,-24.474075,11.466453674121405,14.0,0.073,base
44,313,0.019169329073482427,1,6.0,4,1,0,0.3060724798722045,0.085151404,0.0,0.0,0.1400230467252396,0.149523,-25.10258707348243,-24.238691,15.830670926517572,19.0,0.073,base
45,313,0.019169329073482427,1,6.0,4,1,0,0.29994638395527157,0.3646434,0.0,0.0,0.1520405789456869,0.16342133,-24.631602638977636,-24.09523,15.038338658146964,18.0,0.073,base
46,313,0.019169329073482427,1,6.0,4,1,0,0.3018129215942492,0.10477771,0.0,0.0,0.13468622753035142,0.13651223,-25.330857214057506,-25.394642,10.961661341853036,14.0,0.073,base
47,313,0.01597444089456869,1,5.0,4,1,0,0.3031527896421725,0.37402323,0.0,0.0,0.13189839863258787,0.14261416,-25.420758738019167,-25.618256,9.428115015974441,12.0,0.073,base
48,313,0.019169329073482427,1,6.0,4,1,0,0.30184340098402557,0.011605487,0.0,0.0,0.1296240479680511,0.13012491,-25.55624856230032,-25.375378,10.89776357827476,14.0,0.073,base
49,313,0.01597444089456869,1,5.0,4,1,0,0.2913299769840256,0.33482754,0.0,0.0,0.1393148620798722,0.1368159,-25.133773325878593,-24.784267,12.319488817891374,15.0,0.073,base
50,313,0.019169329073482427,1,6.0,4,1,0,0.2966118561469649,0.41296372,0.0,0.0,0.14685485784345048,0.15305158,-24.823622881789138,-24.723238,15.274760383386582,18.0,0.073,base
51,313,0.01597444089456869,1,5.0,4,1,0,0.30177892693929714,0.36979496,0.0,0.0,0.12893123791054314,0.13382952,-25.52866244408946,-25.85315,11.543130990415335,14.0,0.073,base
52,313,0.01597444089456869,1,5.0,4,1,0,0.29933347802715654,0.46350902,0.0,0.0,0.14198173527156546,0.15693071,-25.028998891373803,-24.871275,14.456869009584665,17.0,0.073,base
53,313,0.019169329073482427,1,6.0,4,1,0,0.2961525478626198,0.19309683,0.0,0.0,0.15816044479233227,0.14305234,-24.345330833865813,-25.283056,17.706070287539937,21.0,0.073,base
54,313,0.006389776357827476,1,2.0,2,0,1,0.30749647350127796,0.17689084,0.0,0.0,0.03670698494249201,0.1071963,-27.15795638658147,-26.668165,3.9680511182108624,5.0,0.073,base
55,313,0.012779552715654952,1,4.0,4,1,0,0.31863215555431307,0.10707826,0.0,0.0,0.09367972149201279,0.10398769,-26.44984738658147,-26.81965,9.680511182108626,12.0,0.073,base
56,313,0.01597444089456869,1,5.0,4,1,0,0.29801649094728433,0.3637138,0.0,0.0,0.1347830451884984,0.12752818,-25.270430373801915,-25.748255,13.45367412140575,16.0,0.073,base
57,313,0.019169329073482427,1,6.0,4,1,0,0.30137599084664535,0.3838007,0.0,0.0,0.1513279017571885,0.15714304,-24.625346303514377,-24.14104,16.13738019169329,19.0,0.073,base
58,313,0.019169329073482427,1,6.0,4,1,0,0.3083230692651757,0.0705347,0.0,0.0,0.14240745620127795,0.14486375,-24.96167151118211,-24.8629,14.750798722044728,18.0,0.073,base
59,313,0.019169329073482427,1,6.0,4,1,0,0.3055181514440895,0.13878831,0.0,0.0,0.14651491361022365,0.15283681,-24.813857795527156,-24.468779,14.808306709265176,18.0,0.073,base
60,313,0.006389776357827476,1,2.0,2,0,1,0.3506476494153355,0.0883585,0.0,0.0,0.03942698948242812,0.10514706,-27.068876300319488,-26.334274,3.702875399361022,5.0,0.073,base
