seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.009584664536741214,1,3.0,3,1,0,0.28688032501341854,0.09019095,0.0,0.0,0.11423374290415338,0.123732306,-26.116828846645365,-26.320433,10.073482428115016,12.0,0.051,support
31,313,0.009584664536741214,1,3.0,3,1,0,0.3051470427140575,0.17234947,0.0,0.0,0.09974505884345047,0.11446169,-26.40739603514377,-26.88911,7.3706070287539935,9.0,0.051,support
32,313,0.009584664536741214,1,3.0,3,1,0,0.30903371669808305,0.5321923,0.0,0.0,0.13205731897763578,0.13841365,-25.443980239616614,-24.660736,12.571884984025559,14.0,0.051,support
33,313,0.009584664536741214,1,3.0,3,1,0,0.2874602289776358,0.4742136,0.0,0.0,0.1370247536421725,0.15583839,-25.170811587859426,-24.38958,11.415335463258787,13.0,0.051,support
34,313,0.009584664536741214,1,3.0,3,1,0,0.3132323818370607,0.55311066,0.0,0.0,0.12444456301597442,0.13217452,-25.75948551118211,-24.759476,11.680511182108626,13.0,0.051,support
35,313,0.012779552715654952,1,4.0,4,1,0,0.2867634810543131,0.15511157,0.0,0.0,0.12024230863897765,0.12947309,-25.93895460702875,-26.022146,9.099041533546325,11.0,0.051,support
36,313,0.009584664536741214,1,3.0,3,1,0,0.29014750667571887,0.39823845,0.0,0.0,0.12864704823961662,0.11272338,-25.579772504792334,-26.82093,10.39297124600639,12.0,0.051,support
37,313,0.012779552715654952,1,4.0,4,1,0,0.2837926448482428,0.40326077,0.0,0.0,0.13485995436102236,0.13789397,-25.294993060702875,-25.259079,12.30670926517572,14.0,0.051,support
38,313,0.009584664536741214,1,3.0,3,1,0,0.2815890567444089,0.3339439,0.0,0.0,0.12719018333865814,0.13095537,-25.687167808306707,-25.925829,9.313099041533546,11.0,0.051,support
39,313,0.009584664536741214,1,3.0,3,1,0,0.3042574063769968,0.5044695,0.0,0.0,0.13093854325559107,0.13461758,-25.395703897763575,-24.750341,10.523961661341852,12.0,0.051,support
