seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.030512381063897764,0.0,-27.15520047923323,-27.305449,2.0,2.0,0.063,borrow
31,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.029189513309904155,0.0,-27.126944658146968,-28.137232,2.0,2.0,0.063,borrow
32,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.04777248409265176,0.0,-26.972306680511185,-26.217617,2.0,2.0,0.063,borrow
33,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.08433179058146964,0.11866918,-26.686314546325878,-26.257536,3.0,3.0,0.063,borrow
34,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.040092780581469645,0.0,-27.093088038338657,-26.269455,2.0,2.0,0.063,borrow
35,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.051872271201277964,0.10336237,-26.995511674121403,-27.529972,2.0,2.0,0.063,borrow
36,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.027660857801916933,0.0,-27.185618463258784,-29.064949,2.0,2.0,0.063,borrow
37,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03766494815335463,0.0,-27.087305766773163,-26.79452,2.0,2.0,0.063,borrow
38,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.02197250208626198,0.0,-27.284598338658142,-27.9971,2.0,2.0,0.063,borrow
39,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03512590345047923,0.0,-27.01934304472843,-26.622894,2.0,2.0,0.063,borrow
40,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03422096050159744,0.0,-27.13882673162939,-27.863241,2.0,2.0,0.063,borrow
41,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.039478832936102236,0.0,-27.105253361022363,-27.90858,2.0,2.0,0.063,borrow
42,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.04347648573801917,0.10062027,-27.07112007028754,-27.574707,2.0,2.0,0.063,borrow
43,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.024063602840255594,0.0,-27.256627690095847,-26.920671,2.0,2.0,0.063,borrow
44,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.08256026985303513,0.1175738,-26.676956731629396,-25.5779,3.0,3.0,0.063,borrow
45,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.08037333514376997,0.11190444,-26.733375274760384,-26.256153,3.0,3.0,0.063,borrow
46,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.04006871412140575,0.0,-27.092162437699677,-27.412218,2.0,2.0,0.063,borrow
47,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.04159476024920128,0.0,-27.065988821086258,-28.258837,2.0,2.0,0.063,borrow
48,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.02740657544408946,0.0,-27.208466591054314,-27.127518,2.0,2.0,0.063,borrow
49,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.07604680620766772,0.0,-26.762064782747608,-27.177563,3.0,3.0,0.063,borrow
50,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.07876889621086262,0.10996263,-26.735745923322682,-27.02274,3.0,3.0,0.063,borrow
51,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.026287804201277958,0.0,-27.280828693290733,-27.687765,2.0,2.0,0.063,borrow
52,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03824785749201278,0.0,-27.181218875399363,-27.456923,2.0,2.0,0.063,borrow
53,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.10339930757827476,0.101947255,-26.45322409584665,-27.473495,3.0,3.0,0.063,borrow
54,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.030334265907348244,0.0,-27.237305431309903,-27.077232,2.0,2.0,0.063,borrow
55,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.04882884732268371,0.0,-26.973138431309902,-27.371737,2.0,2.0,0.063,borrow
56,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.04284120304792332,0.0,-27.078750725239612,-27.732185,2.0,2.0,0.063,borrow
57,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.04655114063897764,0.1036884,-27.000437833865817,-26.992281,2.0,2.0,0.063,borrow
58,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.05460651678274761,0.0,-26.8904324600639,-27.101055,3.0,3.0,0.063,borrow
59,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.038711341028753996,0.0,-27.124405118210863,-27.214796,2.0,2.0,0.063,borrow
60,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.010555474469648564,0.0,-27.41212421086262,-26.850119,2.0,2.0,0.063,borrow
61,313,0.0,0,0.0,0,0,0,-0.6,-0.6,0.0,0.0,0.03559779490415336,0.0,-27.121959715654953,-26.835901,2.0,2.0,0.063,borrow
