seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.003194888178913738,1,1.0,1,0,1,0.32888155933865815,0.4763196,0.0,0.0,0.04098338605111821,0.0,-27.04655321086262,-27.49376,3.696485623003195,4.0,0.05
31,313,0.009584664536741214,1,3.0,3,1,0,0.28933992121076674,0.082858,0.0,0.0,0.1139703764600639,0.11165947,-26.151082322683706,-26.9016,6.099041533546326,8.0,0.05
32,313,0.009584664536741214,1,3.0,3,1,0,0.29734955341214053,0.2712483,0.0,0.0,0.11756259200000002,0.13090895,-26.01677431629393,-24.815573,7.332268370607029,9.0,0.05
33,313,0.012779552715654952,1,4.0,4,1,0,0.3023564509888179,0.011024004,0.0,0.0,0.11535586639297124,0.13328563,-26.140988670926518,-25.511639,6.92332268370607,9.0,0.05
34,313,0.009584664536741214,1,3.0,3,1,0,0.3114326011166134,0.5196549,0.0,0.0,0.1230566977571885,0.12587701,-25.8680427028754,-25.045465,7.674121405750799,9.0,0.05
35,313,0.012779552715654952,1,4.0,4,1,0,0.2854739793801917,0.1123309,0.0,0.0,0.11902028256549523,0.13075705,-26.00852790095847,-25.979212,8.070287539936102,10.0,0.05
36,313,0.003194888178913738,1,1.0,1,0,1,0.3179898392501598,0.50265867,0.0,0.0,0.058259277517571886,0.0,-26.89533042492013,-28.462778,3.4440894568690097,4.0,0.05
37,313,0.012779552715654952,1,4.0,4,1,0,0.2800494825079873,0.1873155,0.0,0.0,0.12320748903833867,0.12351837,-25.792124482428115,-25.810959,9.172523961661343,11.0,0.05
38,313,0.009584664536741214,1,3.0,3,1,0,0.27890503098722047,0.45679414,0.0,0.0,0.10363395342811503,0.12031908,-26.42203652396166,-26.625502,4.84664536741214,6.0,0.05
39,313,0.009584664536741214,1,3.0,3,1,0,0.30166328649999996,0.5617976,0.0,0.0,0.11285034054952077,0.12038593,-26.030482437699682,-25.33533,5.862619808306709,7.0,0.05
40,313,0.006389776357827476,1,2.0,2,0,1,0.27301364040575077,0.22556436,0.0,0.0,0.08786108317571885,0.111474544,-26.633957782747604,-26.625961,4.623003194888179,6.0,0.05
41,313,0.012779552715654952,1,4.0,4,1,0,0.30032698742555913,0.054834213,0.0,0.0,0.11933021953674121,0.12043511,-25.9701818658147,-26.452345,7.94888178913738,10.0,0.05
42,313,0.012779552715654952,1,4.0,4,1,0,0.2983613465814696,0.10996206,0.0,0.0,0.12546621423003196,0.12694694,-25.757154833865815,-26.08762,8.964856230031948,11.0,0.05
43,313,0.009584664536741214,1,3.0,3,1,0,0.2852589942124601,0.2421073,0.0,0.0,0.1222820150255591,0.13234733,-25.84075814696486,-25.055344,7.258785942492013,9.0,0.05
44,313,0.012779552715654952,1,4.0,4,1,0,0.27751363054057504,0.2282188,0.0,0.0,0.12665280690415334,0.13598844,-25.694154172523962,-24.870632,9.182108626198083,11.0,0.05
45,313,0.012779552715654952,1,4.0,4,1,0,0.29306236387539936,0.13097581,0.0,0.0,0.12438923309265175,0.14104255,-25.77979875079872,-24.995214,9.038338658146964,11.0,0.05
46,313,0.006389776357827476,1,2.0,2,0,1,0.3038700126745687,0.21611494,0.0,0.0,0.07087557576357828,0.100836456,-26.799238597444088,-26.968868,4.81150159744409,6.0,0.05
47,313,0.009584664536741214,1,3.0,3,1,0,0.285496591241853,0.42382935,0.0,0.0,0.10294017679872204,0.11274852,-26.312505504792338,-27.030674,5.773162939297125,7.0,0.05
48,313,0.009584664536741214,1,3.0,3,1,0,0.3023324943811502,0.33921117,0.0,0.0,0.11486261254632588,0.11973396,-26.083852006389776,-25.824497,6.479233226837061,8.0,0.05
49,313,0.009584664536741214,1,3.0,3,1,0,0.29262506802396165,0.27838013,0.0,0.0,0.11800519087539935,0.1038848,-26.053226130990414,-26.03886,7.354632587859425,9.0,0.05
50,313,0.009584664536741214,1,3.0,3,1,0,0.3015740382236422,0.48562783,0.0,0.0,0.1333947865175719,0.14543591,-25.381754178913738,-25.201462,9.495207667731629,11.0,0.05
51,313,0.009584664536741214,1,3.0,3,1,0,0.2734341874824281,0.3358923,0.0,0.0,0.09631703368370607,0.10905663,-26.510024607028754,-26.931093,5.744408945686901,7.0,0.05
52,313,0.009584664536741214,1,3.0,3,1,0,0.31408335861118214,0.56588453,0.0,0.0,0.12505842277316295,0.13114429,-25.783107444089456,-25.859606,7.738019169329074,9.0,0.05
