condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,0,1.0,1,16,1.0,0.45,0.45,1.016259,0.09632544,0.05,0.05,0.0,0.0,0.0,-26.491938,26.0,2.2358143,0.74527144,0.14,0.0,100,0.12611115,-0.0006767383,51.217514,1.6093221,25.591988,1.0,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,1,0.0,1,16,0.45,0.5,0.5,1.0481787,0.089499645,0.05,0.05,0.0,0.0,0.0,-27.348307,26.000002,2.306039,0.76867974,0.15200001,0.0,125,0.15852404,,,,,,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,2,0.0,1,16,0.5,0.55,0.55,1.0402503,0.09114853,0.05,0.05,0.0,0.0,0.0,-28.517931,26.000002,2.2885964,0.7628655,0.15200001,0.0,125,0.17709509,,,,,,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,3,0.0,1,16,0.55,0.6,0.6,1.0018765,0.099568866,0.05,0.05,0.0,0.0,0.0,-27.423704,26.000002,2.2041721,0.73472404,0.16000001,0.0,125,0.14103608,,,,,,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,4,1.0,2,32,0.6,0.05,0.05,1.0612255,0.08685093,0.05,0.05,0.0,0.0,0.0,-27.53978,26.000002,2.3347428,0.7782476,0.136,0.0,125,0.1471296,-0.000683993,48.613766,1.6086793,24.290112,1.0,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,5,0.0,2,32,0.05,0.1,0.1,1.0213956,0.09519287,0.05,0.05,0.0,0.0,0.0,-27.273983,26.000002,2.2471151,0.7490384,0.128,0.0,125,0.14816742,,,,,,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,6,0.0,2,32,0.1,0.15,0.15,0.976794,0.10548872,0.05,0.05,0.0,0.0,0.0,-26.500338,26.000002,2.1489897,0.71632993,0.14400001,0.0,125,0.1268213,,,,,,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,7,0.0,2,32,0.15,0.2,0.2,1.0034063,0.09921874,0.05,0.05,0.0,0.0,0.0,-26.997612,26.000002,2.207538,0.735846,0.16000001,0.008,125,0.1427,,,,,,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,8,0.0,2,32,0.2,0.25,0.25,1.0564483,0.087811545,0.05,0.05,0.0,0.0,0.0,-28.421564,26.000002,2.3242328,0.7747443,0.136,0.0,125,0.1631807,,,,,,,,,0
rescue_short_anchor__support__t400k__a0p00__c0p60,rescue_short,support,short,0.0,0.6,56,9,0.0,2,32,0.25,0.3,0.3,0.9859052,0.10329868,0.05,0.05,0.0,0.0,0.0,-26.79567,26.000002,2.1690347,0.7230116,0.18400002,0.0,125,0.14165954,,,,,,,,,0
