seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.04472843450479233,1,14.0,4,1,0,0.01868163382747604,0.27671334,0.0,0.0,0.1701571398083067,0.19219263,-23.62231243769968,-22.721636,41.94249201277955,49.0,0.162,borrow
31,313,0.04792332268370607,1,15.0,4,1,0,0.016983662370607028,-0.003258448,0.0,0.0,0.17542766846645366,0.17707282,-23.565121900958466,-23.715704,39.27476038338658,47.0,0.162,borrow
32,313,0.051118210862619806,1,16.0,4,1,0,0.020556734455910542,-0.11844735,0.0,0.0,0.18088546849840256,0.16589004,-23.1722884057508,-22.921469,47.9297124600639,56.0,0.162,borrow
33,313,0.051118210862619806,1,16.0,4,1,0,0.02029954493482428,-0.15232845,0.0,0.0,0.17690157348242813,0.1814975,-23.40522331309904,-22.706831,45.932907348242814,54.0,0.162,borrow
34,313,0.04792332268370607,1,15.0,4,1,0,0.015312040248466453,0.19770847,0.0,0.0,0.16999994146964856,0.17326052,-23.57586191373802,-22.871212,44.89776357827476,52.0,0.162,borrow
35,313,0.051118210862619806,1,16.0,4,1,0,0.018112285155910544,0.12549928,0.0,0.0,0.1818868976038339,0.18544589,-23.243531884984026,-23.307405,45.09904153354633,53.0,0.162,borrow
36,313,0.04792332268370607,1,15.0,4,1,0,0.0163284604784984,0.15099089,0.0,0.0,0.17027296150159746,0.15764292,-23.685869127795527,-24.40629,37.718849840255594,45.0,0.162,borrow
37,313,0.04792332268370607,1,15.0,4,1,0,0.01743012239166134,-0.14417012,0.0,0.0,0.16900375463258785,0.16944405,-23.753678955271567,-23.819666,44.233226837060705,52.0,0.162,borrow
38,313,0.04792332268370607,1,15.0,4,1,0,0.015526197696485623,-0.18905798,0.0,0.0,0.1696240310543131,0.18768574,-23.75394563258786,-23.390232,37.146964856230035,45.0,0.162,borrow
39,313,0.04792332268370607,1,15.0,4,1,0,0.012729644254952075,0.09120957,0.0,0.0,0.17392400392971244,0.18761036,-23.384298814696486,-22.694624,42.61661341853035,50.0,0.162,borrow
40,313,0.051118210862619806,1,16.0,4,1,0,0.017256643251884984,-0.15029839,0.0,0.0,0.17838214399361024,0.1764068,-23.355737143769968,-23.633398,44.932907348242814,53.0,0.162,borrow
41,313,0.051118210862619806,1,16.0,4,1,0,0.017995034073865816,-0.21593577,0.0,0.0,0.17284250281150157,0.17003724,-23.736161290734824,-24.02049,42.019169329073485,50.0,0.162,borrow
