condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
enabled_full,full,1.0,0.9,56,0,1.0,1,16,1.0,0.17425208,1.1292915,0.074252054,0.074252054,-29.049818,26.0,2.4844909,0.8281636,0.13,0.0,100,0.18507472,-0.0007346444,57.817284,1.6092994,28.891811,1.0
enabled_full,full,1.0,0.9,56,1,0.0,1,16,0.17425208,0.28727242,0.9468434,0.11302034,0.11302034,-25.05293,26.000002,2.083097,0.6943657,0.24800001,0.0,125,0.15255272,,,,,
enabled_full,full,1.0,0.9,56,2,0.0,1,16,0.28727242,0.37975907,1.0339209,0.092486665,0.092486665,-26.855562,26.000002,2.2746713,0.7582238,0.08800001,0.0,125,0.14806089,,,,,
enabled_full,full,1.0,0.9,56,3,0.0,1,16,0.37975907,0.47420457,1.0248188,0.0944455,0.0944455,-27.233051,26.000002,2.2546463,0.75154877,0.136,0.0,125,0.17417209,,,,,
enabled_full,full,1.0,0.9,56,4,0.0,1,16,0.47420457,0.5717364,1.0108535,0.09753183,0.09753183,-25.823572,26.000002,2.2239223,0.74130744,0.208,0.0,125,0.15705572,,,,,
enabled_full,full,1.0,0.9,56,5,0.0,1,16,0.5717364,0.6774996,0.97566545,0.10576319,0.10576319,-25.867035,26.000002,2.1465068,0.71550226,0.16000001,0.0,125,0.16549508,,,,,
enabled_full,full,1.0,0.9,56,6,0.0,1,16,0.6774996,0.7820094,0.9808429,0.10450981,0.10450981,-26.993196,26.000002,2.1578975,0.7192992,0.2,0.0,125,0.16276619,,,,,
enabled_full,full,1.0,0.9,56,7,0.0,1,16,0.7820094,0.878902,1.0137094,0.09689259,0.09689259,-26.933752,26.000002,2.2302053,0.74340177,0.14400001,0.0,125,0.16006224,,,,,
enabled_full,full,1.0,0.9,56,8,0.0,1,16,0.878902,0.95794415,1.1021414,0.07904213,0.07904213,-28.58304,26.000002,2.4247594,0.80825317,0.18400002,0.0,125,0.23371878,,,,,
enabled_full,full,1.0,0.9,56,9,1.0,2,32,0.95794415,0.15926902,0.99428403,0.10132484,0.10132484,-27.166353,26.000002,2.1874685,0.7291562,0.136,0.0,125,0.14525941,-0.00043312286,49.103767,1.6086825,24.535362,1.0
enabled_full,full,1.0,0.9,56,10,0.0,2,32,0.15926902,0.26366204,0.9813286,0.10439301,0.10439301,-27.115559,26.000002,2.158966,0.7196554,0.192,0.0,125,0.16941746,,,,,
enabled_full,full,1.0,0.9,56,11,0.0,2,32,0.26366204,0.36932993,0.97605693,0.1056679,0.1056679,-26.210497,26.000002,2.1473682,0.71578944,0.128,0.0,125,0.14566943,,,,,
enabled_full,full,1.0,0.9,56,12,0.0,2,32,0.36932993,0.4652467,1.0181054,0.095916785,0.095916785,-27.733479,26.000002,2.2398765,0.74662554,0.120000005,0.0,125,0.16007431,,,,,
enabled_full,full,1.0,0.9,56,13,0.0,2,32,0.4652467,0.5815699,0.9343337,0.11632317,0.11632317,-24.917377,26.0,2.0555751,0.68519175,0.22999999,0.0,100,0.1440257,,,,,
enabled_full,full,1.0,0.9,56,14,0.0,2,32,0.5815699,0.68629295,0.9799578,0.10472302,0.10472302,-26.803257,26.000002,2.1559503,0.7186501,0.08800001,0.0,125,0.16255194,,,,,
enabled_full,full,1.0,0.9,56,15,0.0,2,32,0.68629295,0.78186125,1.0196861,0.095568314,0.095568314,-27.684055,26.000002,2.2433543,0.7477848,0.16800001,0.0,125,0.18107556,,,,,
enabled_full,full,1.0,0.9,56,16,0.0,2,32,0.78186125,0.8735317,1.0377707,0.091670424,0.091670424,-27.538927,26.000002,2.2831411,0.76104707,0.18400002,0.0,125,0.17972927,,,,,
enabled_full,full,1.0,0.9,56,17,0.0,2,32,0.8735317,0.96561986,1.0357962,0.09208817,0.09208817,-28.105452,26.000002,2.2787971,0.7595991,0.112,0.0,125,0.19044259,,,,,
enabled_full,full,1.0,0.9,56,18,1.0,3,48,0.96561986,0.17929602,0.9443307,0.11367614,0.11367614,-25.955036,26.000002,2.077569,0.692523,0.16000001,0.0,125,0.17062567,-0.0005115308,43.811176,1.6076629,21.889002,1.0
enabled_full,full,1.0,0.9,56,19,0.0,3,48,0.17929602,0.26890028,1.0476714,0.08960425,0.08960425,-28.982588,26.000002,2.304923,0.7683077,0.14400001,0.0,125,0.19410709,,,,,
enabled_full,full,1.0,0.9,56,20,0.0,3,48,0.26890028,0.3642812,1.0205384,0.095380925,0.095380925,-27.872334,26.000002,2.2452295,0.74840987,0.136,0.0,125,0.18029101,,,,,
enabled_full,full,1.0,0.9,56,21,0.0,3,48,0.3642812,0.47202092,0.96762425,0.1077397,0.1077397,-26.773167,26.000002,2.128816,0.70960534,0.15200001,0.0,125,0.15504523,,,,,
enabled_full,full,1.0,0.9,56,22,0.0,3,48,0.47202092,0.57012427,1.008316,0.098103374,0.098103374,-26.83988,26.000002,2.2183397,0.7394466,0.128,0.0,125,0.16095679,,,,,
enabled_full,full,1.0,0.9,56,23,0.0,3,48,0.57012427,0.6971633,0.89606285,0.12703902,0.12703902,-25.290714,26.000002,1.9713776,0.6571259,0.208,0.0,125,0.120792165,,,,,
enabled_full,full,1.0,0.9,56,24,0.0,3,48,0.6971633,0.7944245,1.0120604,0.0972612,0.0972612,-27.251686,26.000002,2.2265773,0.74219245,0.2,0.0,125,0.15721036,,,,,
enabled_full,full,1.0,0.9,56,25,0.0,3,48,0.7944245,0.88725,1.0323327,0.09282552,0.09282552,-27.679653,26.000002,2.2711773,0.7570591,0.16800001,0.0,125,0.20763275,,,,,
enabled_full,full,1.0,0.9,56,26,0.0,3,48,0.88725,0.99464786,0.9690043,0.107397884,0.107397884,-26.276108,26.0,2.131852,0.7106173,0.24,0.0,100,0.15715069,,,,,
enabled_full,full,1.0,0.9,56,27,1.0,4,64,0.99464786,0.20163035,0.9706873,0.10698247,0.10698247,-26.727932,26.000002,2.1355548,0.7118516,0.16000001,0.0,125,0.15644433,-0.00030590215,48.59565,1.6064571,24.281456,1.0
