seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.012779552715654952,1,4.0,4,1,0,-0.0036176769367412135,-0.21904373,0.0,0.0,0.12347382854313099,0.12770374,-25.845115070287545,-26.024002,10.616613418530351,13.0,0.06,borrow
31,313,0.01597444089456869,1,5.0,4,1,0,0.011335579090734824,-0.25637412,0.0,0.0,0.1427019167092652,0.14711945,-24.9178625942492,-25.512915,12.20447284345048,15.0,0.06,borrow
32,313,0.01597444089456869,1,5.0,4,1,0,-0.013483185479872204,-0.04190877,0.0,0.0,0.13816070053354634,0.14747548,-25.15290292971246,-24.116678,13.690095846645367,16.0,0.06,borrow
33,313,0.01597444089456869,1,5.0,4,1,0,0.012254116869329073,-0.27295673,0.0,0.0,0.1434040312140575,0.16360278,-24.935850942492014,-24.159853,14.140575079872205,17.0,0.06,borrow
34,313,0.012779552715654952,1,4.0,4,1,0,-0.008879898695591056,-0.12750526,0.0,0.0,0.1295932524313099,0.1414078,-25.546210555910545,-24.392673,12.696485623003195,15.0,0.06,borrow
35,313,0.01597444089456869,1,5.0,4,1,0,-0.0089282845514377,-0.024079837,0.0,0.0,0.14299796067092652,0.14677587,-24.9844488115016,-25.405504,12.645367412140574,15.0,0.06,borrow
36,313,0.012779552715654952,1,4.0,4,1,0,0.007541512814057508,0.26950073,0.0,0.0,0.1276989842619808,0.11554052,-25.60169849520767,-26.815756,10.36741214057508,12.0,0.06,borrow
37,313,0.01597444089456869,1,5.0,4,1,0,0.001497973507348243,-0.07394487,0.0,0.0,0.14926636550798722,0.15267111,-24.69380273801917,-24.46826,14.408945686900958,17.0,0.06,borrow
38,313,0.012779552715654952,1,4.0,4,1,0,-0.001930603506198085,0.011232617,0.0,0.0,0.11951714920766773,0.12990186,-25.982746603833867,-25.995249,8.041533546325878,10.0,0.06,borrow
39,313,0.012779552715654952,1,4.0,4,1,0,0.005395930873482427,0.13206217,0.0,0.0,0.1325469827507987,0.13985017,-25.302426217252396,-24.704897,12.02555910543131,14.0,0.06,borrow
40,313,0.012779552715654952,1,4.0,4,1,0,-0.0005286031761022372,0.116360895,0.0,0.0,0.12428890287220445,0.13161588,-25.79267021086262,-25.620867,11.178913738019169,13.0,0.06,borrow
41,313,0.012779552715654952,1,4.0,4,1,0,0.003974744522044731,0.20821284,0.0,0.0,0.13083613069009584,0.13008456,-25.485929252396165,-25.707071,12.217252396166135,14.0,0.06,borrow
